Campaign,Event,Latitude,Longitude,Depth [m],Date/Time,Elevation [m],Symbiosis,Spine,T. quinqueloba,G. ruber ruber,G. ruber albus,G. rubescens,G. clavaticamerata,G. sacculifer,G. scitula,G. tenellus,G. truncatulinoides,G. tumida,O. universa,G. uvula,N. incompta,Relative Abundance
ARK-V/3b,PS1730-2,70.1165,-17.6943,0.9,18/08/1988,-1622,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.7999999999999998,0
ARK-V/3b,PS1730-2,70.1165,-17.6943,0.9,18/08/1988,-1622,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
ARK-V/3b,PS1730-2,70.1165,-17.6943,1,18/08/1988,-1622,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,0.996
ARK-V/3b,PS1730-2,70.1165,-17.6943,1,18/08/1988,-1622,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0
ARK-V/3b,PS1730-2,70.1165,-17.6943,1,18/08/1988,-1622,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
ARK-V/3b,PS1730-2,70.1165,-17.6943,1,18/08/1988,-1622,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0
ARK-V/3b,PS1730-2,70.1165,-17.6943,1,18/08/1988,-1622,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
ARK-V/3b,PS1730-2,70.1165,-17.6943,1,18/08/1988,-1622,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,0
ARK-V/3b,PS1730-2,70.1165,-17.6943,1,18/08/1988,-1622,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.23,01/09/1990,-1955,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.995
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.23,01/09/1990,-1955,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.23,01/09/1990,-1955,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.23,01/09/1990,-1955,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.23,01/09/1990,-1955,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.23,01/09/1990,-1955,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.23,01/09/1990,-1955,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.36,01/09/1990,-1955,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.991
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.36,01/09/1990,-1955,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.36,01/09/1990,-1955,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.36,01/09/1990,-1955,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.36,01/09/1990,-1955,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.36,01/09/1990,-1955,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0
ARK-VII/3b,PS1919-2,74.9967,-11.8267,0.36,01/09/1990,-1955,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.17,02/09/1990,-3350,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0.983
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.17,02/09/1990,-3350,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.17,02/09/1990,-3350,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.17,02/09/1990,-3350,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.17,02/09/1990,-3350,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.17,02/09/1990,-3350,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.17,02/09/1990,-3350,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.32,02/09/1990,-3350,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.8999999999999995,0.977
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.32,02/09/1990,-3350,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.32,02/09/1990,-3350,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.32,02/09/1990,-3350,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.32,02/09/1990,-3350,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.32,02/09/1990,-3350,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.8999999999999995,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.32,02/09/1990,-3350,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.56,02/09/1990,-3350,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0.983
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.56,02/09/1990,-3350,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.56,02/09/1990,-3350,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.56,02/09/1990,-3350,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.56,02/09/1990,-3350,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.56,02/09/1990,-3350,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.56,02/09/1990,-3350,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.72,02/09/1990,-3350,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.8999999999999995,0.976
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.72,02/09/1990,-3350,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.72,02/09/1990,-3350,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.72,02/09/1990,-3350,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0.002
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.72,02/09/1990,-3350,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.72,02/09/1990,-3350,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.8999999999999995,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.72,02/09/1990,-3350,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.9,02/09/1990,-3350,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,7.800000000000001,0.973
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.9,02/09/1990,-3350,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.9,02/09/1990,-3350,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.9,02/09/1990,-3350,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0.001
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.9,02/09/1990,-3350,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.9,02/09/1990,-3350,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,7.800000000000001,0
ARK-VII/3b,PS1922-1,75.0003,-8.771,1.9,02/09/1990,-3350,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.67,03/09/1990,-1706,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.7999999999999998,0.9940000000000001
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.67,03/09/1990,-1706,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.67,03/09/1990,-1706,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.67,03/09/1990,-1706,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.67,03/09/1990,-1706,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.67,03/09/1990,-1706,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.7999999999999998,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.67,03/09/1990,-1706,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.72,03/09/1990,-1706,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0.9990000000000001
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.72,03/09/1990,-1706,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.72,03/09/1990,-1706,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.72,03/09/1990,-1706,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.72,03/09/1990,-1706,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.72,03/09/1990,-1706,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.72,03/09/1990,-1706,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.8,03/09/1990,-1706,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.991
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.8,03/09/1990,-1706,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.8,03/09/1990,-1706,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.8,03/09/1990,-1706,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.8,03/09/1990,-1706,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.8,03/09/1990,-1706,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.8,03/09/1990,-1706,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.9,03/09/1990,-1706,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004,0.992
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.9,03/09/1990,-1706,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.9,03/09/1990,-1706,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.9,03/09/1990,-1706,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.9,03/09/1990,-1706,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.9,03/09/1990,-1706,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.4000000000000004,0
ARK-VII/3b,PS1927-2,71.4967,-17.1483,0.9,03/09/1990,-1706,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.72,27/09/1990,-1459,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0.965
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.72,27/09/1990,-1459,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,7,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.72,27/09/1990,-1459,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.72,27/09/1990,-1459,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,21,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.72,27/09/1990,-1459,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.72,27/09/1990,-1459,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.72,27/09/1990,-1459,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.83,27/09/1990,-1459,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.985
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.83,27/09/1990,-1459,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.83,27/09/1990,-1459,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.83,27/09/1990,-1459,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,9,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.83,27/09/1990,-1459,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.83,27/09/1990,-1459,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.83,27/09/1990,-1459,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.94,27/09/1990,-1459,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0.982
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.94,27/09/1990,-1459,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.94,27/09/1990,-1459,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.94,27/09/1990,-1459,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.94,27/09/1990,-1459,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.94,27/09/1990,-1459,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,0.94,27/09/1990,-1459,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,1,27/09/1990,-1459,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.3000000000000003,0.9890000000000001
ARK-VII/3b,PS1951-1,68.8417,-20.825,1,27/09/1990,-1459,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,1,27/09/1990,-1459,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,1,27/09/1990,-1459,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,1,27/09/1990,-1459,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,1,27/09/1990,-1459,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.3000000000000003,0
ARK-VII/3b,PS1951-1,68.8417,-20.825,1,27/09/1990,-1459,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.2,11/07/1991,-861,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0.963
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.2,11/07/1991,-861,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0.002
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.2,11/07/1991,-861,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.2,11/07/1991,-861,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,18.6,0.005
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.2,11/07/1991,-861,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.2,11/07/1991,-861,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,9.3,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.2,11/07/1991,-861,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.3,11/07/1991,-861,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.300000000000001,0.976
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.3,11/07/1991,-861,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.3,11/07/1991,-861,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.3,11/07/1991,-861,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0.003
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.3,11/07/1991,-861,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.3,11/07/1991,-861,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.300000000000001,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.3,11/07/1991,-861,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.4,11/07/1991,-861,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.8999999999999995,0.97
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.4,11/07/1991,-861,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.4,11/07/1991,-861,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.4,11/07/1991,-861,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,13.8,0.006
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.4,11/07/1991,-861,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.4,11/07/1991,-861,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.8999999999999995,0
ARK-VIII/2,PS2129-1,81.3667,17.4717,0.4,11/07/1991,-861,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.32,18/07/1991,-862,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999999999999,0.997
ARK-VIII/2,PS2138-1,81.535,30.5933,1.32,18/07/1991,-862,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.32,18/07/1991,-862,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.32,18/07/1991,-862,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.32,18/07/1991,-862,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.32,18/07/1991,-862,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999999999999,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.32,18/07/1991,-862,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.52,18/07/1991,-862,symbiont-barren,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,9.600000000000001,0.968
ARK-VIII/2,PS2138-1,81.535,30.5933,1.52,18/07/1991,-862,symbiont-barren,spinose,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.52,18/07/1991,-862,symbiont-bearing,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.52,18/07/1991,-862,symbiont-facultative,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,19.2,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.52,18/07/1991,-862,symbiont-facultative,spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.52,18/07/1991,-862,symbiont-obligate,spinose,0,0,0,0,0,0,0,0,0,0,0,0,9.600000000000001,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.52,18/07/1991,-862,undetermined,non-spinose,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.72,18/07/1991,-862,symbiont-barren,non-spinose,0,0,0,0,0,0,0.8999999999999999,0,0,0,0,0,8.399999999999999,0.9690000000000001
ARK-VIII/2,PS2138-1,81.535,30.5933,1.72,18/07/1991,-862,symbiont-barren,spinose,0,0,0,0,0,0,0.6,0,0,0,0,0,5.6,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.72,18/07/1991,-862,symbiont-bearing,spinose,0,0,0,0,0,0,0.3,0,0,0,0,0,2.8,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.72,18/07/1991,-862,symbiont-facultative,non-spinose,0,0,0,0,0,0,1.8,0,0,0,0,0,16.8,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.72,18/07/1991,-862,symbiont-facultative,spinose,0,0,0,0,0,0,0.3,0,0,0,0,0,2.8,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.72,18/07/1991,-862,symbiont-obligate,spinose,0,0,0,0,0,0,0.8999999999999999,0,0,0,0,0,8.399999999999999,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.72,18/07/1991,-862,undetermined,non-spinose,0,0,0,0,0,0,0.3,0,0,0,0,0,2.8,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.92,18/07/1991,-862,symbiont-barren,non-spinose,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,10.2,0.9640000000000001
ARK-VIII/2,PS2138-1,81.535,30.5933,1.92,18/07/1991,-862,symbiont-barren,spinose,0.8,0,0,0,0,0,0,0,0,0,0,0,6.8,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.92,18/07/1991,-862,symbiont-bearing,spinose,0.4,0,0,0,0,0,0,0,0,0,0,0,3.4,0
ARK-VIII/2,PS2138-1,81.535,30.5933,1.92,18/07/1991,-862,symbiont-facultative,non-spinose,2.4,0,0,0,0,0,0,0,0,0,0,0,20.4,0
