Latitude,Longitude,symbiont-barren spinose,undetermined non-spinose,symbiont-facultative non-spinose,symbiont-obligate spinose,symbiont-barren non-spinose,symbiont-bearing spinose,symbiont-bearing non-spinose,symbiont-facultative spinose,SST
-28.01666667,47.41666667,24,2,73,175,9,30,0,0,23.00959014892578
-28.01666667,47.41666667,24,2,73,175,9,30,0,0,23.00959014892578
-25.11666667,40.9,22,0,143,155,11,1,0,0,24.347923278808594
-33.6,32.1,17,0,177,103,23,0,0,0,21.27048683166504
-34.6,28.1,19,1,386,88,18,0,0,0,21.41037940979004
-36.31666667,25.28333333,32,0,141,60,168,0,0,0,20.18339729309082
-28.33333333,-13.15,43,0,195,417,190,33,0,0,21.331628799438477
-4.233333333,-34.63333333,0,0,70,256,10,0,0,0,26.802640914916992
-1.95,-39.03333333,0,0,70,244,3,6,0,0,26.843111038208008
5.316666667,-33.03333333,1,0,80,239,14,12,0,0,27.132658004760742
8.466666667,-30.13333333,7,0,238,68,245,27,0,0,26.734577178955078
23.36666667,-43.65,2,0,33,248,7,25,0,1,24.526273727416992
38.28333333,-68.53333333,21,0,263,32,265,0,0,0,19.81328010559082
23.91666667,-84.48333333,2,0,51,216,13,10,0,0,27.283618927001953
24.68333333,-84.65,3,0,56,231,20,15,0,0,27.283618927001953
-1.216666667,-89.68333333,47,0,178,59,54,2,0,0,23.652240753173828
-4.716666667,-109.4166667,3,7,342,104,47,0,0,0,24.59738540649414
-4.716666667,-109.4166667,2,0,179,47,17,1,0,0,24.59738540649414
-4.716666667,-109.4166667,1,6,342,97,36,0,0,0,24.59738540649414
-4.333333333,-112.3666667,0,5,378,22,32,0,0,0,24.71742820739746
-4.333333333,-112.3666667,0,5,322,20,30,0,0,0,24.71742820739746
-12.03333333,-133.25,2,45,40,297,23,3,0,0,26.824115753173828
-17.65,-136.7166667,4,5,16,393,8,4,0,0,26.51042366027832
-17.65,-136.7166667,3,1,210,449,2,16,0,0,26.51042366027832
24.61666667,142.4666667,33,0,119,388,52,5,0,0,26.20948600769043
26.46666667,126.15,32,0,161,63,7,3,0,0,25.015947341918945
25.6,127.4166667,72,1,373,801,31,58,0,0,25.174030303955078
25.73333333,127.5666667,111,0,730,1578,52,66,0,0,25.174030303955078
25.16666667,126.9333333,77,0,399,814,28,43,0,0,25.015947341918945
37.68333333,163.0333333,25,0,155,8,86,1,0,0,16.574169158935547
14.45,-77.23333333,1,0,94,289,20,3,0,0,27.56224822998047
12.75,-45.63333333,3,0,74,397,13,2,0,0,26.592060089111328
8.716666667,-41.25,3,0,51,253,9,5,0,0,27.086633682250977
-6.116666667,-30.58333333,7,0,119,168,25,39,0,0,26.787586212158203
-9.55,-34.25,4,0,91,404,10,13,0,0,26.738157272338867
-9.55,-34.25,1,0,74,393,14,15,0,0,26.738157272338867
-9.55,-34.25,8,0,57,314,9,10,0,0,26.738157272338867
-29.41666667,-33.41666667,13,0,52,220,64,17,0,0,20.78194236755371
-50.1,-42.93333333,52,0,40,1,261,0,0,0,5.096611022949219
-50.78333333,-43.16666667,100,0,36,3,189,0,0,0,5.480351448059082
-51.51666667,-43.5,48,0,34,1,234,0,0,0,3.4687609672546387
-46.13333333,-10.9,111,1,76,7,396,0,0,0,6.233517646789551
-44.46666667,-6.633333333,209,0,79,10,83,0,0,0,8.55001449584961
-39.58333333,24.58333333,176,1,338,25,130,1,0,0,16.48234748840332
-17.46666667,-5.183333333,11,0,170,187,50,9,0,0,21.600000381469727
-16.25,-5.733333333,18,0,126,262,52,35,0,0,21.89469337463379
-8.766666667,-14.28333333,4,0,90,310,6,11,0,0,25.13514518737793
-7.75,-14.6,12,1,124,276,22,8,0,0,25.13514518737793
-7.75,-14.6,12,0,117,276,28,7,0,0,25.13514518737793
-4.883333333,-15.73333333,1,0,127,377,21,1,0,0,25.500585556030273
-3.3,-16.43333333,6,0,235,117,43,3,0,0,25.500585556030273
4.666666667,-20.91666667,3,0,62,271,24,7,0,0,27.1678524017334
15.01666667,-23.23333333,19,1,98,217,17,25,0,0,24.05107879638672
27.91666667,-43.63333333,11,0,47,246,34,30,0,0,23.741851806640625
41.51666667,-45.13333333,69,0,239,114,110,0,0,0,17.27480697631836
54.2,-45.96666667,296,0,13,1,152,0,0,0,6.712331771850586
59.95,-32.85,319,0,60,5,228,0,0,0,8.332420349121094
59.95,-32.85,319,0,66,1,239,0,0,0,8.332420349121094
70.05,8.316666667,51,0,6,0,323,0,0,0,6.210339069366455
60.93333333,-17.56666667,10,0,238,9,282,0,0,0,10.033019065856934
54.25,-16.83333333,97,0,135,18,195,0,0,0,12.127279281616211
52.58333333,-21.93333333,97,0,144,3,228,0,0,0,12.61913776397705
49.86666667,-24.25,94,0,134,10,158,0,0,0,13.404279708862305
46.0,-16.91666667,67,0,111,61,164,0,0,1,14.728301048278809
29.8,-15.08333333,9,0,62,277,54,8,0,0,20.216644287109375
19.88333333,-25.53333333,9,0,91,195,42,6,0,0,23.285215377807617
17.2,-35.83333333,3,0,93,287,28,2,0,0,24.747026443481445
17.48333333,-40.66666667,6,0,77,302,27,7,0,2,25.184494018554688
24.38333333,-90.1,7,0,66,212,23,2,0,0,26.58884620666504
23.58333333,-92.13333333,8,0,75,210,35,3,0,0,26.518325805664062
15.31666667,-77.95,0,0,195,623,33,16,0,0,27.6926326751709
3.066666667,-97.13333333,5,9,429,34,46,8,0,0,26.702741622924805
1.416666667,-100.3,6,3,304,5,52,2,0,0,25.46718978881836
1.716666667,-106.9833333,0,9,270,19,24,2,0,0,25.271448135375977
1.716666667,-109.3333333,3,4,280,12,71,1,0,0,25.250690460205078
1.85,-129.0166667,0,6,247,6,112,1,0,0,25.59041404724121
2.85,-150.1666667,0,10,174,5,143,1,0,0,26.380125045776367
27.66666667,-177.9833333,12,2,140,163,66,5,0,0,23.178768157958984
1.216666667,162.2,7,3,291,61,20,8,0,0,28.97020149230957
0.433333333,158.8,60,5,296,431,5,32,0,1,29.198415756225586
2.35,156.7,49,3,285,359,4,24,0,2,29.174245834350586
18.6,142.3666667,26,4,263,161,13,4,0,0,28.153141021728516
3.516666667,132.4333333,50,1,465,346,34,17,0,0,28.939653396606445
2.066666667,141.3,8,10,192,154,26,7,0,0,29.171592712402344
1.816666667,143.7666667,2,3,139,40,15,1,0,0,29.204750061035156
-0.833333333,157.3666667,149,2,732,970,12,92,0,6,29.198415756225586
-1.683333333,157.45,127,5,707,1115,10,149,0,4,29.290260314941406
-1.683333333,157.45,0,0,0,0,0,0,0,0,29.290260314941406
-2.2,155.7,147,7,434,448,9,105,0,0,29.281558990478516
-2.416666667,154.95,67,3,413,643,7,46,0,1,29.299039840698242
-2.416666667,154.95,0,0,0,0,0,0,0,0,29.299039840698242
-14.95,147.9166667,16,0,100,319,4,11,0,0,26.8229923248291
-14.95,147.9166667,0,0,0,0,0,0,0,0,26.8229923248291
-14.95,147.9166667,18,0,101,407,2,11,0,0,26.8229923248291
-15.91666667,146.85,33,4,169,486,2,15,0,0,26.48175811767578
-15.91666667,146.85,0,0,0,0,0,0,0,0,26.48175811767578
-18.2,151.45,11,0,42,229,4,10,0,0,26.089521408081055
-18.2,151.45,0,0,0,0,0,0,0,0,26.089521408081055
-16.51666667,150.7833333,17,0,81,292,1,13,0,0,26.5604190826416
-15.28333333,148.05,23,1,123,382,3,8,0,0,26.48960304260254
-15.28333333,148.05,24,0,122,379,1,7,0,0,26.48960304260254
-16.33333333,146.8666667,30,0,174,468,6,21,0,0,26.48175811767578
-16.33333333,146.8666667,28,0,177,476,5,19,0,0,26.48175811767578
-13.51666667,146.8833333,23,4,157,422,8,8,0,0,26.713285446166992
-13.51666667,146.8833333,0,0,0,0,0,0,0,0,26.713285446166992
-13.51666667,146.8833333,18,0,168,424,3,7,0,0,26.713285446166992
-14.3,145.85,11,2,87,192,4,4,0,0,26.713285446166992
-14.3,145.85,15,2,88,187,1,4,0,0,26.713285446166992
-14.68333333,146.8166667,13,0,213,562,2,19,0,0,26.713285446166992
-14.68333333,146.8166667,15,0,196,555,0,19,0,0,26.713285446166992
-15.81666667,148.7833333,18,0,74,275,8,14,0,0,26.48960304260254
-15.81666667,148.7833333,23,0,134,340,0,13,0,0,26.48960304260254
-15.81666667,148.7833333,25,0,77,268,5,13,0,0,26.48960304260254
-18.5,149.0,17,0,87,255,4,3,0,0,26.040279388427734
-15.33333333,146.25,13,0,79,228,4,3,0,0,26.48175811767578
-15.33333333,146.25,14,1,78,231,0,3,0,0,26.48175811767578
-12.86666667,146.2,17,0,130,321,5,5,0,0,26.9884090423584
-12.86666667,146.2,13,0,138,311,3,10,0,0,26.9884090423584
-9.633333333,126.5833333,27,0,141,76,27,8,0,0,28.47287368774414
-30.91666667,58.16666667,36,1,92,123,79,3,0,0,21.120410919189453
-36.5,49.56666667,36,0,169,134,63,0,0,0,17.997663497924805
-36.5,49.56666667,36,0,169,134,63,0,0,0,17.997663497924805
-36.21666667,45.65,29,0,142,155,38,1,0,0,18.422697067260742
-36.98333333,25.11666667,31,0,235,40,29,0,0,0,20.18339729309082
-36.98333333,25.11666667,31,0,235,40,29,0,0,0,20.18339729309082
-37.05,24.95,17,0,216,57,65,0,0,0,18.825828552246094
-33.1,1.483333333,36,0,118,173,114,6,0,0,17.22392463684082
-32.03333333,-2.816666667,18,0,98,99,107,1,0,0,18.54555320739746
-34.2,-3.483333333,39,0,126,183,148,4,0,0,17.462255477905273
-34.45,-10.6,20,1,79,132,72,1,0,0,17.898881912231445
-33.95,-13.83333333,50,0,82,185,148,1,0,0,18.020389556884766
-33.25,-19.55,17,0,73,148,106,2,0,0,18.11511993408203
-33.25,-19.55,12,0,99,187,109,3,0,0,18.11511993408203
-32.2,-26.73333333,28,0,78,128,111,1,0,0,19.47602653503418
-31.6,-30.28333333,10,0,87,224,89,4,0,0,19.455604553222656
26.78333333,-46.68333333,1,0,36,252,16,18,0,0,24.321020126342773
9.316666667,-42.98333333,2,0,48,185,12,2,0,0,26.724117279052734
6.266666667,-17.9,9,0,134,47,78,3,0,0,27.403419494628906
6.016666667,-18.23333333,4,0,87,198,42,0,0,0,27.403419494628906
5.833333333,-18.08333333,5,0,157,63,75,12,0,0,27.403419494628906
-11.6,-15.55,3,0,84,509,19,17,0,0,24.223548889160156
-23.95,-37.95,1,0,81,260,25,12,0,0,24.088685989379883
-30.35,-15.8,25,0,176,285,130,18,0,0,20.484819412231445
-30.35,-15.8,9,0,172,295,132,21,0,0,20.484819412231445
-1.55,-34.63333333,0,0,193,81,46,3,0,0,26.76685905456543
16.13333333,-74.45,0,0,69,174,11,8,0,0,27.49603271484375
17.03333333,-76.23333333,0,0,63,235,9,5,0,0,27.787263870239258
30.45,-67.96666667,72,0,74,355,32,0,0,4,24.033950805664062
42.78333333,-54.33333333,55,0,196,13,317,0,0,0,15.399136543273926
42.26666667,-60.48333333,39,0,109,5,149,0,0,0,14.763880729675293
42.73333333,-43.21666667,74,0,94,68,160,1,0,0,18.514259338378906
44.15,-39.86666667,47,0,169,46,163,0,0,0,17.256528854370117
54.03333333,-46.85,223,0,15,3,180,0,0,0,6.712331771850586
54.71666667,-53.1,2,0,1,0,241,0,0,0,2.4420933723449707
55.96666667,-56.05,1,0,0,0,331,0,0,0,2.4999139308929443
56.71666667,-54.68333333,3,0,0,0,428,0,0,0,3.2635233402252197
58.18333333,-44.6,49,0,1,2,393,0,0,0,5.048850059509277
59.13333333,-41.06666667,72,0,6,3,332,0,0,0,5.607821464538574
60.7,-37.26666667,166,0,36,0,212,0,0,0,6.956226825714111
61.93333333,-33.26666667,132,0,26,3,260,0,0,0,7.395327091217041
61.36666667,-11.48333333,74,0,31,3,262,0,0,0,8.942397117614746
65.01666667,-6.216666667,103,0,2,0,311,0,0,0,5.108972549438477
76.16666667,-5.4,1,0,0,0,347,0,0,0,-0.9937412738800049
73.53333333,2.666666667,3,0,0,0,332,0,0,0,1.627548336982727
78.83333333,4.633333333,15,0,0,0,321,0,0,0,0.8249598741531372
76.46666667,6.916666667,8,0,0,0,304,0,0,0,2.11358642578125
78.11666667,3.616666667,22,0,0,0,290,0,0,0,0.8249598741531372
66.6,1.116666667,87,0,11,0,287,0,0,0,7.709853172302246
62.13333333,-14.2,67,0,65,0,402,0,0,0,9.115745544433594
55.03333333,-33.06666667,144,0,102,1,138,0,0,0,8.949712753295898
48.28333333,-16.96666667,66,0,172,20,229,0,0,0,14.06579303741455
43.78333333,-14.68333333,2,0,76,38,93,0,0,0,15.338282585144043
43.96666667,-15.8,9,0,85,7,155,0,0,0,15.433952331542969
42.68333333,-17.06666667,25,0,121,55,163,0,0,5,16.329757690429688
39.58333333,-13.55,60,0,96,49,146,1,0,0,16.889970779418945
34.18333333,-16.85,23,0,64,156,57,1,0,2,19.250526428222656
29.48333333,-19.6,11,0,34,221,63,3,0,2,20.637115478515625
25.93333333,-26.58333333,0,0,85,172,70,2,0,1,22.305238723754883
16.53333333,-28.85,10,0,123,239,41,4,0,0,24.487144470214844
8.8,-22.1,12,0,111,326,50,4,0,0,26.697540283203125
5.1,-26.65,3,0,54,494,19,3,0,0,27.057870864868164
-0.05,-25.48333333,2,1,115,309,4,15,0,0,26.476348876953125
-11.13333333,-35.63333333,1,0,20,312,10,3,0,0,26.48365020751953
-22.05,-23.95,19,0,30,303,42,4,0,0,23.991867065429688
-22.05,-23.95,13,0,28,303,32,4,0,0,23.991867065429688
-27.58333333,-20.3,22,1,77,296,71,7,0,0,21.765220642089844
-33.05,-18.71666667,29,0,87,169,148,5,0,0,18.100704193115234
-36.55,-16.86666667,56,0,92,112,109,0,0,0,16.463666915893555
-31.35,-1.683333333,14,0,215,97,97,3,0,0,18.54555320739746
-29.51666667,2.183333333,10,0,143,123,81,6,0,0,18.866769790649414
2.25,5.716666667,13,1,374,63,49,3,0,0,27.07181739807129
0.983333333,1.983333333,4,0,206,106,22,5,0,1,26.290193557739258
-7.816666667,-1.5,8,0,85,199,23,6,0,0,24.691869735717773
3.05,-11.8,2,1,108,230,39,3,0,0,27.513620376586914
1.033333333,-13.61666667,11,0,147,87,68,18,0,0,26.6359920501709
20.16666667,-26.61666667,8,0,174,321,64,5,0,0,23.285215377807617
35.56666667,-43.9,27,0,118,163,92,0,0,3,21.143674850463867
55.53333333,-47.1,157,0,12,0,279,0,0,0,4.986457347869873
64.78333333,-29.56666667,60,0,78,0,103,0,0,0,7.09796142578125
76.81666667,-1.333333333,1,0,0,0,371,0,0,0,-0.039474006742239
76.81666667,-1.333333333,1,0,0,0,348,0,0,0,-0.039474006742239
76.81666667,-1.333333333,2,0,0,0,719,0,0,0,-0.039474006742239
73.48333333,-0.833333333,0,0,0,2,331,0,0,0,1.2180968523025513
73.48333333,-0.833333333,0,0,0,0,320,0,0,0,1.2180968523025513
72.18333333,5.266666667,130,0,2,0,300,0,0,0,4.4327802658081055
72.18333333,5.266666667,109,0,1,1,295,0,0,0,4.4327802658081055
72.18333333,5.266666667,239,0,3,1,595,0,0,0,4.4327802658081055
62.9,0.583333333,18,0,17,0,380,0,0,0,9.053985595703125
64.83333333,-3.583333333,80,0,4,0,279,0,0,0,7.003709316253662
64.83333333,-3.583333333,151,0,6,0,534,0,0,0,7.003709316253662
68.71666667,-12.71666667,1,0,0,0,399,0,0,0,2.536961793899536
67.68333333,0.233333333,59,0,3,0,249,0,0,0,6.43968391418457
74.48333333,11.66666667,5,0,2,0,195,0,0,0,3.8647496700286865
65.51666667,0.2,108,0,7,3,278,0,0,0,7.247353553771973
68.03333333,-6.116666667,57,0,1,0,263,0,0,0,4.204126358032227
64.08333333,-4.033333333,107,0,7,0,258,0,0,0,7.003709316253662
60.55,-11.45,201,0,76,6,166,0,0,0,10.037351608276367
60.55,-11.45,196,0,76,0,171,0,0,0,10.037351608276367
60.61666667,-15.18333333,162,0,134,5,157,0,0,0,9.970113754272461
49.45,-22.26666667,116,0,187,26,247,0,0,0,13.469027519226074
47.46666667,-19.98333333,117,0,116,34,165,0,0,0,14.249606132507324
44.53333333,-32.58333333,85,0,142,102,121,2,0,0,16.78535270690918
42.16666667,-42.1,102,0,129,72,129,0,0,0,18.763898849487305
26.78333333,-50.83333333,3,0,58,303,44,27,0,0,24.722492218017578
14.93333333,-73.91666667,2,0,80,303,15,3,0,0,27.260635375976562
13.93333333,-72.36666667,2,0,140,142,25,2,0,0,27.232336044311523
11.93333333,-78.68333333,1,0,121,326,21,3,0,0,27.61294937133789
12.26666667,-81.7,5,0,72,341,30,23,0,0,27.828340530395508
10.98333333,-81.15,0,0,77,296,15,2,0,0,27.940265655517578
11.6,-80.75,4,0,64,256,7,1,0,0,27.709508895874023
3.7,-91.53333333,15,8,334,40,26,1,0,0,26.978971481323242
10.65,-169.8,17,14,226,335,29,11,0,0,27.233129501342773
2.766666667,-173.9333333,14,16,92,102,5,0,0,0,27.8078670501709
0.95,-179.4166667,18,14,123,96,4,3,0,2,28.352540969848633
-11.76666667,177.0,29,0,479,350,4,48,0,0,28.60659408569336
-11.76666667,177.0,16,0,514,340,4,49,0,0,28.60659408569336
-14.05,176.4333333,34,0,284,1334,10,98,0,0,28.140661239624023
-14.05,176.4333333,4,0,320,1362,8,118,0,0,28.140661239624023
-11.31666667,174.5333333,24,0,208,428,1,45,0,0,28.580446243286133
-11.31666667,174.5333333,7,0,208,434,0,49,0,0,28.580446243286133
-10.66666667,168.6833333,58,0,169,507,5,11,0,1,28.819133758544922
-10.66666667,168.6833333,53,0,192,540,11,15,0,0,28.819133758544922
-8.633333333,167.9,32,0,217,324,13,5,0,0,29.07956314086914
-8.4,167.7666667,73,5,416,760,18,23,0,1,29.07956314086914
-5.5,166.75,102,18,618,1141,6,76,0,0,29.21477699279785
-5.5,166.75,128,13,848,1359,17,158,0,2,29.21477699279785
-6.266666667,161.75,111,4,658,1219,8,116,0,0,29.21055793762207
-6.316666667,161.3833333,78,4,671,1066,1,125,0,0,29.21055793762207
-7.133333333,158.9666667,84,2,383,640,4,25,0,1,28.97420883178711
-5.45,160.4833333,80,4,475,893,13,124,0,0,29.2166748046875
-3.583333333,161.9666667,1,0,203,13,16,7,0,0,29.27509117126465
-3.583333333,161.9666667,1,0,215,14,45,11,0,0,29.27509117126465
-0.916666667,163.2666667,95,1,498,511,3,70,0,0,28.932682037353516
-0.916666667,163.2666667,50,3,627,661,2,78,0,0,28.932682037353516
1.016666667,160.4833333,59,11,376,392,14,4,0,3,29.04279327392578
3.25,159.1833333,20,3,178,206,6,3,0,0,28.986194610595703
7.45,153.3,9,0,258,86,125,9,0,0,28.763246536254883
11.06666667,138.5333333,77,7,1216,1122,66,152,0,0,28.53417205810547
14.36666667,142.7166667,7,1,137,250,6,63,0,0,28.395490646362305
20.1,142.45,11,0,27,367,23,3,0,0,27.780057907104492
-2.516666667,129.65,107,1,417,241,26,6,0,0,28.683595657348633
-3.65,132.3,60,0,208,140,24,5,0,0,28.41022300720215
-9.1,130.2333333,77,0,291,362,34,6,0,0,28.43115234375
-14.1,120.5,8,0,127,226,54,9,0,0,28.12646484375
-17.66666667,117.95,13,0,73,190,6,10,0,0,27.112646102905273
-6.583333333,104.9,82,1,118,109,6,6,0,0,28.356430053710938
-6.733333333,90.26666667,14,36,222,122,32,7,0,0,28.226232528686523
4.283333333,83.33333333,2,10,151,25,50,3,0,0,28.2640380859375
6.683333333,85.96666667,24,17,245,64,20,9,0,0,28.222164154052734
11.95,88.73333333,51,24,240,99,9,5,0,0,28.16782569885254
6.583333333,76.36666667,61,13,297,75,21,0,0,0,28.110841751098633
5.083333333,73.8,71,5,143,133,15,24,0,0,28.25218963623047
3.083333333,76.25,55,22,175,175,10,0,0,0,28.237598419189453
3.8,78.65,8,3,186,6,55,8,0,0,28.1742000579834
-10.25,72.38333333,24,11,137,201,17,0,0,0,27.188718795776367
-6.0,69.81666667,17,4,127,202,7,9,0,0,27.833629608154297
-34.8,27.61666667,12,0,179,44,13,2,0,0,21.41037940979004
-36.33333333,19.53333333,27,0,176,67,54,1,0,0,18.759977340698242
-24.21666667,7.416666667,39,0,170,90,117,3,0,0,19.046981811523438
-19.7,8.883333333,95,0,143,86,83,5,0,0,18.846420288085938
-0.2,6.05,14,1,105,159,15,3,0,0,26.136058807373047
-0.2,6.05,14,0,105,158,16,3,0,0,26.136058807373047
-0.2,6.05,8,0,142,136,36,1,0,0,26.136058807373047
16.36666667,-17.91666667,78,0,167,112,90,8,0,0,23.49962615966797
17.96666667,-18.06666667,42,0,118,48,113,1,0,0,22.336278915405273
20.06666667,-20.0,41,0,127,65,132,1,0,0,21.849506378173828
22.46666667,-20.06666667,6,0,80,319,64,20,0,5,21.502185821533203
29.65,-16.35,18,0,53,211,46,7,0,2,20.216644287109375
40.55,-26.0,141,0,167,186,207,19,0,4,17.800752639770508
40.55,-26.0,144,0,154,174,218,19,0,4,17.800752639770508
41.53333333,-25.7,101,0,113,83,119,1,0,0,17.01079750061035
45.3,-23.86666667,163,0,170,114,287,3,0,0,15.2267427444458
49.13333333,-25.5,114,0,171,13,177,0,0,1,13.336377143859863
49.13333333,-25.5,113,0,179,28,193,0,0,0,13.336377143859863
52.36666667,-17.53333333,141,0,211,28,403,0,0,0,12.818734169006348
52.66666667,-15.16666667,220,0,230,26,369,0,0,0,12.785134315490723
55.4,-18.73333333,233,0,175,12,412,0,0,0,11.45693588256836
58.71666667,-15.55,191,0,150,11,256,0,0,0,10.641778945922852
60.38333333,-20.96666667,77,0,101,4,142,0,0,0,10.11439323425293
60.8,-22.43333333,108,0,82,5,186,0,0,0,10.068809509277344
61.18333333,-23.0,105,0,106,3,151,0,0,0,9.170756340026855
61.55,-25.11666667,129,0,121,3,147,0,0,0,8.791654586791992
65.6,-6.483333333,161,0,0,0,324,0,0,0,5.108972549438477
75.91666667,-5.116666667,9,0,0,1,653,0,0,0,-0.9937412738800049
68.38333333,-5.416666667,68,0,2,0,372,0,0,0,4.204126358032227
62.85,-14.53333333,152,0,48,7,155,0,0,0,9.115745544433594
61.91666667,-24.05,113,0,69,18,157,0,0,0,8.959281921386719
17.11666667,-19.33333333,28,0,182,52,143,0,0,0,22.667184829711914
18.43333333,-21.08333333,26,0,152,170,90,11,0,0,23.01040267944336
19.86666667,-19.91666667,36,0,127,46,183,1,0,0,21.849506378173828
19.86666667,-19.91666667,23,0,133,48,201,0,0,0,21.849506378173828
21.23333333,-21.31666667,39,0,172,184,133,7,0,0,22.220182418823242
22.65,-19.2,33,0,194,90,218,2,0,0,21.502185821533203
23.18333333,-17.66666667,60,0,77,41,272,1,0,3,20.737531661987305
24.11666667,-19.1,25,0,159,196,102,12,0,2,21.510848999023438
25.71666667,-20.88333333,4,0,110,289,78,13,0,3,21.454235076904297
25.71666667,-19.51666667,13,0,90,199,69,31,0,5,21.454235076904297
25.56666667,-16.83333333,68,0,125,173,93,13,0,7,20.324222564697266
25.83333333,-16.91666667,107,0,91,150,109,7,0,0,20.324222564697266
25.88333333,-17.55,46,0,145,58,152,5,0,4,20.928369522094727
25.91666667,-19.05,4,0,112,244,80,17,0,1,21.454235076904297
26.6,-15.15,45,0,64,152,64,13,0,4,20.324222564697266
26.91666667,-19.13333333,12,0,78,231,69,25,0,2,21.454235076904297
25.15,-17.33333333,70,0,75,50,173,4,0,1,20.928369522094727
24.88333333,-17.2,35,0,53,121,91,8,0,1,20.737531661987305
-4.266666667,168.8666667,26,6,151,216,7,13,0,0,29.200164794921875
-5.583333333,168.8833333,30,1,97,204,2,23,0,0,29.221826553344727
-7.516666667,123.05,39,0,306,134,61,8,0,0,28.419221878051758
1.35,126.7333333,34,1,275,90,13,11,0,0,28.74371910095215
2.7,127.8333333,16,0,211,36,34,15,0,0,28.75834846496582
2.95,127.3666667,49,1,251,129,30,7,0,0,28.75834846496582
-6.266666667,63.43333333,20,18,120,188,24,4,0,0,27.795238494873047
-6.366666667,90.6,18,21,255,93,51,12,0,0,28.226232528686523
-6.2,89.96666667,18,8,328,52,67,16,0,0,28.226232528686523
-6.166666667,89.8,30,31,171,135,21,8,0,0,28.226232528686523
-6.116666667,89.58333333,22,9,95,177,19,5,0,0,28.226232528686523
-6.083333333,89.16666667,55,43,375,860,57,19,0,0,28.226232528686523
-6.483333333,89.83333333,18,11,140,223,32,12,0,0,28.226232528686523
-6.416666667,89.01666667,35,58,371,665,109,37,0,0,28.226232528686523
-6.35,88.93333333,22,17,135,293,29,10,0,0,28.192676544189453
-6.1,89.63333333,27,45,187,187,22,4,0,0,28.226232528686523
6.116666667,59.43333333,57,6,194,228,24,8,0,0,27.847579956054688
8.65,57.11666667,60,1,124,107,25,0,0,0,27.243074417114258
10.4,57.95,11,5,273,316,16,2,0,0,26.94565773010254
11.8,57.51666667,80,2,225,77,35,6,0,0,26.657482147216797
16.48333333,59.76666667,100,0,230,63,17,9,0,0,26.32665252685547
16.51666667,59.53333333,99,0,199,57,8,7,0,0,26.32665252685547
17.8,61.88333333,89,0,198,107,10,12,0,0,26.445592880249023
19.06666667,62.85,60,0,251,107,12,7,0,0,26.337614059448242
20.93333333,64.03333333,50,0,232,85,10,13,0,0,26.641857147216797
21.15,65.11666667,40,0,171,130,1,7,0,0,26.672771453857422
16.38333333,67.98333333,42,4,269,129,10,3,0,0,27.48435401916504
17.48333333,67.36666667,39,1,275,122,5,0,0,0,27.320768356323242
11.9,71.2,69,7,207,279,16,10,0,0,28.168140411376953
19.73333333,66.08333333,25,0,275,71,10,3,0,0,26.89432144165039
17.61666667,63.88333333,20,0,253,63,32,1,0,0,26.747482299804688
18.63333333,67.88333333,27,0,202,136,0,9,0,0,27.320768356323242
