Latitude,Longitude,O. universa,G. conglobatus,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. siphonifera,G. calida,G. bulloides,G. falconensis,B. digitata,G. rubescens,T. quinqueloba,N. pachyderma,N. incompta,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,G. crassaformis,G. hirsuta,G. scitula,G. glutinata,G. truncatulinoides,G. aequilateralis,G. menardii,H. pelagica,G. ruber ruber,G. tumida,G. digitata,T. humilis,C. nitida,G. uvula,D. anfracta,G. theyeri,T. iota,G. cavernula,G. cultrata,G. tenella,G. adamsi,G. crassa
-16.933,-121.2,0.00108813928182807,0.0642002176278564,0,0,0.0576713819368879,0.00217627856365615,0.0174102285092492,0.00761697497279652,0.0261153427638738,0.00108813928182807,0,0.0043525571273123,0,0,0,0.00217627856365615,0.0217627856365615,0.0043525571273123,0.015233949945593,0,0.00217627856365615,0,0,0.369967355821545,0,0,0,0,0,0,0.00108813928182807,0,0.00108813928182807,0,0,0,0,0,0,0.0315560391730141,0,0
-16.65,-124.383,0.00130208333333333,0.0625,0,0,0.0475260416666667,0.00455729166666667,0.0188802083333333,0.0104166666666667,0.0123697916666667,0,0,0.00260416666666667,0,0,0,0.005859375,0.0325520833333333,0.00716145833333333,0.0234375,0.00065104166666666,0.00325520833333333,0,0,0.345052083333333,0,0,0,0,0,0,0.00130208333333333,0,0.00065104166666666,0,0,0,0,0,0,0.00716145833333333,0,0
0.867,172,0,0.0290322580645161,0,0,0.0967741935483871,0,0.0387096774193548,0,0.106451612903226,0,0,0,0,0,0.00645161290322581,0.132258064516129,0.00645161290322581,0,0.280645161290323,0,0.0129032258064516,0,0,0.109677419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032258064516129,0,0
47.95,168.783,0,0,0,0,0,0,0,0,0.0327102803738318,0,0,0,0.0607476635514019,0.88785046728972,0.0163551401869159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.217,-89.683,0.00451321727917473,0.00064474532559638,0,0,0.00257898130238556,0,0.00064474532559638,0,0.427466150870406,0,0,0.00322372662798195,0.0322372662798195,0.00257898130238556,0.174081237911025,0.150225660863959,0,0,0,0.141199226305609,0.00064474532559638,0,0.00128949065119278,0.0193423597678917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128949065119278,0,0
-3.8,-92.083,0.00332778702163062,0,0,0,0.00166389351081531,0,0.00166389351081531,0,0.123128119800333,0,0,0,0,0,0.214642262895175,0.352745424292845,0,0,0.00665557404326123,0.196339434276206,0.00166389351081531,0,0,0.0599001663893511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.683,163.033,0.00246913580246914,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0.00493827160493827,0.0395061728395062,0.17283950617284,0.0148148148148148,0,0,0.00246913580246914,0.553086419753086,0,0,0,0.108641975308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.767,-173.933,0,0.0320987654320988,0,0,0.0716049382716049,0.00123456790123457,0.0345679012345679,0.0123456790123457,0.154320987654321,0,0,0.0567901234567901,0,0,0,0.0037037037037037,0.00987654320987654,0,0.0901234567901234,0,0.00123456790123457,0,0,0.271604938271605,0,0,0,0,0,0,0,0,0.00123456790123457,0,0,0,0,0,0,0.0197530864197531,0,0
0.95,-179.417,0.001953125,0.01171875,0,0,0.0751953125,0,0.046875,0.0048828125,0.091796875,0.0009765625,0,0.0107421875,0,0,0,0.0478515625,0.0224609375,0,0.140625,0,0.01171875,0,0.0009765625,0.1923828125,0,0,0,0,0,0,0.0009765625,0,0,0,0,0,0,0,0,0.013671875,0,0
1.017,160.483,0,0.018018018018018,0,0,0.0660660660660661,0,0.0630630630630631,0.021021021021021,0.117117117117117,0.003003003003003,0,0.018018018018018,0,0,0,0.0630630630630631,0.012012012012012,0,0.108108108108108,0,0.00900900900900901,0,0,0.189189189189189,0,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0.012012012012012,0,0
3.25,159.183,0,0.0217391304347826,0,0,0.0434782608695652,0,0.0714285714285714,0.015527950310559,0.093167701863354,0,0,0.0062111801242236,0,0,0,0.093167701863354,0.015527950310559,0,0.161490683229814,0,0.015527950310559,0,0.0031055900621118,0.173913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062111801242236,0,0
11.067,138.533,0.00118976799524093,0.0321237358715051,0,0,0.105889351576443,0.00118976799524093,0.0285544318857823,0.00237953599048186,0.0594883997620464,0.00059488399762046,0,0.0101130279595479,0,0,0.00059488399762046,0.0249851279000595,0,0.00535395597858418,0.00475907198096371,0,0,0,0,0.083283759666865,0,0,0,0,0,0,0.00237953599048186,0,0.00178465199286139,0,0,0,0,0,0,0.0267697798929209,0,0
28.433,139.967,0.0126239855725879,0.00225428313796213,0,0,0.0441839495040577,0.00045085662759242,0.0193868349864743,0.00315599639314698,0.12263300270514,0.13751127141569,0,0.00225428313796213,0.00090171325518485,0.0018034265103697,0.119477006311993,0.0405770964833183,0,0,0.0117222723174031,0.084761045987376,0.0338142470694319,0,0.00856627592425609,0.0820559062218215,0,0,0,0,0,0,0.00270513976555455,0,0,0,0,0,0,0,0,0.0126239855725879,0,0
28.533,134.133,0.00415282392026578,0.0348837209302326,0,0,0.0681063122923588,0,0.0240863787375415,0.0141196013289037,0.138704318936877,0.0539867109634552,0,0.00083056478405315,0.00083056478405315,0.00166112956810631,0.134551495016611,0.102159468438538,0,0.00083056478405315,0.0191029900332226,0.0938538205980067,0.0116279069767442,0.00083056478405315,0.00249169435215947,0.0747508305647841,0,0,0,0,0,0,0.00913621262458472,0,0,0,0,0,0,0,0,0.00332225913621262,0,0
25.417,125.633,0.00226500566251416,0.0181200453001133,0,0,0.0101925254813137,0,0.00339750849377123,0.0713476783691959,0.0804077010192525,0.00906002265005663,0,0.0453001132502831,0.00113250283125708,0,0.00226500566251416,0.0498301245753114,0,0,0.0498301245753114,0.00113250283125708,0.00339750849377123,0,0,0.386183465458664,0,0,0,0,0,0,0.00679501698754247,0,0,0,0,0,0,0,0,0.0736126840317101,0,0
35.317,177.9,0.0135746606334842,0,0,0,0,0,0.00603318250377074,0,0.274509803921569,0,0,0,0.0135746606334842,0.0120663650075415,0.30920060331825,0.0256410256410256,0,0,0,0.269984917043741,0,0,0.00150829562594269,0.0256410256410256,0,0,0,0,0,0,0.00301659125188537,0,0,0,0,0,0,0,0,0,0,0
36.467,177.167,0.0119047619047619,0,0,0,0,0,0,0,0.172619047619048,0,0,0,0.0158730158730159,0.0734126984126984,0.425595238095238,0.00694444444444444,0,0,0,0.238095238095238,0,0,0,0.0128968253968254,0,0,0,0,0,0,0.00099206349206349,0,0,0,0,0,0,0,0,0,0,0
31.567,151.1,0.0148514851485149,0.00742574257425743,0,0,0.00742574257425743,0,0.00742574257425743,0,0.0742574257425743,0.0123762376237624,0,0,0,0,0.099009900990099,0.0371287128712871,0,0,0.00742574257425743,0.586633663366337,0.0148514851485149,0.00247524752475248,0.00742574257425743,0,0,0,0,0,0,0,0.00247524752475248,0,0.00742574257425743,0,0,0,0,0,0,0,0,0
3.333,-101.717,0.00434782608695652,0,0,0,0.0304347826086957,0,0.00869565217391304,0.00869565217391304,0.0434782608695652,0.00434782608695652,0,0.00869565217391304,0,0,0.0260869565217391,0.456521739130435,0,0,0.0347826086956522,0.0173913043478261,0.0260869565217391,0,0,0.0695652173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434782608695652,0,0
0.1,-95.65,0,0,0,0,0.0029940119760479,0,0.0029940119760479,0.0029940119760479,0.092814371257485,0.0029940119760479,0,0,0.00598802395209581,0,0.0479041916167665,0.634730538922156,0,0,0,0.0598802395209581,0.0419161676646707,0,0.0179640718562874,0.0209580838323353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.633,-104.833,0.00539083557951483,0.00269541778975741,0,0,0.0107816711590297,0,0.0107816711590297,0.00269541778975741,0.0700808625336927,0.00269541778975741,0,0,0,0,0.0431266846361186,0.46900269541779,0.00539083557951483,0.00269541778975741,0.0269541778975741,0.0592991913746631,0.0188679245283019,0,0,0.0242587601078167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033,-110.483,0.0102669404517454,0,0,0,0.0184804928131417,0,0.00616016427104723,0,0.0513347022587269,0.00410677618069815,0,0,0,0,0.108829568788501,0.482546201232033,0.00410677618069815,0,0.0143737166324435,0.0431211498973306,0.0862422997946612,0,0.00205338809034908,0.0143737166324435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205338809034908,0,0
2.983,-86.55,0.0103092783505155,0,0,0,0.00343642611683849,0,0.00343642611683849,0.00687285223367698,0.120274914089347,0.013745704467354,0,0.0103092783505155,0.0103092783505155,0,0.0927835051546392,0.343642611683849,0,0.00687285223367698,0.00343642611683849,0.0171821305841924,0,0,0.0171821305841924,0.134020618556701,0,0,0,0,0,0,0.00343642611683849,0,0,0,0,0,0,0,0,0.0103092783505155,0,0
7.167,-85.15,0.00645161290322581,0,0,0,0.00645161290322581,0,0.0225806451612903,0,0.112903225806452,0,0,0,0,0,0.0032258064516129,0.367741935483871,0,0.00645161290322581,0.00645161290322581,0,0.0032258064516129,0,0,0.129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.383,-106.933,0.00328947368421053,0,0,0,0.0427631578947368,0,0.00986842105263158,0.0164473684210526,0.0493421052631579,0,0,0,0,0,0.00986842105263158,0.49671052631579,0,0,0.0197368421052632,0.0328947368421053,0.00986842105263158,0,0,0.101973684210526,0,0,0,0,0,0,0.00328947368421053,0,0,0,0,0,0,0,0,0,0,0
-16.44,-77.56,0.00593471810089021,0,0,0,0,0,0.00148367952522255,0,0.13353115727003,0.00148367952522255,0,0,0.0222551928783383,0.173590504451039,0.0949554896142433,0.176557863501484,0,0.0148367952522255,0.00148367952522255,0.298219584569733,0,0,0.0103857566765579,0.0311572700296736,0,0,0,0,0,0,0.00148367952522255,0,0,0,0,0,0,0,0,0,0,0
-18.085,-79.04,0.0102040816326531,0,0,0,0,0,0.00816326530612245,0.00408163265306122,0.193877551020408,0,0,0,0,0.0448979591836735,0.0755102040816327,0.112244897959184,0,0.0285714285714286,0.0102040816326531,0.371428571428571,0,0,0.0204081632653061,0.0612244897959184,0,0,0,0,0,0,0.00612244897959184,0,0,0,0,0,0,0,0,0.00204081632653061,0,0
-16.007,-76.378,0.0124407743332882,0,0,0,0,0,0,0.0072289156626506,0.184097062406931,0.00481927710843374,0,0,0.0690672803573848,0.137907811019359,0.151292811696223,0.0808819547854339,0,0.0134459185054826,0,0.234025991606877,0,0,0.0389467984296738,0.0403512928116963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.268,167.7255,0,0,0,0,0,0,0,0,0.157252111577778,0,0,0,0,0.8239383792,0.0158035775811111,0,0,0,0,0,0,0,0.000310366232222222,0.00240316777333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51.199,167.768,0,0,0,0,0,0,0,0,0.102108349014,0.00021978022,0,0,0.000273224044,0.88548813077,0.011059145315,0,0,0,0,0,0,0,0.00030492255,0.000546448087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.148,127.271,0.0118733538759091,0.00624615387409091,0,0,0.052635295265,0.000707002721363636,0.0146033903986364,0.0122828845618182,0.0663923168686364,0.0151355100554545,0,0.0712996169190909,0.0546920239727273,0,0.0178817713418182,0.207327880431818,0,0,0.0478418230472727,0.0198288234004545,0.0171163336340909,0.00377066904227273,1.78463077272727e-05,0.0237405017972727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46657190909091e-05,0,0
-41.58333333,-171.5,0.004542676035,0,0,0,0,0,0,0.001628664495,0.1612922134,0.032309521615,0,0,0.03299615652,0.001628664495,0.30784689715,0.038736256835,0,0,0,0.28412031185,0.04105155623,0,0.001628664495,0.03368279142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-26.11,161.2266667,0.0165,0.0066,0.2715,0,0,0,0.0199,0,0.1457,0.0662,0,0.043,0,0,0.0232,0.0265,0,0,0,0.1987,0.0331,0,0.0066,0.0463,0.0695,0,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033
-31.58433333,164.4486667,0.0159,0.0064,0.0509,0,0.0032,0,0.035,0,0.2707,0.0637,0,0,0,0.00318474576,0.1847152542,0.0095,0,0,0,0.2484,0.0191,0,0.0032,0.0605,0.0127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0.0064
-36.47333333,165.4421667,0.003,0.006,0.006,0,0,0,0.003,0,0.2643,0.009,0,0,0.03,0.0060057971,0.2011942029,0.054,0,0,0,0.2402,0.006,0,0.009,0.024,0.1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.5078,167.6745,0,0,0,0,0,0,0,0,0.295,0.0025,0,0,0.1475,0.02,0.1575,0.0025,0,0,0,0.1475,0,0,0,0.09,0.135,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0
-43.9167,150.0505556,0.0032,0,0.0032,0,0,0,0,0,0.5591,0,0,0,0.0479,0.0351,0.1565,0.0032,0,0,0,0.0863,0,0,0.0032,0.0894,0.01351168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.88333333,106.5166667,0,0,0,0,0,0,0,0,0.493,0,0,0,0,0.309,0.023,0,0,0,0,0.139,0,0,0,0.014,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-41.02,100.0116667,0,0,0,0,0,0,0,0,0.388,0,0,0,0.23,0.126,0.049,0,0,0,0,0.101,0.003,0,0.005,0.068,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39.515,83.72333333,0.006,0,0,0,0,0,0,0,0.21,0.057,0,0,0.208,0.153,0.199,0,0,0,0,0.051,0,0,0.002,0.079,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.54166667,79.89833333,0,0,0.003,0,0,0,0,0,0.263,0.006,0,0.003,0.238,0.088,0.204,0.003,0,0,0,0.063,0,0.003,0,0.088,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.54833333,79.91833333,0.009,0,0.003,0,0,0,0,0,0.225,0.012,0,0.006,0.175,0.102,0.245,0.009,0,0,0,0.076,0,0.003,0.003,0.093,0.029,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0
-46.05,90.16666667,0,0,0,0,0,0,0,0,0.225,0.006,0,0,0.013,0.594,0.025,0,0,0,0,0.124,0,0,0,0.01,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.18333333,94.88333333,0.002,0,0,0,0,0,0,0.002,0.488,0.005,0,0,0.09,0.146,0.058,0,0,0,0,0.058,0,0,0,0.117,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-47.11666667,95.08333333,0,0,0,0,0,0,0,0,0.097,0,0,0,0.003,0.837,0.003,0,0,0,0,0.041,0.003,0,0,0.008,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-14.00916667,121.0263333,0.00647,0.016,0.262,0,0.0388,0,0.0259,0,0.029,0.0129,0,0.0356,0,0,0.032,0.12,0,0,0.0356,0,0.00647,0,0,0.197,0.0324,0,0.0938,0,0,0.003,0.003,0,0,0,0,0,0,0,0,0.0421,0,0.006
-17.64283333,114.9988333,0.01,0.0066,0.2857,0,0.0465,0,0.0266,0.0066,0.0532,0.0166,0,0.0498,0,0,0.0365,0.0432,0.0033,0.0033,0.0166,0.0299,0,0,0.0033,0.2193,0.0199,0,0.0831,0,0,0,0,0,0.0033,0,0,0,0,0,0,0.0299,0,0.0033
-20.04516667,112.6621667,0,0.0033,0.1722,0,0.0199,0,0.0596,0.0033,0.2417,0.0331,0,0.0132,0,0,0.0099,0.043,0,0.0066,0.0066,0.1325,0.0033,0,0,0.1854,0.0099,0,0.0232,0,0,0.0033,0.0033,0,0,0,0,0,0,0,0,0.0232,0,0.0033
-22.129,113.5018333,0,0,0.136,0,0.006,0,0.042,0,0.143,0.036,0,0.029,0,0,0.01,0.026,0,0,0.01,0.237,0,0,0,0.269,0.003,0,0.019,0,0,0,0,0.003,0,0,0,0,0,0,0,0.026,0,0.003
-24.7445,111.8291667,0,0.003,0.184,0,0.009,0,0.013,0,0.119,0.053,0,0.025,0,0,0,0.025,0,0,0,0.291,0,0,0,0.238,0.003,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0.003
-30.99183333,114.5895,0,0.006,0.12,0,0,0,0.031,0.008,0.126,0.036,0,0.008,0.003,0,0.006,0,0,0,0,0.431,0,0.006,0,0.137,0.025,0,0.008,0,0,0.003,0,0.003,0,0,0,0,0,0,0,0.008,0,0.034
-24.46416667,108.5101667,0.005,0.005,0.194,0,0.024,0,0.032,0,0.092,0.051,0,0.022,0,0,0,0.019,0,0,0.003,0.299,0,0,0.005,0.183,0.011,0,0.003,0,0,0,0.003,0.003,0,0,0,0,0,0,0,0.022,0,0.022
-12.24666667,112.7378333,0,0.0131,0.199,0,0.0523,0.003,0.049,0,0.0849,0.003,0,0.003,0,0,0.088,0.16,0,0,0.0555,0,0,0,0.003,0.078,0.0196,0,0.157,0,0,0.016,0,0,0,0,0,0,0,0,0,0.003,0,0.0098
-18.56183333,116.2668333,0,0.0166,0.384,0,0.096,0.0033,0.0596,0,0.043,0.013,0,0.017,0,0,0.0198,0.0298,0.0033,0.0099,0.0496,0.0033,0,0,0,0.1192,0.0033,0,0.053,0,0,0,0.0033,0,0,0,0,0,0,0,0,0.0629,0,0.0099
2.688888889,127.7361111,0,0.003,0.108,0,0.006,0,0,0,0.105,0.012,0,0.009,0,0,0.063,0.34,0,0,0.102,0,0.003,0,0,0.157,0,0,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,0
15.32,72.34,0.014,0.009,0.309,0,0.127,0,0.045,0.009,0.123,0.018,0,0.018,0,0,0,0.055,0.005,0.014,0.045,0,0,0,0.005,0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0
10.28,75.14,0,0.003,0.231,0,0.058,0.003,0.017,0.049,0.277,0.003,0,0.04,0,0,0,0.107,0.006,0.032,0.012,0,0,0,0.006,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0
20.42,59.34,0.1,0,0.14,0,0.034,0,0.029,0.12,0.289,0.154,0,0.011,0.017,0.003,0.006,0.034,0,0,0.011,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0
-15.2889,166.2839,0.0355,0.0064,0.348,0,0.0806,0,0.0484,0.0032,0.0774,0,0,0.0064,0,0,0.0032,0.0613,0,0,0.0355,0.0064,0.0097,0,0.0097,0.184,0,0,0.0484,0,0,0.0032,0,0,0,0,0,0,0,0,0,0.0064,0,0.0161
-24.88,163.52,0.0173075075075075,0.009553003003003,0.273244144144144,0,0.0695270270270271,0,0.047962012012012,0.012012012012012,0.0631255255255256,0.141846096096096,0,0.014256006006006,0,0,0.0015015015015015,0.022059009009009,0,0,0.00940450450450451,0.149514564564565,0.0287575075075075,0.00450450450450451,0.00465300300300301,0.046874024024024,0.0195195195195195,0,0.0031515015015015,0,0,0,0.00625300300300301,0,0,0,0,0,0,0,0,0.027818018018018,0,0.00325
8.983333333,51.73333333,0.00664451827242525,0,0.0598006644518272,0,0.00332225913621262,0.00332225913621262,0.00332225913621262,0,0.132890365448505,0.00664451827242525,0,0.0398671096345515,0.00332225913621262,0.00996677740863787,0.219269102990033,0.182724252491694,0,0.00996677740863787,0.0631229235880399,0,0.0232558139534884,0,0.00664451827242525,0.119601328903655,0,0,0.0664451827242525,0,0,0.0398671096345515,0,0,0,0,0,0,0,0,0,0,0,0
-45.5235,174.948,0,0,0,0,0,0,0,0,0.00551470588235294,0,0,0,0.00735294117647059,0.909926470588235,0.0275735294117647,0,0,0,0,0.0220588235294118,0,0,0,0.00919117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-40.28333333,168.34,0.00943396226415094,0,0,0,0,0,0,0,0.330188679245283,0,0,0,0.116352201257862,0,0.138364779874214,0.00628930817610063,0,0,0,0.176100628930818,0,0,0,0.0345911949685535,0.188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.0667,147.2283,0.00632911392405063,0,0.00316455696202532,0,0,0,0,0,0.379746835443038,0.00632911392405063,0,0,0.0537974683544304,0.145569620253165,0.136075949367089,0,0,0,0,0.142405063291139,0,0,0.00632911392405063,0.0822784810126582,0.0379746835443038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-43.23333333,105.5833333,0,0,0,0,0,0,0,0,0.523333333333333,0,0,0,0.04,0.166666666666667,0.0566666666666667,0,0,0,0,0.126666666666667,0,0,0.00333333333333333,0.0366666666666667,0.0433333333333333,0,0,0,0,0,0.00333333333333333,0,0,0,0,0,0,0,0,0,0,0
-33.61666667,113.5833333,0,0,0.059375,0,0.00625,0,0.0125,0,0.115625,0.040625,0,0,0,0.01875,0.04375,0.0125,0,0,0,0.475,0,0.003125,0,0.128125,0.05,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0
-29.7,97.58333333,0.0132890365448505,0.0199335548172757,0.176079734219269,0,0,0,0,0.00332225913621262,0.0897009966777409,0.00332225913621262,0,0,0,0.0132890365448505,0.132890365448505,0.00332225913621262,0,0,0,0.408637873754153,0.0332225913621263,0,0,0.0431893687707641,0.0199335548172757,0,0.0232558139534884,0,0,0.0132890365448505,0,0.00332225913621262,0,0,0,0,0,0,0,0,0,0
-30.35333333,86.485,0.0225806451612903,0.0225806451612903,0.187096774193548,0,0.00645161290322581,0,0.0225806451612903,0.00645161290322581,0.161290322580645,0.0225806451612903,0,0,0,0.0193548387096774,0,0,0,0,0,0.3,0,0.0225806451612903,0.0161290322580645,0.00967741935483871,0.180645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-38.8533,141.0633,0,0,0,0,0,0,0,0,0.215151515151515,0.00606060606060606,0,0.0545454545454545,0.187878787878788,0,0.0575757575757576,0,0,0,0,0.106060606060606,0,0.00909090909090909,0,0.187878787878788,0.142424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.2606,149.9963889,0,0,0,0,0.00254452926208651,0,0.00254452926208651,0,0.430025445292621,0.00508905852417303,0,0,0.0814249363867685,0.089058524173028,0.206106870229008,0,0,0,0,0.0966921119592875,0,0.0127226463104326,0,0.0381679389312977,0.0356234096692112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-46.01666667,96.46666667,0,0,0,0,0,0,0,0,0.0276497695852535,0,0,0,0.00460829493087558,0.949308755760369,0.00921658986175115,0,0,0,0,0,0,0,0,0.00460829493087558,0.00460829493087558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16.922,115.5413333,0.0184049079754601,0.0122699386503067,0.306748466257669,0,0.0521472392638037,0.00306748466257669,0.0644171779141104,0.00306748466257669,0.00613496932515337,0.0153374233128834,0,0.0122699386503067,0,0.00306748466257669,0.0122699386503067,0.113496932515337,0,0,0.0122699386503067,0.0245398773006135,0.00613496932515337,0,0.00920245398773006,0.193251533742331,0.0306748466257669,0,0.0705521472392638,0,0,0.0214723926380368,0,0,0.00306748466257669,0,0,0,0,0,0,0.00613496932515337,0,0
-19.88733333,112.254,0.018450184501845,0.00738007380073801,0.261992619926199,0,0.0553505535055351,0.003690036900369,0.0553505535055351,0,0.025830258302583,0.029520295202952,0,0.00738007380073801,0,0,0.00738007380073801,0.11070110701107,0.011070110701107,0.011070110701107,0.003690036900369,0.11070110701107,0.014760147601476,0.011070110701107,0.003690036900369,0.14760147601476,0.018450184501845,0,0.0516605166051661,0,0,0.003690036900369,0,0,0,0,0,0,0,0,0,0.011070110701107,0,0
-40.39666667,177.9966667,0,0,0.00940438871473354,0,0,0,0,0,0.19435736677116,0.0125391849529781,0,0,0.0188087774294671,0.122257053291536,0.304075235109718,0.0376175548589342,0,0,0,0.191222570532915,0.0376175548589342,0.00313479623824451,0.00313479623824451,0.0532915360501567,0.0125391849529781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-45.995,172.025,0,0,0,0,0,0,0,0,0.0719424460431655,0,0,0,0.0107913669064748,0.902877697841727,0.00359712230215827,0,0,0,0,0.00719424460431655,0,0,0,0,0.00359712230215827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-49.70333333,182.075,0,0,0,0,0,0,0,0,0.0436046511627907,0,0,0,0,0.944767441860465,0.00290697674418605,0,0,0,0,0.00872093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.53333333,181.5083333,0.0010989010989011,0,0,0,0.0010989010989011,0,0,0.00158227848101266,0.140301154541661,0,0,0,0.108259145917373,0.0643483099179302,0.267857142857143,0.0303727917651968,0,0,0,0.239417860620392,0.0137571289470024,0.0021978021978022,0.00474683544303798,0.0588990123800251,0.0600848518570038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-42.88333333,42.35,0,0,0,0,0,0,0,0,0.06,0,0,0,0.0366666666666667,0.743333333333333,0.123333333333333,0,0,0,0,0.00333333333333333,0,0,0,0.03,0.00333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44.78333333,184.2333333,0.0213523131672598,0,0,0,0,0,0,0.00355871886120996,0.241992882562278,0.0177935943060498,0,0,0.0925266903914591,0.0391459074733096,0.120996441281139,0.0640569395017794,0,0.00355871886120996,0,0.263345195729537,0,0,0,0.0498220640569395,0.0818505338078292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-29.68,113.7,0,0,0.193989071038251,0,0.0628415300546448,0,0.0136612021857924,0,0.0382513661202186,0.046448087431694,0,0,0,0,0,0.040983606557377,0,0,0,0.437158469945355,0.00273224043715847,0.00546448087431694,0.00546448087431694,0.092896174863388,0.00819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273224043715847,0,0
-31.28333333,114.5516667,0.00498338870431893,0,0.0363645305123274,0,0.0149337733869558,0,0.00830564784053155,0.016578510229061,0.0892256076237105,0.0330750568281168,0,0.0132890365448505,0,0.00657894736842105,0.0198188057352684,0.00991759923063473,0,0,0.00498338870431893,0.535402823920266,0,0.00830564784053155,0.0232066357754852,0.10891327155097,0.0314794981640147,0,0,0,0,0,0.00498338870431893,0,0,0,0,0,0,0,0,0.00498338870431893,0,0
19.56833333,59.595,0.0466666666666667,0,0.11,0,0.0566666666666667,0,0.0166666666666667,0.0466666666666667,0.29,0.00666666666666667,0,0.0266666666666667,0.00333333333333333,0,0.02,0.0666666666666667,0,0,0.02,0,0.00333333333333333,0,0.0166666666666667,0.2,0,0,0.0633333333333333,0,0,0,0.00333333333333333,0.00333333333333333,0,0,0,0,0,0,0,0,0,0
19.07666667,60.42166667,0.033112582781457,0,0.129139072847682,0,0.076158940397351,0,0.0231788079470199,0.0165562913907285,0.218543046357616,0.0364238410596027,0,0.0231788079470199,0,0,0,0.135761589403974,0,0.0033112582781457,0.0364238410596027,0,0,0,0,0.152317880794702,0,0,0.0794701986754967,0,0,0.0298013245033113,0,0,0,0,0,0,0,0,0,0.00662251655629139,0,0
