Event,Data_Source,Depth [m],Latitude,Longitude,G. bulloides,T. quinqueloba,G. scitula,G. uvula,N. pachyderma,N. incompta,O. universa,G. conglobatus,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. eastropacia,G. calida,G. falconensis,B. digitata,G. rubescens,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,G. crassaformis,G. hirsuta,G. glutinata,G. truncatulinoides,G. ruber ruber,G. adamsi,G. siphonifera,T. humilis,D. anfracta,G. cultrata,G. tumida,C. nitida,T. iota,B. pumilio,H. pelagica,H. digitata,T. clarkei,G. elongatus,SST
GeoB3104-1,epilog,1.88,-3.6667,-37.7167,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,178.0,14.0,85.0,0.0,21.0,2.0,0.0,0.0,8.0,35.0,0.0,0.0,0.0,9.0,3.0,0.0,128.0,17.0,18.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,23.45590888223454
GeoB3104-1,epilog,1.98,-3.6667,-37.7167,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,108.0,1.0,64.0,0.0,10.0,8.0,0.0,0.0,17.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,86.0,17.0,46.0,,,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,,,23.45590888223454
GeoB3117-1,epilog,2.98,-4.295,-37.0917,0.0,0.0,6.0,0.0,0.0,10.0,1.0,0.0,222.0,0.0,73.0,0.0,4.0,6.0,0.0,0.0,30.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,158.0,24.0,45.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,23.37694169462597
GeoB3117-1,epilog,3.03,-4.295,-37.0917,0.0,0.0,1.0,0.0,0.0,15.0,0.0,0.0,162.0,0.0,62.0,0.0,3.0,3.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,8.0,0.0,0.0,110.0,19.0,27.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.37694169462597
GeoB3117-1,epilog,3.13,-4.295,-37.0917,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,161.0,0.0,60.0,0.0,6.0,5.0,0.0,0.0,47.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,103.0,19.0,21.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.37694169462597
GeoB3117-1,epilog,3.23,-4.295,-37.0917,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,164.0,1.0,53.0,0.0,9.0,4.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,1.0,3.0,0.0,108.0,14.0,14.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.37694169462597
GeoB3117-1,epilog,3.33,-4.295,-37.0917,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,137.0,0.0,61.0,0.0,5.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,15.0,13.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.37694169462597
GeoB3117-1,epilog,3.43,-4.295,-37.0917,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,224.0,2.0,61.0,0.0,6.0,7.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5.0,20.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.37694169462597
GeoB3117-1,epilog,3.53,-4.295,-37.0917,1.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,256.0,0.0,87.0,0.0,7.0,0.0,0.0,0.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,4.0,36.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,23.37694169462597
GeoB3175-1,epilog,1.68,-7.0533,-34.4633,11.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,304.0,1.0,50.0,0.0,8.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,35.0,21.0,28.0,,,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,,,23.060692152666974
GeoB3175-1,epilog,1.73,-7.0533,-34.4633,13.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,253.0,5.0,35.0,0.0,2.0,0.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,32.0,15.0,19.0,,,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,,,23.060692152666974
GeoB3175-1,epilog,1.78,-7.0533,-34.4633,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,239.0,0.0,42.0,0.0,3.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,2.0,4.0,2.0,0.0,21.0,14.0,23.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,23.060692152666974
GeoB3175-1,epilog,1.83,-7.0533,-34.4633,5.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,322.0,5.0,50.0,0.0,3.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,40.0,24.0,32.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,23.060692152666974
GeoB3176-1,epilog,3.43,-7.0117,-34.4417,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,251.0,2.0,36.0,0.0,6.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,9.0,3.0,0.0,58.0,11.0,14.0,,,0.0,0.0,0.0,0.0,6.0,0.0,,1.0,,,,23.060692152666974
GeoB3176-1,epilog,3.48,-7.0117,-34.4417,12.0,0.0,7.0,0.0,2.0,0.0,3.0,3.0,312.0,3.0,32.0,0.0,5.0,0.0,2.0,0.0,18.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,86.0,16.0,23.0,,,0.0,0.0,0.0,0.0,12.0,0.0,,0.0,,,,23.060692152666974
GeoB3176-1,epilog,3.53,-7.0117,-34.4417,21.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,333.0,0.0,45.0,0.0,7.0,3.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,47.0,20.0,13.0,,,0.0,0.0,0.0,0.0,11.0,0.0,,0.0,,,,23.060692152666974
GeoB3176-1,epilog,3.58,-7.0117,-34.4417,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,355.0,0.0,24.0,0.0,6.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,64.0,8.0,25.0,,,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,,,,23.060692152666974
GeoB3603-2,epilog,0.33,-35.125,17.5433,71.0,0.0,0.0,0.0,5.0,267.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,15.0,10.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,16.107779823240307
GeoB3603-2,epilog,0.38,-35.125,17.5433,66.0,2.0,0.0,0.0,2.0,233.0,3.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,54.0,0.0,0.0,19.0,4.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,16.107779823240307
GeoB3722-2,epilog,0.83,-25.25,12.0217,29.0,0.0,0.0,0.0,13.0,606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,6.0,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,16.631190444203288
GeoB3722-2,epilog,0.88,-25.25,12.0217,88.0,0.0,0.0,0.0,10.0,849.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,3.0,1.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,16.631190444203288
GeoB3722-2,epilog,0.93,-25.25,12.0217,25.0,0.0,0.0,0.0,2.0,949.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,7.0,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,16.631190444203288
GeoB3722-2,epilog,0.98,-25.25,12.0217,46.0,0.0,0.0,0.0,9.0,756.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,10.0,0.0,6.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,16.631190444203288
GeoB3801-6,epilog,0.18,-29.5117,-8.305,88.0,2.0,0.0,0.0,0.0,62.0,3.0,4.0,71.0,0.0,11.0,0.0,7.0,0.0,31.0,1.0,20.0,0.0,0.0,0.0,0.0,90.0,3.0,18.0,20.0,36.0,0.0,,,0.0,2.0,0.0,0.0,1.0,2.0,,0.0,,,,16.92874043212572
GeoB3808-6,epilog,0.18,-30.8117,-14.7117,184.0,0.0,11.0,0.0,5.0,71.0,4.0,3.0,135.0,0.0,3.0,0.0,23.0,0.0,5.0,1.0,21.0,0.0,0.0,0.0,0.0,118.0,6.0,19.0,45.0,57.0,0.0,,,0.0,11.0,0.0,0.0,1.0,1.0,,0.0,,,,17.214834789174482
GeoB3813-3,epilog,0.13,-32.2683,-21.9667,88.0,0.0,0.0,0.0,3.0,178.0,1.0,4.0,80.0,0.0,3.0,0.0,2.0,0.0,12.0,0.0,5.0,2.0,0.0,0.0,0.0,101.0,5.0,17.0,22.0,49.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,16.60433050562898
GeoB5112-5,epilog,0.16,-23.825,-16.2583,48.0,0.0,9.0,0.0,0.0,8.0,6.0,5.0,185.0,0.0,48.0,0.0,14.0,3.0,11.0,0.0,74.0,0.0,0.0,0.0,0.0,69.0,0.0,2.0,69.0,38.0,14.0,,,0.0,0.0,0.0,4.0,20.0,0.0,,0.0,,,,18.86405129574343
GeoB5115-2,epilog,0.14,-24.1433,-14.0433,59.0,0.0,11.0,0.0,2.0,2.0,10.0,4.0,277.0,0.0,36.0,0.0,39.0,8.0,10.0,12.0,78.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,101.0,56.0,9.0,,,0.0,0.0,0.0,0.0,11.0,0.0,,0.0,,,,18.50213379474791
GeoB5115-2,epilog,0.15,-24.1433,-14.0433,47.0,1.0,16.0,0.0,0.0,11.0,12.0,1.0,240.0,0.0,36.0,0.0,39.0,10.0,7.0,7.0,80.0,0.0,0.0,0.0,0.0,50.0,1.0,4.0,78.0,47.0,7.0,,,0.0,0.0,0.0,0.0,10.0,0.0,,0.0,,,,18.50213379474791
GeoB5115-2,epilog,0.16,-24.1433,-14.0433,47.0,0.0,13.0,0.0,0.0,8.0,7.0,4.0,179.0,0.0,27.0,0.0,18.0,10.0,9.0,1.0,44.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,88.0,30.0,13.0,,,0.0,0.0,0.0,0.0,17.0,0.0,,1.0,,,,18.50213379474791
GeoB5115-2,epilog,0.17,-24.1433,-14.0433,32.0,0.0,6.0,0.0,3.0,9.0,9.0,2.0,215.0,0.0,37.0,0.0,32.0,5.0,6.0,11.0,62.0,0.0,0.0,0.0,3.0,59.0,2.0,4.0,92.0,34.0,7.0,,,0.0,0.0,0.0,0.0,18.0,0.0,,0.0,,,,18.50213379474791
GeoB5121-2,epilog,0.16,-24.1833,-12.0217,47.0,0.0,14.0,0.0,2.0,10.0,9.0,7.0,156.0,0.0,34.0,0.0,22.0,1.0,25.0,6.0,87.0,0.0,0.0,0.0,0.0,61.0,5.0,3.0,83.0,42.0,6.0,,,0.0,0.0,0.0,0.0,8.0,4.0,,1.0,,,,18.120754787678774
GeoB5133-3,epilog,0.18,-19.0867,-10.1917,86.0,0.0,30.0,0.0,0.0,29.0,9.0,1.0,195.0,0.0,56.0,0.0,17.0,0.0,76.0,3.0,59.0,0.0,0.0,0.0,1.0,91.0,11.0,0.0,79.0,32.0,6.0,,,0.0,3.0,0.0,0.0,3.0,3.0,,0.0,,,,17.944395650671982
GeoB5140-3,epilog,0.1,-19.0517,-16.6133,46.0,0.0,5.0,0.0,16.0,13.0,4.0,2.0,149.0,5.0,45.0,0.0,7.0,0.0,29.0,1.0,153.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,80.0,26.0,9.0,,,2.0,0.0,0.0,0.0,2.0,7.0,,0.0,,,,18.88713247950988
GeoB5140-3,epilog,0.11,-19.0517,-16.6133,47.0,0.0,10.0,0.0,4.0,10.0,9.0,6.0,176.0,2.0,81.0,0.0,11.0,6.0,25.0,0.0,170.0,2.0,0.0,0.0,1.0,45.0,10.0,0.0,101.0,26.0,12.0,,,4.0,6.0,0.0,2.0,3.0,0.0,,0.0,,,,18.88713247950988
GeoB5140-3,epilog,0.12,-19.0517,-16.6133,44.0,1.0,5.0,0.0,6.0,19.0,2.0,2.0,162.0,0.0,44.0,0.0,9.0,5.0,25.0,0.0,109.0,1.0,0.0,0.0,1.0,29.0,7.0,0.0,52.0,22.0,2.0,,,5.0,6.0,0.0,0.0,1.0,0.0,,0.0,,,,18.88713247950988
Fr194-GC3,Fr194-GC3,0.355,-44.25,149.98,193.0,29.0,2.0,0.0,26.0,80.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,23.0,0.0,0.0,60.0,6.0,,,,,,,,,0.0,,,,0.0,0.0,9.955330659633022
Fr194-GC3,Fr194-GC3,0.405,-44.25,149.98,184.0,21.0,1.0,0.0,14.0,65.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,38.0,0.0,0.0,42.0,13.0,,,,,,,,,0.0,,,,0.0,0.0,9.955330659633022
GIK15612-2,GIK15612-2,0.555,44.36,-26.543333,62.0,66.0,10.0,0.0,286.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,8.0,0.0,0.0,4.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,9.56603531180047
GIK15612-2,GIK15612-2,0.605,44.36,-26.543333,61.0,46.0,10.0,0.0,250.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,16.0,0.0,0.0,11.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,9.56603531180047
GIK15612-2,GIK15612-2,0.665,44.36,-26.543333,93.0,79.0,14.0,0.0,242.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,10.0,0.0,0.0,9.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,9.56603531180047
GIK15612-2,GIK15612-2,0.685,44.36,-26.543333,51.0,69.0,13.0,0.0,160.0,57.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,9.0,0.0,0.0,4.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,9.56603531180047
GIK15612-2,GIK15612-2,0.705,44.36,-26.543333,78.0,86.0,11.0,0.0,186.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,0.0,22.0,0.0,0.0,14.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,9.56603531180047
GIK15612-2,GIK15612-2,0.725,44.36,-26.543333,69.0,84.0,9.0,0.0,146.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,,,0.0,16.0,0.0,0.0,15.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,9.56603531180047
GIK17732-1,GIK17732-1,1.45,71.613333,4.213333,0.0,7.0,0.0,0.0,451.0,11.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,-1.2335311270460125
GIK23059-3,GIK23059-3,0.44,70.305,-3.123333,0.0,2.0,0.0,0.0,364.0,8.0,0.0,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,-1.6084277256882424
IODP_U1418,IODP_U1418,31.91787885,58.8,-144.13,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.057073438580697
IODP_U1418,IODP_U1418,33.5457408,58.8,-144.13,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.057073438580697
JM05-085-GC,JM05-085-GC,3.62,71.6218,22.9261,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.64,71.6218,22.9261,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.66,71.6218,22.9261,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.67,71.6218,22.9261,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.68,71.6218,22.9261,,0.0,,2.0,10.0,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.69,71.6218,22.9261,,10.0,,11.0,131.0,12.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.7,71.6218,22.9261,,4.0,,2.0,45.0,4.0,,,,,,,,0.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.71,71.6218,22.9261,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.72,71.6218,22.9261,,2.0,,0.0,13.0,3.0,,,,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.73,71.6218,22.9261,,0.0,,1.0,14.0,1.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.74,71.6218,22.9261,,1.0,,0.0,18.0,0.0,,,,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.75,71.6218,22.9261,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.76,71.6218,22.9261,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.77,71.6218,22.9261,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.23376793668136153
JM05-085-GC,JM05-085-GC,3.78,71.6218,22.9261,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-0.23376793668136153
GeoB1008-3,margo,2.18,-6.5823,10.3186,273.0,4.0,8.0,,0.0,79.0,92.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,129.0,8.0,0.0,3.0,0.0,11.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.109647042573236
GeoB1008-3,margo,2.23,-6.5823,10.3186,83.0,5.0,9.0,,0.0,72.0,29.0,0.0,11.0,0.0,4.0,0.0,4.0,4.0,0.0,11.0,0.0,40.0,0.0,0.0,0.0,159.0,8.0,0.0,11.0,2.0,32.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.109647042573236
GeoB1008-3,margo,2.28,-6.5823,10.3186,178.0,0.0,13.0,,2.0,46.0,39.0,0.0,4.0,0.0,7.0,0.0,1.0,0.0,0.0,7.0,4.0,25.0,0.0,0.0,0.0,150.0,4.0,0.0,10.0,1.0,21.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,23.109647042573236
GeoB1008-3,margo,2.33,-6.5823,10.3186,96.0,0.0,15.0,,0.0,89.0,45.0,0.0,8.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,153.0,10.0,0.0,4.0,1.0,19.0,,4.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,23.109647042573236
GeoB1008-3,margo,2.38,-6.5823,10.3186,65.0,2.0,7.0,,3.0,58.0,20.0,0.0,24.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,103.0,9.0,0.0,3.0,1.0,19.0,,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,23.109647042573236
GeoB1008-3,margo,2.43,-6.5823,10.3186,107.0,0.0,18.0,,0.0,63.0,52.0,0.0,29.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,43.0,4.0,0.0,8.0,1.0,31.0,,6.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,23.109647042573236
GeoB1008-3,margo,2.48,-6.5823,10.3186,46.0,1.0,6.0,,0.0,19.0,42.0,1.0,25.0,0.0,9.0,0.0,12.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,25.0,5.0,0.0,5.0,1.0,8.0,,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,23.109647042573236
GeoB1008-3,margo,2.53,-6.5823,10.3186,237.0,2.0,32.0,,3.0,71.0,53.0,0.0,32.0,0.0,28.0,0.0,8.0,2.0,0.0,6.0,6.0,23.0,0.0,0.0,1.0,54.0,34.0,0.0,7.0,0.0,18.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.109647042573236
GeoB1008-3,margo,2.58,-6.5823,10.3186,113.0,1.0,13.0,,0.0,22.0,59.0,0.0,38.0,0.0,8.0,0.0,7.0,2.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,65.0,27.0,0.0,2.0,0.0,39.0,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.109647042573236
GeoB1008-3,margo,2.63,-6.5823,10.3186,245.0,0.0,9.0,,4.0,85.0,67.0,0.0,17.0,0.0,5.0,0.0,8.0,4.0,0.0,2.0,4.0,11.0,0.0,0.0,2.0,121.0,15.0,0.0,2.0,0.0,13.0,,2.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,23.109647042573236
GeoB1016-3,margo,0.73,-11.7705,11.6819,172.0,2.0,55.0,,2.0,62.0,95.0,0.0,6.0,2.0,8.0,0.0,21.0,3.0,2.0,23.0,4.0,29.0,0.0,0.0,0.0,187.0,11.0,0.0,10.0,0.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.267768416124724
GeoB1016-3,margo,0.78,-11.7705,11.6819,26.0,2.0,6.0,,0.0,28.0,30.0,0.0,13.0,0.0,37.0,4.0,7.0,0.0,0.0,8.0,3.0,26.0,0.0,0.0,0.0,115.0,5.0,0.0,15.0,0.0,16.0,,5.0,0.0,0.0,8.0,4.0,0.0,0.0,,,,,,22.267768416124724
GeoB1016-3,margo,0.88,-11.7705,11.6819,32.0,0.0,7.0,,2.0,86.0,84.0,0.0,22.0,0.0,4.0,0.0,12.0,0.0,0.0,4.0,1.0,18.0,0.0,0.0,0.0,94.0,5.0,0.0,5.0,0.0,20.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.267768416124724
GeoB1028-5,margo,0.93,-20.104,9.1858,138.0,19.0,5.0,,77.0,140.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,55.0,3.0,1.0,19.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18.523291840691495
GeoB1028-5,margo,1.03,-20.104,9.1858,188.0,8.0,8.0,,87.0,214.0,27.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,59.0,1.0,1.0,43.0,3.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18.523291840691495
GeoB1031-4,margo,0.28,-21.88,7.1017,63.0,17.0,0.0,,27.0,119.0,15.0,2.0,19.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,5.0,18.0,0.0,0.0,0.0,77.0,0.0,2.0,34.0,8.0,5.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.06071953746672
GeoB1031-4,margo,0.33,-21.88,7.1017,117.0,10.0,5.0,,14.0,197.0,16.0,1.0,13.0,7.0,1.0,0.0,0.0,20.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,83.0,0.0,6.0,29.0,16.0,4.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,17.06071953746672
GeoB1101-5,margo,0.33,1.6583,-10.98,17.0,0.0,0.0,,0.0,89.0,12.0,3.0,61.0,0.0,93.0,0.0,0.0,3.0,1.0,4.0,0.0,247.0,0.0,0.0,28.0,37.0,25.0,0.0,2.0,4.0,3.0,,14.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,22.918470092759243
GeoB1101-5,margo,0.38,1.6583,-10.98,14.0,0.0,0.0,,0.0,61.0,14.0,5.0,24.0,1.0,76.0,0.0,8.0,1.0,0.0,1.0,0.0,198.0,0.0,0.0,33.0,108.0,6.0,0.0,1.0,4.0,0.0,,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.918470092759243
GeoB1105-4,margo,0.78,-1.665,-12.4283,95.0,0.0,5.0,,3.0,77.0,9.0,0.0,55.0,4.0,16.0,0.0,0.0,3.0,5.0,0.0,13.0,37.0,0.0,0.0,0.0,119.0,12.0,0.0,37.0,8.0,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.015093174568445
GeoB1112-4,margo,0.48,-5.7783,-10.75,87.0,0.0,1.0,,2.0,95.0,15.0,2.0,77.0,0.0,69.0,0.0,0.0,0.0,5.0,2.0,6.0,32.0,0.0,0.0,1.0,122.0,12.0,0.0,34.0,6.0,8.0,,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.56813179975349
GeoB1112-4,margo,0.58,-5.7783,-10.75,78.0,4.0,0.0,,2.0,83.0,31.0,1.0,83.0,0.0,61.0,0.0,0.0,6.0,3.0,2.0,1.0,36.0,0.0,0.0,0.0,124.0,14.0,0.0,32.0,10.0,10.0,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.56813179975349
GeoB1115-4,margo,0.63,-3.5583,-12.58,124.0,3.0,5.0,,3.0,86.0,22.0,1.0,80.0,3.0,44.0,0.0,5.0,3.0,0.0,2.0,7.0,49.0,0.0,0.0,2.0,175.0,5.0,0.0,42.0,8.0,24.0,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22.521630938450222
