Latitude,Longitude,symbiont-barren spinose,undetermined non-spinose,symbiont-facultative non-spinose,symbiont-obligate spinose,symbiont-barren non-spinose,symbiont-bearing spinose,symbiont-bearing non-spinose,symbiont-facultative spinose
30.55,-118.133,0,0,0,0,0,0,0,0
7.7,109.3,0,0,0,0,0,0,0,0
29.87,-116.82,53,0,68,32,201,0,0,0
-3.8,-166.1,0,0,0,0,0,0,0,0
-56.458666,162.603,0,0,0,0,0,0,0,0
-56.681166,160.247666,0,0,0,0,0,0,0,0
-55.6671666,159.416666,0,0,0,0,0,0,0,0
-43.335,167.698166,0,0,0,0,0,0,0,0
-48.499833,149.1125,0,0,0,0,0,0,0,0
-46.553,149.082666,0,0,0,0,0,0,0,0
-46.55333,149.0835,0,0,0,0,0,0,0,0
-45.948,147.5141666,0,0,0,0,0,0,0,0
-45.304333,147.918333,0,0,0,0,0,0,0,0
-42.302,169.8705,0,0,0,0,0,0,0,0
-53.3336666,169.2508333,0,0,0,0,0,0,0,0
-42.30866,144.6707166,0,0,0,0,0,0,0,0
-42.4331666,144.5667333,0,0,0,0,0,0,0,0
-42.2408166,144.4715,0,0,0,0,0,0,0,0
19.18,114.2,0,0,0,0,0,0,0,0
2.183,-157.033,0,0,0,0,0,0,0,0
26.97,128.95,13,0,94,181,12,6,0,0
46.467,-128.717,0,0,0,0,0,0,0,0
47.367,-127.9,0,0,0,0,0,0,0,0
48.3,-127.533,0,0,0,0,0,0,0,0
48.7,-130.067,0,0,0,0,0,0,0,0
48.217,-129.25,0,0,0,0,0,0,0,0
48.233,-130.033,0,0,0,0,0,0,0,0
48.433,-129.867,0,0,0,0,0,0,0,0
47.583,-129.5,0,0,0,0,0,0,0,0
47.633,-128.666,0,0,0,0,0,0,0,0
46.517,-126.717,0,0,0,0,0,0,0,0
46.867,-128.183,0,0,0,0,0,0,0,0
8.233,-157.85,0,0,0,0,0,0,0,0
7.883,-157.483,0,0,0,0,0,0,0,0
8.5,110.5,34,0,176,46,7,9,0,0
12.5,110.5,71,3,273,56,23,50,0,0
7.5,109.5,30,0,170,22,0,16,0,0
21.91666667,119.5,0,0,0,0,0,0,0,0
22.25,119.5,0,0,0,0,0,0,0,0
27.9,126.2,11,0,98,61,1,0,0,0
0.433,158.8,6,6,274,440,3,29,0,0
1.883,142.383,1,2,79,61,8,2,0,0
14.517,144.85,10,0,91,415,4,89,0,0
15.983,148.433,18,5,119,1382,35,77,0,0
17.667,143.067,23,2,387,973,42,257,0,0
25.5,135.75,141,2,748,388,279,22,0,0
25.9,135.333,101,0,413,696,283,4,0,0
27.95,132.567,162,0,419,293,32,5,0,0
29.65,130.833,370,1,1215,442,16,23,0,0
27.117,140.15,49,0,347,117,88,1,0,0
28.433,139.967,115,0,183,147,48,2,0,0
30.833,139.867,21,1,101,32,21,0,0,1
31.983,140.433,18,0,154,43,19,3,0,0
29.317,128.9,63,3,330,377,11,38,0,0
28.533,134.133,258,0,623,374,87,3,0,1
27.467,126.117,519,0,836,656,2,101,0,0
24.667,127.967,233,0,633,1413,50,100,0,0
25.517,122.883,143,0,153,89,1,8,0,0
35.317,177.9,179,3,861,43,775,0,0,0
35.483,177.567,19,1,82,2,64,0,0,0
35.283,171.9,413,15,438,82,582,4,0,0
31.567,151.1,11,0,376,20,42,1,0,0
14.25,119.3833333,0,0,0,0,0,0,0,0
8.45,110,0,0,0,0,0,0,0,0
5.4,107.1833333,0,0,0,0,0,0,0,0
4.933333333,106.9166667,0,0,0,0,0,0,0,0
3.966666667,106.0333333,0,0,0,0,0,0,0,0
29.85,137.967,0,0,0,0,0,0,0,0
27.567,132.883,0,0,0,0,0,0,0,0
7.133,-103.25,0,0,0,0,0,0,0,0
5.483,-108.583,0,0,0,0,0,0,0,0
34.033,138.367,0,0,0,0,0,0,0,0
27.9,140.05,0,0,0,0,0,0,0,0
27.85,141.367,0,0,0,0,0,0,0,0
8.833333333,119.2333333,0,0,0,0,0,0,0,0
2.3,168,0,0,0,0,0,0,0,0
12.58,-88.62,17,0,172,14,4,3,0,0
4.25,-85.1,11,0,118,61,6,5,0,0
19.02,116.1,0,0,0,0,0,0,0,0
19.43,115.92,0,0,0,0,0,0,0,0
3.17,-118.47,5,3,258,26,5,5,0,0
5.7,-85.27,18,0,253,13,10,0,0,0
6.1,-82.08,40,0,288,63,8,0,0,0
2.47,-81.7,23,0,289,24,4,2,0,0
6.95,-84.28,41,0,143,72,20,2,0,0
1.08,-87.28,33,0,261,56,9,5,0,0
0.95,-89.35,294,0,594,142,79,18,0,0
2.73,-90.32,23,1,313,78,5,0,0,0
2.83,-85.13,18,0,284,83,7,0,0,0
3.83,-80.63,26,2,463,106,8,0,0,0
6.9,-85.43,33,3,309,78,18,6,0,0
5.3,-87.3,34,0,191,65,12,3,0,0
3.68,-88.45,39,4,259,128,17,3,0,0
3.03,-86.27,76,2,373,137,24,5,0,0
7.3,-100.18,5,0,210,12,0,2,0,0
9.5,-102.67,37,0,286,33,5,0,0,0
13.5,-119.7,58,1,253,285,14,52,0,0
2.53,-136.2,37,0,396,5,3,3,0,0
0.04,-110.48,9,4,233,19,25,0,0,0
6.133,-152.633,0,0,0,0,0,0,0,0
2.755,-110.577,23,17,287,49,91,2,0,0
1.022,-110.573,13,2,188,16,76,3,0,0
-3.01,-95.07,14,0,233,10,35,0,0,0
-3.092,-90.823,2,0,302,11,47,0,0,0
1.485,-89.862,17,3,241,39,44,0,0,0
2.605,-89.727,150,1,480,202,113,26,0,0
-3.002,-110.498,8,7,202,24,27,1,0,0
3.633,-153.033,0,0,0,0,0,0,0,0
0.017,-147.983,0,0,0,0,0,0,0,0
0.1,-86.48,25,0,318,31,6,2,0,0
2.98,-86.55,5,0,177,70,6,0,0,2
0.12,-81.056,12,0,199,27,22,0,0,0
-13.68,-105,0,35,121,35,95,8,0,0
3.475,-89.693,18,4,191,86,24,0,0,0
-6.38,-106.94,12,2,211,50,9,2,0,0
-3.78,-94.15,0,0,172,7,1,0,0,0
-1.138,-85.418,73,0,268,35,26,0,0,0
-1.065,-85.112,50,0,409,38,49,3,0,0
6.39,-85.362,16,0,238,30,30,1,0,0
-16.443,-77.563,45,0,75,22,57,1,0,0
-31.15,-113.35,0,11,290,59,58,1,0,0
37.98,4.1,0,0,0,0,0,0,0,0
37.05,7.35,0,0,0,0,0,0,0,0
35.75,18.45,0,0,0,0,0,0,0,0
33.76,32.71,0,0,0,0,0,0,0,0
36.5,24.3,96,0,8,208,16,6,0,0
37.15,23.63,0,0,0,0,0,0,0,0
38.93,24.3,0,0,0,0,0,0,0,0
37.98,25.52,0,0,0,0,0,0,0,0
39.07,25.93,0,0,0,0,0,0,0,0
40.3,25.75,0,0,0,0,0,0,0,0
40.4,26.03,0,0,0,0,0,0,0,0
40.25,25.3,0,0,0,0,0,0,0,0
35.82,23.45,0,0,0,0,0,0,0,0
35.92,25.27,0,0,0,0,0,0,0,0
31.82,33.48,0,0,0,0,0,0,0,0
35.13,34.93,0,0,0,0,0,0,0,0
36.03,35.05,0,0,0,0,0,0,0,0
39.32,26,0,0,0,0,0,0,0,0
38.231,14.23,72,0,73,136,38,1,0,0
38.157,14.018,28,0,86,96,55,0,0,0
38.215,13.269,77,0,63,123,46,6,0,0
38.247,13.346,27,0,115,77,55,0,0,0
42.38,3.88,151,0,53,43,358,2,0,0
42.23,4.16,104,0,41,15,311,0,0,0
36.68,12.28,117,0,109,121,36,3,0,0
42.85,4.83,102,0,51,24,406,2,0,0
42.45,3.31,186,0,24,35,166,0,0,0
39.41,13.34,90,0,56,113,40,2,0,0
42.78,4.65,140,0,56,34,415,0,0,0
42.4,4.95,121,0,30,8,522,1,0,0
42.93,5.1,97,0,27,20,309,2,0,0
42.98,5.06,129,0,49,40,236,1,0,0
42.77,4.8,86,0,41,20,323,0,0,0
42.83,4.82,75,0,30,27,234,3,0,0
41.79,17.91,0,0,0,0,0,0,0,0
36.75,15.83,0,0,0,0,0,0,0,0
35.55,-4.66,94,0,119,72,12,2,0,1
35.98,-4.4,102,0,122,67,9,0,0,0
38.49,14.3,69,0,49,153,50,1,0,0
39.4,13.34,146,0,89,226,89,2,0,0
39.1,15.05,71,0,40,121,53,1,0,0
40.33,13.21,95,0,24,236,56,1,0,0
40.35,11.43,161,0,43,319,51,4,0,0
36.47,11.49,38,0,113,88,41,2,0,0
38.06,17.18,113,0,5,295,19,3,0,0
41.31,17.59,201,0,5,269,0,0,0,0
37.46,11.55,0,0,0,0,0,0,0,0
38.2,18.01,0,0,0,0,0,0,0,0
35.85,25.33,0,0,0,0,0,0,0,0
41.35,5.13,0,0,0,0,0,0,0,0
40.35,4.6,0,0,0,0,0,0,0,0
37.08,5.26,0,0,0,0,0,0,0,0
36.43,-1.9,0,0,0,0,0,0,0,0
36.01,-4.71,0,0,0,0,0,0,0,0
37.73,8.6,0,0,0,0,0,0,0,0
35.35,28.13,0,0,0,0,0,0,0,0
35.55,-1.57,0,0,0,0,0,0,0,0
36.45,-3.889,136,0,126,25,14,1,0,0
36.15,-3.28,104,0,151,30,14,1,0,0
36.11,-2.12,100,0,136,56,5,0,0,0
36.2,-1.23,74,0,150,66,10,0,0,0
35.66,26.58,54,0,3,97,0,5,0,0
32.14,33.45,21,0,12,498,1,10,0,0
32.04,34.21,35,0,1,332,7,4,0,0
32.47,34.23,25,0,9,284,10,2,0,0
33.4,32.42,30,0,6,303,3,4,0,0
33.02,32.38,21,0,8,338,6,2,0,0
32.41,32.35,12,0,35,466,4,7,0,0
41.505,17.971,178,0,36,165,9,4,0,0
35.292,28.2,60,0,13,161,9,10,0,0
36.143,-2.621,167,0,160,46,22,3,0,0
36.19,-1.573,185,1,155,59,9,7,0,0
42.48,3.48,201,0,19,23,126,0,0,0
33.73,27.917,29,0,9,428,5,7,0,0
34.5,23.417,77,0,11,429,9,16,0,0
38.2,18.03,184,0,25,590,38,5,0,0
41.967,6.97,0,0,0,0,0,0,0,0
41.65,5.27,0,0,0,0,0,0,0,0
38.467,3.98,0,0,0,0,0,0,0,0
35.933,-4.03,0,0,0,0,0,0,0,0
37.58,0.5,60,0,108,111,47,1,0,0
32.17,29.29,40,0,4,561,0,24,0,0
33.24,23.09,33,0,3,281,1,15,0,0
31.55,29.61,27,0,1,226,0,8,0,0
36.74,2.64,124,0,96,46,3,0,0,0
36.98,2.55,137,0,146,53,2,2,0,0
39.16,19.94,264,0,14,304,0,5,0,0
35.49,-2.67,187,0,223,84,11,1,0,0
35.82,-2.89,211,0,148,39,18,0,0,0
38.57,19.92,97,0,10,180,0,6,0,0
35.85,13.03,145,0,251,219,60,9,0,0
36.49,13.32,83,0,59,73,14,1,0,0
38.64,10.78,119,0,47,54,24,1,0,0
38.93,10.59,135,0,51,125,60,0,0,0
39.03,9.28,204,0,35,104,90,5,0,0
38.1,1.35,0,0,0,0,0,0,0,0
38.58,3.15,0,0,0,0,0,0,0,0
38.78,4.03,0,0,0,0,0,0,0,0
37.83,8.48,0,0,0,0,0,0,0,0
38.58,9.67,0,0,0,0,0,0,0,0
38.17,11.23,0,0,0,0,0,0,0,0
38.23,11.25,0,0,0,0,0,0,0,0
38.33,11.8,0,0,0,0,0,0,0,0
38,11.78,0,0,0,0,0,0,0,0
36.73,13.95,0,0,0,0,0,0,0,0
35.75,15.52,0,0,0,0,0,0,0,0
34.97,15.83,0,0,0,0,0,0,0,0
34.45,20.13,0,0,0,0,0,0,0,0
34.1,21.35,0,0,0,0,0,0,0,0
33.83,25.98,0,0,0,0,0,0,0,0
34.85,26.38,0,0,0,0,0,0,0,0
32.62,26.82,0,0,0,0,0,0,0,0
33.33,28.33,0,0,0,0,0,0,0,0
34.3,29.55,0,0,0,0,0,0,0,0
35.32,29.02,0,0,0,0,0,0,0,0
40.8,12.77,0,0,0,0,0,0,0,0
35.967,-0.67,0,0,0,0,0,0,0,0
37.2,18.73,0,0,0,0,0,0,0,0
38.833,18.77,0,0,0,0,0,0,0,0
36.267,21.6,0,0,0,0,0,0,0,0
36.55,21.33,0,0,0,0,0,0,0,0
36.08,26.83,171,0,20,414,7,8,0,0
40.3,6.78,0,0,0,0,0,0,0,0
35.917,27.3,74,0,4,280,8,8,0,0
41.533,9.77,0,0,0,0,0,0,0,0
34.317,26.88,0,0,0,0,0,0,0,0
36.9,17.95,0,0,0,0,0,0,0,0
38.3,8.67,0,0,0,0,0,0,0,0
37.5,4.02,0,0,0,0,0,0,0,0
37.05,0.37,0,0,0,0,0,0,0,0
35.95,-4.25,0,0,0,0,0,0,0,0
40.967,10.77,0,0,0,0,0,0,0,0
32.45,29.75,0,0,0,0,0,0,0,0
36.283,-2.15,0,0,0,0,0,0,0,0
12.0317,-61.1767,5,0,212,822,41,19,0,0
12.085,-61.245,9,0,130,534,30,4,0,0
14.41,-61.6617,5,0,146,714,27,28,0,0
15.455,-61.2317,5,0,227,813,35,27,0,0
16.4217,-62,1,0,138,490,18,39,0,0
18.0317,-64.1633,8,0,159,468,22,26,0,0
18.9333,-64.09,3,0,75,394,27,27,0,0
18.305,-63.6267,0,0,142,449,12,17,0,0
18.315,-63.45,0,0,62,421,15,27,0,0
17.8417,-63.7367,0,0,116,369,18,23,0,0
17.9933,-63.4517,5,0,117,498,8,25,0,0
17.575,-65.37,3,0,98,386,11,17,0,0
17.6717,-65.435,4,0,132,440,38,14,0,0
17.93,-65.67,0,0,153,452,17,34,0,0
17.6033,-65.6817,4,0,109,401,26,16,0,0
17.0433,-66.0017,7,0,138,461,32,33,0,0
17.5083,-67.0433,2,0,142,350,16,33,0,0
16.755,-78.61,1,0,79,339,16,11,0,0
16.9133,-79.0183,2,0,62,248,9,19,0,0
16.8933,-79.1317,2,0,108,371,34,25,0,0
17.9267,-79.145,0,0,71,354,31,6,0,0
-23.9998,-70.5952,76,3,22,11,199,5,0,0
-25.9995,-70.9015,66,4,26,12,218,3,0,0
-25.9998,-70.8403,90,3,53,13,242,8,0,0
-27.2855,-71.0512,120,2,22,16,262,0,0,0
-28.3837,-71.4712,74,4,17,12,203,0,0,0
-28.4168,-71.33,99,2,37,9,158,0,0,0
-28.4162,-71.613,87,1,32,10,252,0,0,0
-28.3833,-71.5017,103,1,21,11,192,0,0,0
-29.4665,-71.893,56,1,34,9,215,0,0,0
-29.3763,-71.6425,111,2,45,11,232,0,0,0
-29.719,-71.774,67,2,24,9,217,0,0,0
-29.6667,-71.6758,77,4,41,9,214,0,0,0
-29.7167,-72.1665,45,2,37,8,206,0,0,0
-30.167,-71.7325,67,2,38,5,188,0,0,0
-30.1332,-71.8695,62,2,34,8,272,0,0,0
-30.2003,-71.9832,37,0,59,12,210,0,0,0
-31.0292,-71.75,111,1,67,9,174,5,0,0
-31.089,-71.7498,122,1,45,6,192,0,0,0
-31.1797,-71.75,71,0,38,8,200,1,0,0
-31.1077,-71.876,67,1,44,7,183,0,0,0
-31.1603,-71.9687,50,1,44,10,200,2,0,0
-31.8823,-71.6995,135,1,38,9,217,1,0,0
-31.9658,-71.6255,95,1,23,4,176,1,0,0
-31.975,-71.6723,108,0,21,9,245,1,0,0
-31.9748,-71.9312,74,2,49,20,360,1,0,0
-31.4857,-72.0002,22,2,29,11,240,0,0,0
-32.2795,-71.9522,79,0,66,15,153,0,0,0
-33.8,-72.1102,59,0,22,10,211,0,0,0
-33.7997,-72.1603,70,0,43,9,238,0,0,0
-33.7998,-72.2748,57,1,17,6,233,0,0,0
-34.584,-72.5102,63,1,19,5,221,1,0,0
-42.4097,-74.7877,17,0,36,2,356,0,0,0
-42.544,-75.001,28,0,15,2,410,0,0,0
-42.4523,-75.2103,19,0,23,1,303,0,0,0
-42.5827,-74.8368,45,0,208,23,76,0,0,0
-42.5668,-75.3365,9,0,40,0,249,0,0,0
-43.3668,-75.5693,9,0,58,11,396,0,0,0
-43.367,-75.2757,56,0,82,6,231,0,0,0
-43.3677,-74.919,16,0,24,0,438,0,0,0
-44.0568,-75.1297,20,0,34,1,393,0,0,0
-44.15,-75.1587,46,0,136,2,114,0,0,0
-44.1998,-75.1742,29,0,25,0,403,0,0,0
-44.2833,-75.3903,27,0,56,0,313,0,0,0
-44.2842,-75.8647,8,0,46,2,216,0,0,0
-44.2832,-75.5925,54,0,51,0,451,0,0,0
-44.0882,-75.359,38,0,77,2,351,0,0,0
-42.1767,-74.7143,51,0,48,8,236,0,0,0
-41.4175,-74.4337,45,0,112,8,156,0,0,0
-41.2077,-74.4098,31,0,52,7,276,0,0,0
-40.9998,-74.55,12,0,143,13,315,0,0,0
-39.0705,-74.3747,23,0,74,12,251,0,0,0
-39.0107,-74.2138,0,0,12,0,146,0,0,0
-38.9913,-74.1642,57,0,85,8,415,0,0,0
-39.9333,-74.2665,6,0,58,8,137,0,0,0
-39.6958,-74.3778,4,0,77,10,270,0,0,0
-39.7313,-74.287,11,0,97,24,233,0,0,0
-39.875,-74.1672,21,0,25,2,145,0,0,0
-0.95,98.26,42,16,128,181,50,2,0,0
-1.18,97.98,40,16,82,147,40,0,0,0
1.68,96.98,51,1,114,284,44,0,0,0
1.6,96.66,29,1,111,133,37,0,0,0
-0.5,98.85,78,0,130,202,25,0,0,0
-0.77,99.27,65,1,103,168,36,1,0,0
-0.67,99.12,42,2,87,152,29,0,0,0
-0.94,99.52,48,0,97,126,31,0,0,0
-0.81,99.65,49,0,102,156,36,1,0,0
-1.5,100.13,45,0,129,188,55,0,0,0
-4.16,101.5,48,2,105,155,9,1,0,0
-5.87,103.29,96,0,118,172,27,0,0,0
-6.48,102.86,39,5,97,122,34,0,0,0
-6.27,103.09,85,3,119,111,43,1,0,0
-8.5,109.16,34,0,158,122,54,8,0,0
-9.31,109.16,19,3,220,104,45,1,0,0
-8.78,110.5,82,0,176,140,54,0,0,0
-9.47,110.45,62,0,96,112,24,0,0,0
-8.68,112.64,91,0,121,95,9,0,0,0
-9.65,118.15,58,0,119,128,34,3,0,0
-9.22,118.89,123,0,114,121,54,1,0,0
11.48,53.05,141,1,139,150,40,8,0,0
11.39,53.2,234,2,262,202,20,60,0,0
11.27,53.54,86,0.5,184,86.5,18.5,9.5,0,0
8,51.21,25,0,174,73,40,3,0,0
8.13,50.8,41,0,207,88,29,8,0,0
8.43,50.53,136,2,175,241,26,35,0,0
8,50.8,77,3,247,157,18,33,0,0
5.67,49.14,83,1,219,147,30,44,0,0
5.73,49.66,62,2,196,134,25,20,0,0
2.78,48,27,5,232,39,52,3,0,0
3.03,47.78,73,2,166,128,13,18,0,0
3.1,47.31,169,1,269,351,20,66,0,0
3.37,47.3,30,1,120,106,9,21,0,0
1.5,44.62,33,7,144,165,2,2,0,2
1.32,44.97,60,2,125,178,5,12,0,0
0.94,45.04,68,6,220,183,16,19,0,0
0.55,45.58,45,2,302,93,9,4,0,0
0.29,45.81,63,1,365,68,25,6,0,0
0,46.05,3,0,234,16,38,2,0,0
-0.41,46.5,2,0,72,2,69,5,0,0
-2.27,43.71,109,5,296,112,13,3,0,0
-1.63,43.02,124,8,240,253,15,13,0,0
-1.5,42.55,60,2,158,197,15,31,0,0
-1.32,42.15,96,4,199,267,1,67,0,0
-4.13,40.01,42,8,106,280,7,27,0,0
-4.07,40.49,29,6,227,355,13,51,0,0
-4.7,41.38,46,6,219,263,12,31,0,0
-5.02,42.15,49,10,248,162,25,8,0,0
-3.57,53.53,32,7,197,182,13,8,0,0
2.23,57.8,20,7,223,105,108,3,0,0
8.77,73.68,37,5,172,173,18,12,0,0
9.6,75.42,252,1,102,126,19,24,0,0
14.42,73.23,74,1,143,206,7,59,0,0
14.42,72.9,47,2,141,108,1,18,0,0
14.38,72.83,42,2,200,131,5,12,0,0
14.31,72.58,53,1,196,101,8,5,0,0
14.23,72.32,20,1,301,33,3,0,0,0
14.07,71.98,22,1,188,40,5,1,0,0
13.88,71.62,47,1,192,149,11,8,0,0
17.38,70.58,26,1,121,207,1,45,0,0
17.72,71.07,18,2,70,150,0,33,0,0
19.6,71.07,42,0,48,166,0,29,0,0
18.72,70.15,33,4,211,342,0,61,0,0
18.36,69.66,20,0,190,135,0,20,0,0
19.63,66.42,15,0,154,31,1,3,0,0
20.03,66.85,26,2,136,193,2,14,0,0
20.33,67.15,39,5,200,155,0,30,0,0
21.22,67.75,31,1,106,208,0,41,0,0
21.58,67.83,38,0,125,215,0,64,0,0
21.78,64.6,45,1,162,193,5,16,0,0
22.12,64.87,29,1,186,78,1,11,0,0
23.07,65.58,96,0,211,223,5,32,0,0
23.42,65.88,108,2,273,507,2,132,0,0
21.43,38.1,5,0,74,465,0,2,0,0
21.45,38.23,4,0,48,382,0,7,0,0
22.28,37.76,8,0,45,364,0,15,0,0
24.76,36.59,4,0,24,403,0,19,0,0
26.76,35.04,3,0,17,292,0,8,0,0
26.78,35.14,0,0,19,320,0,13,0,0
26.88,35.43,0,0,19,251,0,19,0,0
24.75,65.77,59,0,72,114,0,40,0,0
24.63,66.08,70,0.5,69.5,103.5,1,33,0,0
24.64,66.07,72,0,55,87,0,24,0,0
24.64,66.05,97,0,70,149,0,30,0,0
24.65,66.02,139,0,97,224,0,22,0,0
-18.59,38.6333,12,8,93,193,20,2,0,0
-19.89,36.58,17,1,64,195,4,20,0,0
-20,36.7166,30,2,78,181,3,14,0,0
-20,37.0666,21,8,91,214,4,6,0,0
-19.6166,36.925,14,3,85,183,11,5,0,0
-19.7766,36.6683,32,2,90,177,14,22,0,0
-19.33,37.016666,63,8,107,334,9,32,0,0
-18.95,37.133333,19,3,46,119,1,7,0,0
-18.74,37.26,43,7,96,235,3,11,0,0
-18.8583,37.3916,23,8,72,264,6,8,0,0
-18.6116,37.3933,27,3,50,217,3,14,0,0
-19.33,36.93,63,1,86,204,7,16,0,0
-18.6,37.23,49,4,95,267,1,15,0,0
-19.2633,37.4066,18,4,80,203,3,10,0,0
-19.64333,37.9166,15,4,72,193,6,8,0,0
-19.19,38.17,36,11,77,202,4,13,0,0
-19.0933,37.9216,21,6,80,181,3,3,0,0
-19.0066,37.9333,10,2,43,118,13,3,0,0
-18.05,37.68,58,2,74,179,8,15,0,0
-17.9016666,37.77,34,1,49,103,2,7,0,0
-17.67333,38.303333,34,4,73,175,15,18,0,0
-16.11,40.31,44,3,67,172,7,17,0,0
-16.11,40.29,37,0,32,221,6,18,0,0
-16.12,40.28,41,1,79,176,5,32,0,0
-15.966666,40.86166666,42,8,103,347,11,36,0,0
-15.9,40.6,36,2,100,254,6,26,0,0
-15.6,40.53,33,0,40,185,4,32,0,0
-15.59,40.63,14,1,76,216,6,14,0,0
-15.6,40.61,54,2,83,232,7,31,0,0
-15.6,40.6,70,2,110,305,14,60,0,0
-15,41.42,16,4,97,274,7,8,0,0
-15.02,41.17,34,7,119,354,15,26,0,0
-15.12,40.65,54,2,39,173,2,44,0,0
-15.15,40.7,39,0,81,169,3,30,0,1
-15.12,40.76,51,2,84,303,16,40,0,0
-15.18,41.35,16,8,129,345,9,22,0,0
-15.3,41.45,15,4,90,271,15,17,0,0
-16,41.31,44,2,124,366,21,31,0,0
-15.91,41.29,36,5,105,363,12,21,0,0
-16.44,40.861666,28,1,56,143,3,10,0,0
-16.25,40.19,28,5,84,306,4,23,0,0
5.39,60.25,12,8,141,109,53,5,0,0
14.88,64.75,3,1,197,26,20,1,0,0
1.9,67.34,2,13,155,312,34,13,0,0
15.52,68.76,25,2,229,135,11,8,0,0
17.08,69.05,48,3,211,306,8,69,0,0
20.91,63.12,117,0,154,134,8,4,0,0
14.32,57.35,86,0,167,103,14,15,0,0
23.52,65.31,127,2,289,271,0,83,0,0
19.62,65.83,32,6,305,52,1,6,0,0
15.56,68.57,19,4,416,69,2,2,0,0
14.44,64.56,1,0,341,11,8,7,0,0
16.17,59.77,147,2,292,121,11,17,0,0
17.69,57.75,421,0,342,225,15,48,0,0
17.83,57.5,379,0,329,181,17,21,0,0
16.175,59.77,355,2,242,244,15,28,0,0
17.73,57.68,369,1,279,248,14,28,0,0
18.74,58.79,67,2,200,111,4,18,0,0
20.57,60.05,53,1,243,56,4,6,0,0
21.61,61.9,158,3,230,137,5,50,0,0
23.4,60.1,53,0,187,44,4,15,0,0
24.25,63.01,31,0,177,30,4,12,0,0
24.3,63.02,44,0,139,75,1,25,0,0
24.89,63.88,55,0,48,144,0,20,0,0
24.78,65.82,119.333333333333,0.333333333333333,123.666666666667,200.333333333333,0,61.3333333333333,0,0
24.86,65.96,58,0,91,128,0,19,0,0
23.56,65.32,71,0,96,178,2,38,0,0
23.54,65.32,77,0,115,179,0,45,0,0
23.1,66.48,64.5,1.5,150,206,0,43.5,0,0
24.78,65.8,62,1,93,185,0,49,0,0
10.48,75.36,140,2,119,173,6,37,0,0
15.88,70.02,28,0,192,220,8,37,0,0
17.31,71.02,57,2,238,403,9,83,0,0
19.5333,69.5833,32,0,105,265,0,17,0,0
19.7833,70,65,0,198,235,0,30,0,0
19.44,69.23,66,0,240,98,1,10,0,0
19.39,69.18,57,0,294,264,1,49,0,0
10.74,74.24,78,0,148,137,20,2,0,0
8.41,75.9,184,2,134,77,8,10,0,0
7.78,76.04,74,0,170,101,7,8,0,0
7.98,76.48,149,0,227,99,11,33,0,0
7.5833,78,280,0,83,38,4,2,0,1
7.0666,76.7666,136,4,243,165,9,21,0,0
22.75,67.29,78,0,93,138,0,35,0,0
22.13,66.34,45,0,199,207,0,43,0,0
22.72,67.07,39,0,300,244,0,41,0,0
15.5,72.55,39,0,133,129,7,49,0,0
13.84,73.36,64,0,115,192,2,44,0,0
12.36666,74.2,83,0,51,123,8,19,0,0
24.4,64.27,119,1,192,140,3,31,0,0
24.86,64.3,102.5,2,143,182.5,0,40.5,0,0
24.96,64.3,91,1,109,135,1,13,0,0
24.88,64.29,71,1,119,110,1,36,0,0
24.78,64.31,97,0,122,161,2,40,0,0
24.69,64.25,91,0,132,157,0,24,0,0
24.81,64.33,84,0,114,124,0,40,0,0
24.9,64.29,115,0,140,185,0,51,0,0
24.87,66,132,0,91,102,0,36,0,0
24.83,65.92,116,1,93,86,0,37,0,0
24.61,65.98,82,0,102,130,0,37,0,0
24.62,66.02,101,0,90,153,0,37,0,0
24.55,65.7,51,2,95,94,1,10,0,0
24.81,65.92,99,0,80,107,0,47,0,0
24.53,65.47,72,2,172,109,2,17,0,0
24.96,66.2,108,0,56,146,0,20,0,0
24.64,66.16,80,0,55,149,0,27,0,0
24.89,66.07,92,0,38,169,0,31,0,0
24.65,65.76,69,0,146,110,4,11,0,0
24.68,65.69,165,0,272,274,3,51,0,0
24.61,65.59,72,0.5,146.5,89.5,0.5,28,0,0
24.44,65.03,54,2,119,79,1,11,0,0
23.59,64.22,61.5,1.5,233.5,97,2,17,0,0
22.49,65.65,66,4,158,113,5,26,0,0
23.17,66.47,88,1,99,161,0,36,0,0
22.93,66.35,69,1,337,188,5,24,0,0
23.02,66.4,104,1,208,213,0,54,0,0
23.06,66.51,104,2,268,338,0,62,0,0
23.12,66.5,85,1,159,202,0,54,0,0
23.19,66.61,51,1,114,102,0,25,0,0
22.73,66.19,77,2,191,99,1,23,0,0
23.47,66.89,87,0,88,230,0,54,0,0
23.28,66.71,86,0,138,144,0,67,0,0
23.24,66.67,57,2,53,237,2,21,0,0
23.18,66.49,99,3,168,179,0,44,0,0
24.75,65.74,179,1,229,230,0,42,0,0
24.83,65.91,49,2,66,170,0,24,0,0
25.04,65.23,126,1,95,111,0,25,0,0
24.93,66.15,90,0,49,193,0,32,0,0
23.22,66.64,32,5,70,230,0,31,0,0
22.79,67.06,89,3,74,185,0,29,0,0
22.64,66.82,71,1,149,206,1,38,0,0
23.04,66.88,114,1,157,113,0,30,0,0
22.88,66.9,56,1,172,222,0,40,0,0
22.93,66.91,93,3,125,164,0,52,0,0
22.66,66.71,65,0,285,87,0,15,0,0
-20.97,35.75,37,2,101,240,6,7,0,0
-20.99,35.85,25,7,87,240,5,21,0,0
