Latitude,Longitude,Symbiont-obligate Spinose,Symbiont-barren Non-Spinose,Symbiont-facultative Non-Spinose,Symbiont-barren Spinose,SST
35.82,-2.89,0.096153845,0.043269231,0.35576923,0.504807692,18.134910583496094
38.57,19.92,0.621160411,0.0,0.034129693,0.344709898,19.246912002563477
35.85,13.03,0.326023392,0.087719299,0.366959064,0.219298246,19.565025329589844
36.49,13.32,0.316017316,0.060606061,0.255411255,0.363636363,19.25283432006836
38.64,10.78,0.219512195,0.097560976,0.191056911,0.487804879,18.68329429626465
38.93,10.59,0.342318059,0.161725067,0.137466307,0.358490566,18.68329429626465
39.03,9.28,0.237442922,0.205479452,0.079908676,0.47716895,18.37891960144043
38.1,1.35,0.12371134,0.072164948,0.340206185,0.24742268,18.790861129760742
38.58,3.15,0.161616161,0.111111111,0.282828283,0.191919192,18.837299346923828
38.78,4.03,0.135300102,0.16276704,0.366225839,0.1525941,18.830110549926758
37.83,8.48,0.103238865,0.185222671,0.306680162,0.212550607,18.69570541381836
38.58,9.67,0.181913774,0.092534175,0.147213459,0.315457413,18.605083465576172
38.17,11.23,0.078108942,0.113052415,0.226104831,0.29496403,18.783422470092773
38.23,11.25,0.109278352,0.123711341,0.203092784,0.326804124,18.783422470092773
38.33,11.8,0.056680161,0.097165991,0.344129554,0.299595141,18.783422470092773
38.0,11.78,0.093877551,0.13877551,0.265306123,0.236734694,18.783422470092773
36.73,13.95,0.145833334,0.104166667,0.354166667,0.25,19.25283432006836
35.75,15.52,0.061919504,0.02373581,0.092879257,0.377708978,19.765880584716797
34.97,15.83,0.191991785,0.051334702,0.133470226,0.140657083,20.10321044921875
34.45,20.13,0.206445115,0.028197382,0.020140987,0.120845922,20.15898895263672
34.1,21.35,0.220496896,0.010351967,0.013457557,0.144927536,20.08901596069336
33.83,25.98,0.23138833,0.040241449,0.181086519,0.094567405,20.376399993896484
34.85,26.38,0.104615385,0.013333333,0.030769231,0.194871795,20.263317108154297
32.62,26.82,0.270935958,0.0,0.009852217,0.078817733,20.652202606201172
33.33,28.33,0.282542885,0.003027245,0.008072654,0.070635722,20.723051071166992
34.3,29.55,0.195272353,0.003083248,0.020554985,0.123329907,20.89541244506836
35.32,29.02,0.199186993,0.012195122,0.0,0.239837398,20.89958953857422
40.8,12.77,0.064049587,0.015495867,0.400826446,0.420454545,18.626861572265625
35.967,-0.67,0.108850458,0.014242116,0.396744659,0.342828077,18.490676879882812
37.2,18.73,0.178980229,0.120707597,0.18314256,0.204994797,19.495439529418945
38.833,18.77,0.187176835,0.04033092,0.058945191,0.182006204,19.189128875732422
36.267,21.6,0.301985371,0.0,0.006269592,0.199582027,19.825424194335938
36.55,21.33,0.165824065,0.022244691,0.012133468,0.111223458,19.825424194335938
36.08,26.83,0.661881978,0.011164274,0.031897927,0.283891546,19.651212692260742
40.3,6.78,0.067971164,0.330587024,0.173017507,0.122554068,18.057619094848633
35.917,27.3,0.757333334,0.021333333,0.010666667,0.208,20.209707260131836
41.533,9.77,0.081466395,0.201629328,0.112016293,0.426680245,17.913753509521484
34.317,26.88,0.064741037,0.118525897,0.156374502,0.14940239,20.263317108154297
36.9,17.95,0.137791287,0.009118542,0.010131712,0.118541034,19.706897735595703
38.3,8.67,0.097837281,0.125643666,0.13800206,0.358393409,18.5977725982666
37.5,4.02,0.071353621,0.043022036,0.375655824,0.269674712,18.909608840942383
37.05,0.37,0.120323559,0.073811931,0.423660263,0.246713852,18.747102737426758
35.95,-4.25,0.111801242,0.024844721,0.413043478,0.322981366,18.0220890045166
40.967,10.77,0.15930113,0.156217884,0.096608427,0.276464543,18.26951026916504
32.45,29.75,0.098969073,0.013402062,0.019587629,0.111340206,20.971982955932617
36.283,-2.15,0.089627391,0.044310171,0.416918429,0.358509567,18.134910583496094
12.0317,-61.1767,0.762917627,0.036420186,0.193037023,0.007625163,27.332172393798828
12.085,-61.245,0.762355309,0.041771515,0.182989431,0.012883745,27.332172393798828
14.41,-61.6617,0.804088586,0.028960818,0.159735444,0.007215152,27.431461334228516
15.455,-61.2317,0.760168302,0.031757162,0.205069124,0.00300541,27.3890323638916
16.4217,-62.0,0.754221009,0.025679911,0.20149631,0.01860277,27.291343688964844
18.0317,-64.1633,0.731986735,0.031755603,0.233544368,0.002713295,27.220046997070312
18.9333,-64.09,0.789616661,0.050608714,0.144481335,0.015293289,27.220046997070312
18.305,-63.6267,0.744764005,0.019941878,0.230584227,0.004709891,27.172956466674805
18.315,-63.45,0.856549069,0.026966748,0.116484186,0.0,27.172956466674805
17.8417,-63.7367,0.739985874,0.033296337,0.222278277,0.004439512,27.29281997680664
17.9933,-63.4517,0.796748789,0.011914379,0.17871567,0.012621163,27.29281997680664
17.575,-65.37,0.7863334,0.023080024,0.189074783,0.001511792,27.3753604888916
17.6717,-65.435,0.722542184,0.060523391,0.209861575,0.00707285,27.3753604888916
17.93,-65.67,0.741082165,0.025551102,0.233366734,0.0,27.3753604888916
17.6033,-65.6817,0.744578558,0.046337971,0.195171849,0.01391162,27.3753604888916
17.0433,-66.0017,0.719239712,0.049135577,0.20503488,0.026589829,27.4052791595459
17.5083,-67.0433,0.70208061,0.028847121,0.261835361,0.007236908,27.42097282409668
16.755,-78.61,0.784405967,0.03573216,0.175357822,0.004504054,27.67725944519043
16.9133,-79.0183,0.7819,0.025,0.1807,0.0124,27.683427810668945
16.8933,-79.1317,0.726008204,0.063144201,0.198739117,0.012108476,27.683427810668945
17.9267,-79.145,0.772520473,0.065311899,0.152057425,0.010110201,27.778141021728516
-23.9998,-70.5952,0.047468355,0.639240506,0.069620254,0.243670886,18.08382797241211
-25.9995,-70.9015,0.042424242,0.672727273,0.078787878,0.203030303,17.231338500976562
-25.9998,-70.8403,0.041564792,0.599022006,0.129584352,0.229828851,17.231338500976562
-27.2855,-71.0512,0.037558686,0.619718311,0.051643193,0.281690141,16.54637336730957
-28.3837,-71.4712,0.038585209,0.665594854,0.054662379,0.237942122,16.135448455810547
-28.4168,-71.33,0.029508198,0.524590164,0.121311475,0.324590164,16.135448455810547
-28.4162,-71.613,0.026041666,0.658854166,0.083333334,0.2265625,16.135448455810547
-28.3833,-71.5017,0.033333333,0.584848485,0.063636363,0.312121212,16.135448455810547
-29.4665,-71.893,0.028481013,0.683544304,0.107594937,0.17721519,15.75493049621582
-29.3763,-71.6425,0.027295286,0.580645162,0.111662531,0.275434244,15.75493049621582
-29.719,-71.774,0.02795031,0.680124223,0.074534162,0.208074534,15.75493049621582
-29.6667,-71.6758,0.025862069,0.62643678,0.117816093,0.221264368,15.75493049621582
-29.7167,-72.1665,0.026666666,0.693333332,0.123333333,0.15,15.975625038146973
-30.167,-71.7325,0.016611295,0.631229235,0.126245848,0.222591362,15.445330619812012
-30.1332,-71.8695,0.021108179,0.722955145,0.089709762,0.16358839,15.445330619812012
-30.2003,-71.9832,0.037735848,0.660377358,0.185534591,0.116352201,15.445330619812012
-31.0292,-71.75,0.032697548,0.476839237,0.182561308,0.307901907,15.162200927734375
-31.089,-71.7498,0.016304348,0.524456521,0.122282609,0.33152174,15.162200927734375
-31.1797,-71.75,0.028213165,0.626959247,0.119122257,0.222570533,15.162200927734375
-31.1077,-71.876,0.02310231,0.607260726,0.145214521,0.221122112,15.162200927734375
-31.1603,-71.9687,0.035598706,0.650485437,0.142394822,0.165048544,15.162200927734375
-31.8823,-71.6995,0.022388059,0.542288556,0.094527364,0.338308458,15.162200927734375
-31.9658,-71.6255,0.016556291,0.586092715,0.07615894,0.314569536,15.162200927734375
-31.975,-71.6723,0.025839793,0.633074935,0.054263566,0.279069767,15.162200927734375
-31.9748,-71.9312,0.039525692,0.71541502,0.096837945,0.148221344,15.162200927734375
-31.4857,-72.0002,0.03618421,0.796052631,0.095394736,0.072368421,15.342469215393066
-32.2795,-71.9522,0.047923322,0.488817891,0.21086262,0.252396166,14.863996505737305
-33.8,-72.1102,0.033112583,0.698675497,0.072847682,0.195364238,14.646778106689453
-33.7997,-72.1603,0.024930748,0.659279778,0.119113574,0.193905817,14.646778106689453
-33.7998,-72.2748,0.019047618,0.742857143,0.053968254,0.180952381,14.646778106689453
-34.584,-72.5102,0.01607717,0.713826366,0.061093247,0.205787781,14.264300346374512
-42.4097,-74.7877,0.00486618,0.866180048,0.087591241,0.04136253,12.371748924255371
-42.544,-75.001,0.004395604,0.901098901,0.032967033,0.061538462,12.399941444396973
-42.4523,-75.2103,0.002890173,0.875722543,0.066473989,0.054913295,12.399941444396973
-42.5827,-74.8368,0.065340909,0.21590909,0.59090909,0.127840909,12.371748924255371
-42.5668,-75.3365,0.0,0.83557047,0.134228189,0.030201342,12.399941444396973
-43.3668,-75.5693,0.023206751,0.835443038,0.122362869,0.018987342,11.988785743713379
-43.367,-75.2757,0.016,0.616000001,0.218666667,0.149333333,11.988785743713379
-43.3677,-74.919,0.0,0.916317992,0.050209205,0.033472803,12.02417278289795
-44.0568,-75.1297,0.002232143,0.877232143,0.075892856,0.044642857,11.596935272216797
-44.15,-75.1587,0.006711409,0.382550336,0.45637584,0.154362416,11.596935272216797
-44.1998,-75.1742,0.0,0.881838074,0.054704595,0.063457331,11.596935272216797
-44.2833,-75.3903,0.0,0.79040404,0.141414141,0.068181818,11.596935272216797
-44.2842,-75.8647,0.007352941,0.794117647,0.169117647,0.029411765,11.596935272216797
-44.2832,-75.5925,0.0,0.811151079,0.091726619,0.097122302,11.596935272216797
-44.0882,-75.359,0.004273504,0.749999999,0.164529914,0.081196582,11.596935272216797
-42.1767,-74.7143,0.023323615,0.688046647,0.13994169,0.148688047,12.371748924255371
-41.4175,-74.4337,0.024922118,0.485981309,0.348909657,0.140186916,12.707846641540527
-41.2077,-74.4098,0.019125683,0.75409836,0.142076502,0.084699453,12.707846641540527
-40.9998,-74.55,0.026915114,0.652173912,0.296066252,0.024844721,13.011402130126953
-39.0705,-74.3747,0.033333334,0.697222223,0.205555556,0.063888889,13.279325485229492
-39.0107,-74.2138,0.0,0.924050633,0.075949367,0.0,13.279325485229492
-38.9913,-74.1642,0.014159292,0.734513275,0.150442478,0.100884956,13.534141540527344
-39.9333,-74.2665,0.038277512,0.655502392,0.277511962,0.028708134,13.279325485229492
-39.6958,-74.3778,0.027700831,0.747922438,0.213296399,0.011080332,13.279325485229492
-39.7313,-74.287,0.065753425,0.638356165,0.265753425,0.030136986,13.279325485229492
-39.875,-74.1672,0.010362694,0.751295337,0.129533679,0.10880829,13.279325485229492
-0.95,98.26,0.426573426,0.153846154,0.298368298,0.097902098,28.577999114990234
-1.18,97.98,0.437500001,0.166666667,0.244047619,0.119047619,28.53167724609375
1.68,96.98,0.561023622,0.088582677,0.224409449,0.098425197,28.53386688232422
1.6,96.66,0.410493827,0.117283951,0.342592593,0.089506173,28.53386688232422
-0.5,98.85,0.452538633,0.055187638,0.286975718,0.165562914,28.577999114990234
-0.77,99.27,0.445012788,0.094629156,0.26342711,0.153452686,28.599483489990234
-0.67,99.12,0.469135803,0.095679013,0.268518519,0.12962963,28.599483489990234
-0.94,99.52,0.4,0.098412698,0.307936508,0.152380952,28.599483489990234
-0.81,99.65,0.436111111,0.1,0.283333333,0.136111111,28.599483489990234
-1.5,100.13,0.429223744,0.125570776,0.294520548,0.102739726,28.62063217163086
-4.16,101.5,0.477064221,0.033639144,0.321100918,0.146788991,28.354040145874023
-5.87,103.29,0.400932401,0.062937063,0.275058275,0.223776224,28.174823760986328
-6.48,102.86,0.395498393,0.125401929,0.311897107,0.122186495,28.143033981323242
-6.27,103.09,0.299465241,0.122994652,0.318181819,0.227272727,28.152690887451172
-8.5,109.16,0.331632653,0.137755103,0.403061224,0.086734694,27.869874954223633
-9.31,109.16,0.261845386,0.119700748,0.548628429,0.047381546,27.757596969604492
-8.78,110.5,0.296610169,0.114406779,0.372881355,0.173728814,27.745298385620117
-9.47,110.45,0.366013072,0.078431372,0.313725491,0.202614379,27.738754272460938
-8.68,112.64,0.294117648,0.027863777,0.374613003,0.281733746,27.76757049560547
-9.65,118.15,0.363888888,0.094444445,0.330555555,0.161111111,27.970151901245117
-9.22,118.89,0.284382283,0.125874126,0.265734267,0.286713287,27.970151901245117
11.48,53.05,0.314204671,0.083351516,0.290202924,0.31224089,26.134052276611328
11.39,53.2,0.289541473,0.028851108,0.335394127,0.346213292,26.134052276611328
11.27,53.54,0.2375180415,0.0533791295,0.4771445275,0.231958302,26.134052276611328
8.0,51.21,0.236411265,0.12508186,0.554682384,0.083824493,26.015491485595703
8.13,50.8,0.250000001,0.079391892,0.555743243,0.114864865,25.94774055480957
8.43,50.53,0.41469013,0.044376436,0.28462127,0.256312165,25.94774055480957
8.0,50.8,0.332934133,0.040718564,0.462275448,0.164071856,25.94774055480957
5.67,49.14,0.352917425,0.054916212,0.419341813,0.172824551,26.243040084838867
5.73,49.66,0.323725055,0.063192905,0.445676275,0.167405766,26.243040084838867
2.78,48.0,0.122905027,0.159217876,0.648044693,0.069832402,26.46539306640625
3.03,47.78,0.350315382,0.036390102,0.414847161,0.198447356,26.267528533935547
3.1,47.31,0.447272728,0.024615384,0.306573427,0.221538461,26.267528533935547
3.37,47.3,0.411061285,0.035874441,0.418535127,0.134529148,26.267528533935547
1.5,44.62,0.472775564,0.023904383,0.405046481,0.098273572,26.487646102905273
1.32,44.97,0.483389324,0.018663681,0.327734229,0.170212767,26.487646102905273
0.94,45.04,0.375122429,0.042115573,0.429970617,0.152791382,26.498689651489258
0.55,45.58,0.204009434,0.022405661,0.665094339,0.108490566,26.498689651489258
0.29,45.81,0.14225053,0.049539986,0.689313519,0.118895966,26.498689651489258
0.0,46.05,0.059620595,0.127371274,0.802168022,0.010840108,26.525615692138672
-0.41,46.5,0.053278688,0.459016393,0.479508197,0.008196721,26.58730697631836
-2.27,43.71,0.214614879,0.034233048,0.549703753,0.201448321,26.6679744720459
-1.63,43.02,0.398525586,0.037294016,0.369037294,0.195143105,26.605043411254883
-1.5,42.55,0.470856103,0.03734062,0.340619308,0.151183971,26.572742462158203
-1.32,42.15,0.492686409,0.007491973,0.31394934,0.18587228,26.572742462158203
-4.13,40.01,0.638032787,0.031475409,0.225573772,0.104918033,26.732797622680664
-4.07,40.49,0.571326164,0.031541219,0.331899642,0.065232976,26.732797622680664
-4.7,41.38,0.47506449,0.032674119,0.379621667,0.112639725,26.78612518310547
-5.02,42.15,0.343450479,0.068690096,0.493610223,0.094249201,26.89751434326172
-3.57,53.53,0.427687549,0.045630317,0.449342614,0.077339521,27.322446823120117
2.23,57.8,0.23880597,0.246268658,0.47761194,0.037313433,27.62156105041504
8.77,73.68,0.436936938,0.054617117,0.413851352,0.094594595,28.263629913330078
9.6,75.42,0.273387096,0.036290322,0.195161291,0.49516129,28.107295989990234
14.42,73.23,0.463136456,0.014663951,0.29246436,0.229735234,27.970293045043945
14.42,72.9,0.342618384,0.008356546,0.445682451,0.203342618,27.987178802490234
14.38,72.83,0.357859532,0.015607581,0.509476031,0.117056857,27.987178802490234
14.31,72.58,0.276476103,0.024367385,0.539831302,0.159325211,27.987178802490234
14.23,72.32,0.088323354,0.010479042,0.847305388,0.053892216,27.987178802490234
14.07,71.98,0.171206227,0.023346304,0.731517509,0.073929961,27.959383010864258
13.88,71.62,0.384803921,0.029411764,0.470588236,0.115196078,28.060184478759766
17.38,70.58,0.56885364,0.002883922,0.304253785,0.124008652,27.466323852539062
17.72,71.07,0.603325416,0.007125891,0.256532066,0.133016628,27.523725509643555
19.6,71.07,0.616806723,0.0,0.1697479,0.213445379,27.050060272216797
18.72,70.15,0.582113821,0.006097561,0.324796747,0.08699187,27.242605209350586
18.36,69.66,0.407815631,0.0,0.517034068,0.0751503,27.17232894897461
19.63,66.42,0.165680475,0.00591716,0.75147929,0.076923077,26.908824920654297
20.03,66.85,0.546078431,0.012745099,0.360784315,0.080392157,26.81908416748047
20.33,67.15,0.397451456,0.012742718,0.466019418,0.123786408,26.835994720458984
21.22,67.75,0.572687226,0.003303965,0.274229075,0.149779736,26.638839721679688
21.58,67.83,0.591362126,0.0,0.283499447,0.125138428,26.638839721679688
21.78,64.6,0.46221386,0.014111006,0.383192224,0.140482911,26.520639419555664
22.12,64.87,0.275100401,0.006024096,0.608433735,0.110441767,26.428007125854492
23.07,65.58,0.426880223,0.008356546,0.371866295,0.192896937,26.348297119140625
23.42,65.88,0.564669581,0.003599897,0.267678067,0.164052455,26.348297119140625
21.43,38.1,0.851648352,0.0,0.135531136,0.012820513,27.685928344726562
21.45,38.23,0.866366367,0.0,0.10960961,0.024024024,27.685928344726562
22.28,37.76,0.844155845,0.0,0.103896104,0.051948052,27.17719268798828
24.76,36.59,0.904444445,0.0,0.053333333,0.042222222,26.05452537536621
26.76,35.04,0.917525772,0.0,0.053608247,0.02886598,25.046310424804688
26.78,35.14,0.916775033,0.0,0.052015605,0.031209363,25.046310424804688
26.88,35.43,0.867788462,0.0,0.064903846,0.067307692,25.046310424804688
24.75,65.77,0.436220473,0.0,0.254330709,0.309448819,26.258949279785156
24.63,66.08,0.4204861855,0.006960805,0.264885414,0.3076675945,26.200159072875977
24.64,66.07,0.383223684,0.0,0.231907895,0.384868422,26.200159072875977
24.64,66.05,0.448910514,0.001269304,0.203511742,0.346308441,26.200159072875977
24.65,66.02,0.5,0.001015228,0.201522842,0.297461929,26.200159072875977
-18.59,38.6333,0.588002265,0.087153367,0.284097339,0.040747029,26.201597213745117
-19.89,36.58,0.688667818,0.016733327,0.214279066,0.080319789,25.863449096679688
-20.0,36.7166,0.621289662,0.01432958,0.25281474,0.111566019,25.863449096679688
-20.0,37.0666,0.626707131,0.035280728,0.265174507,0.072837633,26.00221061706543
-19.6166,36.925,0.618300654,0.044444445,0.284967321,0.052287582,25.863449096679688
-19.7766,36.6683,0.599932535,0.047056839,0.269354022,0.083656603,25.863449096679688
-19.33,37.016666,0.633808393,0.030878861,0.193586698,0.141726049,26.00221061706543
-18.95,37.133333,0.620396599,0.018413598,0.23654391,0.124645893,26.05426788330078
-18.74,37.26,0.608430056,0.025656689,0.243127672,0.122785583,26.05426788330078
-18.8583,37.3916,0.696380696,0.033512066,0.191018767,0.079088472,26.05426788330078
-18.6116,37.3933,0.724714829,0.019771863,0.156653993,0.098859315,26.05426788330078
-19.33,36.93,0.557209575,0.023058961,0.22913018,0.190601285,25.863449096679688
-18.6,37.23,0.627667985,0.013438735,0.217391304,0.141501976,26.05426788330078
-19.2633,37.4066,0.662745098,0.023529413,0.249019608,0.064705883,26.00221061706543
-19.64333,37.9166,0.661267607,0.030985915,0.242957746,0.064788733,26.00221061706543
-19.19,38.17,0.621169916,0.043175487,0.225626741,0.110027855,26.135393142700195
-19.0933,37.9216,0.638655462,0.028011204,0.271708683,0.061624649,26.00221061706543
-19.0066,37.9333,0.629411766,0.080672269,0.229411765,0.060504202,26.00221061706543
-18.05,37.68,0.553571427,0.029761906,0.220238096,0.196428572,26.05426788330078
-17.9016666,37.77,0.556122449,0.015306123,0.25,0.178571429,26.07720184326172
-17.67333,38.303333,0.579937305,0.059561129,0.228840125,0.131661442,26.213531494140625
-16.11,40.31,0.591383812,0.032637075,0.214099216,0.161879896,26.578516006469727
-16.11,40.29,0.742138365,0.021770683,0.102564102,0.133526851,26.578516006469727
-16.12,40.28,0.597444091,0.019701811,0.233226837,0.149627262,26.578516006469727
-15.966666,40.86166666,0.67386609,0.034557236,0.190373342,0.101203333,26.639591217041016
-15.9,40.6,0.643503614,0.020105692,0.23434368,0.102047015,26.639591217041016
-15.6,40.53,0.707102954,0.015961692,0.135674381,0.141260974,26.639591217041016
-15.59,40.63,0.694444444,0.022807953,0.228611999,0.054135605,26.639591217041016
-15.6,40.61,0.603337613,0.023106547,0.200256739,0.173299102,26.639591217041016
-15.6,40.6,0.605723369,0.027935501,0.196456961,0.169884171,26.639591217041016
-15.0,41.42,0.707306711,0.025063722,0.238317757,0.02931181,26.75554084777832
-15.02,41.17,0.664309288,0.038189533,0.216407356,0.081093824,26.717788696289062
-15.12,40.65,0.644178455,0.011425462,0.126768227,0.217627857,26.639591217041016
-15.15,40.7,0.581607958,0.01075558,0.249529445,0.158107018,26.639591217041016
-15.12,40.76,0.672762913,0.034897827,0.169916947,0.122422315,26.639591217041016
-15.18,41.35,0.664713542,0.030924478,0.244466146,0.059895833,26.717788696289062
-15.3,41.45,0.68031189,0.049220273,0.217836258,0.05263158,26.717788696289062
-16.0,41.31,0.657184538,0.037199124,0.212253829,0.093362509,26.717788696289062
-15.91,41.29,0.694072088,0.033363123,0.193923146,0.078641644,26.717788696289062
-16.44,40.861666,0.619335347,0.018126888,0.235649547,0.126888217,26.578516006469727
-16.25,40.19,0.689598239,0.020913594,0.186020915,0.103467254,26.578516006469727
5.39,60.25,0.348942599,0.184290029,0.430513595,0.036253776,27.722217559814453
14.88,64.75,0.106975065,0.083483918,0.797976145,0.011564872,27.138490676879883
1.9,67.34,0.597975416,0.088214028,0.293564715,0.020245842,28.32911491394043
15.52,68.76,0.345428157,0.031930334,0.56023222,0.062409289,27.569196701049805
17.08,69.05,0.536332181,0.015818092,0.326248147,0.121601582,27.364147186279297
20.91,63.12,0.319816124,0.019701199,0.368904941,0.291577737,26.50921630859375
14.32,57.35,0.295049781,0.034637499,0.434721638,0.235591082,26.273595809936523
23.52,65.31,0.364185872,0.002644503,0.373630525,0.259539101,26.348297119140625
19.62,65.83,0.158028888,0.018691589,0.756159728,0.067119796,26.812986373901367
15.56,68.57,0.14554217,0.013012049,0.811084336,0.030361446,27.569196701049805
14.44,64.56,0.048159929,0.023171286,0.924125396,0.00454339,27.138490676879883
16.17,59.77,0.223225807,0.021290324,0.494838709,0.260645161,26.144655227661133
17.69,57.75,0.231213874,0.01517341,0.325144509,0.428468207,25.614713668823242
17.83,57.5,0.198930891,0.018327605,0.355479191,0.427262314,25.614713668823242
16.175,59.77,0.28647148,0.019939425,0.272589601,0.420999495,26.144655227661133
17.73,57.68,0.284094391,0.015016856,0.296353049,0.404535703,25.614713668823242
18.74,58.79,0.287234043,0.013829787,0.5,0.198936171,25.56875228881836
20.57,60.05,0.159769009,0.013474495,0.666987488,0.159769008,25.8898868560791
21.61,61.9,0.273324573,0.011169514,0.396846255,0.318659658,26.148534774780273
23.4,60.1,0.159147872,0.012531328,0.617794485,0.210526315,26.557514190673828
24.25,63.01,0.144617914,0.012325391,0.701725554,0.141331142,26.404464721679688
24.3,63.02,0.298507463,0.003142184,0.487824038,0.210526316,26.404464721679688
24.89,63.88,0.564315352,0.0,0.180497925,0.255186722,26.404464721679688
24.78,65.82,0.415427521666667,0.000657561,0.244043803333333,0.339871114,26.258949279785156
24.86,65.96,0.457446808,0.001251565,0.304130163,0.237171465,26.258949279785156
23.56,65.32,0.482677165,0.007086615,0.247244095,0.262992126,26.348297119140625
23.54,65.32,0.466818182,0.000909092,0.275909091,0.256363636,26.348297119140625
23.1,66.48,0.4778112435,0.0030985775,0.323260682,0.1958294975,26.306703567504883
24.78,65.8,0.517948718,0.002564103,0.238461539,0.241025641,26.258949279785156
10.48,75.36,0.419512197,0.016585367,0.249756097,0.31414634,28.129915237426758
15.88,70.02,0.478760445,0.017409471,0.395543176,0.108286908,27.778480529785156
17.31,71.02,0.555013309,0.013753327,0.300798581,0.130434783,27.523725509643555
19.5333,69.5833,0.642949548,0.0,0.249676585,0.107373869,26.984840393066406
19.7833,70.0,0.462993879,0.000556483,0.373400112,0.163049527,27.025165557861328
19.44,69.23,0.246826517,0.002820875,0.578279266,0.172073343,26.984840393066406
19.39,69.18,0.417665336,0.001331558,0.442521083,0.138482024,26.984840393066406
10.74,74.24,0.355359765,0.051395007,0.384728341,0.208516887,28.192913055419922
8.41,75.9,0.191544214,0.024748647,0.322763598,0.460943542,28.084842681884766
7.78,76.04,0.285714286,0.018552876,0.47309833,0.222634508,27.991531372070312
7.98,76.48,0.23179792,0.021297672,0.436849926,0.310054483,27.991531372070312
7.5833,78.0,0.09757887,0.011005136,0.204328687,0.687087307,27.744840621948242
7.0666,76.7666,0.29886065,0.02278703,0.419807186,0.258545135,27.991531372070312
22.75,67.29,0.416257502,0.001091108,0.271685761,0.31096563,26.39620018005371
22.13,66.34,0.463336019,0.0,0.402095085,0.134568896,26.4857120513916
22.72,67.07,0.413994171,0.000728863,0.480320698,0.104956269,26.39620018005371
15.5,72.55,0.410965549,0.019650656,0.369966037,0.199417758,27.877153396606445
13.84,73.36,0.499999999,0.004681648,0.276685393,0.218632959,28.064250946044922
12.36666,74.2,0.440944882,0.027296588,0.177952756,0.353805774,28.1147518157959
24.4,64.27,0.296150826,0.00785546,0.394344068,0.301649647,26.32807731628418
24.86,64.3,0.398546836,0.0050956145,0.302624318,0.293733232,26.32807731628418
24.96,64.3,0.388429753,0.00300526,0.311795642,0.296769346,26.32807731628418
24.88,64.29,0.326530612,0.006802722,0.352229781,0.314436886,26.32807731628418
24.78,64.31,0.39700079,0.003354381,0.290252565,0.309392264,26.32807731628418
24.69,64.25,0.403399434,0.000944287,0.325023608,0.270632672,26.32807731628418
24.81,64.33,0.34502924,0.0,0.315789474,0.339181286,26.32807731628418
24.9,64.29,0.401660613,0.0,0.285417747,0.31292164,26.32807731628418
24.87,66.0,0.294175717,0.0,0.251727542,0.454096742,26.200159072875977
24.83,65.92,0.259192825,0.001793722,0.278026906,0.460986547,26.258949279785156
24.61,65.98,0.400877193,0.0,0.289473685,0.309649123,26.258949279785156
24.62,66.02,0.412433661,0.00075815,0.235784687,0.351023502,26.200159072875977
24.55,65.7,0.379446641,0.011857707,0.375494071,0.233201581,26.258949279785156
24.81,65.92,0.349667775,0.0,0.240033223,0.410299003,26.258949279785156
24.53,65.47,0.2912,0.0112,0.4592,0.2384,26.258949279785156
24.96,66.2,0.450787403,0.0,0.169947507,0.379265091,26.200159072875977
24.64,66.16,0.507445524,0.0,0.178328052,0.314226423,26.200159072875977
24.89,66.07,0.529359551,0.001371816,0.112435108,0.356833526,26.200159072875977
24.65,65.76,0.322972974,0.014864864,0.428378379,0.233783783,26.258949279785156
24.68,65.69,0.371440086,0.003627083,0.355991403,0.268941429,26.258949279785156
24.61,65.59,0.2690395395,0.0047847105,0.4355657455,0.2906100055,26.258949279785156
24.44,65.03,0.296992481,0.011278196,0.447368422,0.244360902,26.258949279785156
23.59,64.22,0.237234141,0.0078745915,0.570750574,0.184140694,26.363603591918945
22.49,65.65,0.30300752,0.024060151,0.424812031,0.2481203,26.477069854736328
23.17,66.47,0.43107366,0.001893581,0.254875992,0.312156809,26.306703567504883
22.93,66.35,0.30859645,0.009218714,0.541829915,0.14035492,26.4857120513916
23.02,66.4,0.376313547,0.001349049,0.358704912,0.263632491,26.306703567504883
23.06,66.51,0.454281568,0.002539913,0.344702466,0.198476053,26.306703567504883
23.12,66.5,0.414207034,0.001553453,0.317610507,0.266629007,26.306703567504883
23.19,66.61,0.346182357,0.004447739,0.389918458,0.259451446,26.306703567504883
22.73,66.19,0.262376237,0.00777935,0.485855729,0.243988685,26.4857120513916
23.47,66.89,0.547856643,7.98e-05,0.192065145,0.259998411,26.306703567504883
23.28,66.71,0.363909509,0.001060445,0.318310357,0.31671969,26.306703567504883
23.24,66.67,0.646397695,0.009221902,0.143804035,0.200576369,26.306703567504883
23.18,66.49,0.372104993,0.00514668,0.341739578,0.281008749,26.306703567504883
24.75,65.74,0.347407409,0.000740741,0.335555555,0.316296296,26.258949279785156
24.83,65.91,0.555214724,0.006134969,0.214723926,0.223926381,26.258949279785156
25.04,65.23,0.310028249,0.002118644,0.264124293,0.423728814,26.22630500793457
24.93,66.15,0.557127312,0.0,0.136017411,0.306855278,26.200159072875977
23.22,66.64,0.644912641,0.012461459,0.190519015,0.152106886,26.306703567504883
22.79,67.06,0.492019304,0.006774313,0.193114327,0.308092056,26.39620018005371
22.64,66.82,0.460958904,0.004794521,0.320547945,0.213698631,26.4857120513916
