Data_Source,Latitude,Longitude,O. universa,G. conglobatus,G. ruber albus,G. tenellus,T. sacculifer,S. dehiscens,G. siphonifera,G. calida,G. bulloides,G. falconensis,B. digitata,G. rubescens,T. quinqueloba,N. pachyderma,N. incompta,N. dutertrei,G. conglomerata,G. hexagonus,P. obliquiloculata,G. inflata,G. crassaformis,G. hirsuta,G. scitula,G. glutinata,G. truncatulinoides,G. aequilateralis,G. menardii,H. pelagica,G. ruber ruber,G. tumida,G. digitata,T. humilis,C. nitida,G. uvula,D. anfracta,G. theyeri,T. iota,G. cavernula,G. cultrata,G. tenella,G. adamsi,G. crassa,SST
epilog,-29.5117,-8.305,0.0078,0.0101,0.1471,0.0,0.0246,0.0,,0.0,0.1822,0.0642,,0.0418,0.006,0.0,0.1284,0.0015,0.0,0.0,0.0,0.1859,0.0067,0.0388,0.0,0.0418,0.0762,0.0149,0.0,0.0,0.0,0.0,0.0037,0.0,0.0034,0.0,0.006,0.0,0.006,,,,,,16.92874043212572
epilog,-30.8117,-14.7117,0.0066,0.0041,0.1852,0.0,0.0041,0.0,,0.0,0.2517,0.0075,,0.0289,0.0,0.0075,0.0979,0.0013,0.0,0.0,0.0,0.1616,0.0082,0.0264,0.0157,0.0615,0.0785,0.0317,0.0,0.0,0.0006,0.0,0.0019,0.0,0.0016,0.0,0.0151,0.0,0.0025,,,,,,17.214834789174482
epilog,-32.2683,-21.9667,0.002,0.0069,0.139,0.0,0.0054,0.0,,0.0,0.1524,0.0208,,0.0089,0.0,0.0059,0.3062,0.0045,0.0,0.0,0.0,0.1756,0.0089,0.0299,0.0007,0.0386,0.0859,0.0045,0.0,0.0,0.0,0.0,0.0015,0.0,0.0002,0.0,0.0,0.0,0.0,,,,,,16.60433050562898
epilog,-23.825,-16.2583,0.0095,0.009,0.2915,0.0,0.0768,0.0,,0.0048,0.0758,0.018,,0.1165,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.1097,0.0005,0.0042,0.0148,0.1092,0.061,0.0228,0.0005,0.0,0.0233,0.0064,0.0011,0.0,0.0318,0.0,0.0,0.0,0.0,,,,,,18.86405129574343
epilog,-24.1433,-14.0433,0.0131,0.006,0.3452,0.0,0.0456,0.0,,0.0107,0.0738,0.0134,,0.0973,0.0,0.0034,0.0034,0.0,0.0,0.0,0.0,0.0812,0.0007,0.003,0.0141,0.1268,0.0698,0.0496,0.0,0.001,0.0121,0.0007,0.0151,0.0,0.0141,0.0,0.0,0.0,0.0,,,,,,18.50213379474791
epilog,-24.1433,-14.0433,0.0179,0.0017,0.336,0.0,0.0504,0.0007,,0.0153,0.067,0.0106,,0.1128,0.0027,0.0,0.0133,0.0,0.0,0.0,0.0007,0.0703,0.0027,0.006,0.0226,0.1101,0.0657,0.0551,0.0,0.0007,0.0106,0.0,0.01,0.0,0.0143,0.0,0.0,0.0,0.0,,,,,,18.50213379474791
epilog,-24.1433,-14.0433,0.0132,0.0079,0.3119,0.0,0.0475,0.0,,0.0183,0.0819,0.0164,,0.0769,0.0,0.0,0.0151,0.0,0.0,0.0,0.0028,0.0848,0.0016,0.0016,0.0227,0.1537,0.0533,0.0315,0.0,0.0025,0.0236,0.0,0.0025,0.0,0.0302,0.0,0.0,0.0,0.0,,,,,,18.50213379474791
epilog,-24.1433,-14.0433,0.0143,0.0038,0.3273,0.0,0.0578,0.0,,0.0082,0.0499,0.0093,,0.0946,0.0,0.0047,0.014,0.0,0.0,0.0,0.0053,0.0908,0.0032,0.0067,0.0105,0.1401,0.0522,0.0491,0.0,0.0015,0.0114,0.0,0.0178,0.0,0.0274,0.0,0.0,0.0,0.0,,,,,,18.50213379474791
epilog,-24.1833,-12.0217,0.0141,0.011,0.2425,0.0,0.0529,0.0,,0.0018,0.0741,0.0397,,0.1349,0.0,0.0044,0.0062,0.0,0.0,0.0,0.0,0.0957,0.0084,0.0057,0.0229,0.1287,0.0662,0.0353,0.0,0.0018,0.0097,0.0,0.0097,0.0,0.0132,0.0,0.0,0.0,0.0071,,,,,,18.120754787678774
epilog,-19.0867,-10.1917,0.0118,0.0024,0.2438,0.0,0.0701,0.0,,0.0,0.1078,0.096,,0.0743,0.0,0.0009,0.0301,0.0005,0.0,0.0,0.0024,0.1139,0.0139,0.0002,0.0376,0.0998,0.0405,0.0221,0.0,0.0,0.0087,0.0012,0.0042,0.0,0.0038,0.0,0.0038,0.0,0.0038,,,,,,17.944395650671982
epilog,-19.0517,-16.6133,0.0068,0.0033,0.2281,0.0081,0.0688,0.0005,,0.0,0.0706,0.0456,,0.2349,0.0,0.0253,0.0213,0.0008,0.0,0.0,0.001,0.062,0.0033,0.0,0.0081,0.123,0.0398,0.0109,0.0,0.0005,0.0142,0.0015,0.002,0.0041,0.0033,0.0,0.0,0.0,0.0122,,,,,,18.88713247950988
epilog,-19.0517,-16.6133,0.0123,0.0078,0.2263,0.0026,0.1044,0.0006,,0.0084,0.061,0.0331,,0.2186,0.0,0.0052,0.0091,0.0026,0.0,0.0,0.0019,0.0577,0.013,0.0,0.0136,0.1297,0.0344,0.0143,0.0,0.0,0.0156,0.0032,0.0006,0.0052,0.0045,0.0,0.0084,0.0,0.0,,,,,,18.88713247950988
epilog,-19.0517,-16.6133,0.0037,0.0048,0.2858,0.0,0.0772,0.0004,,0.0088,0.0776,0.0454,,0.1917,0.0029,0.0117,0.0293,0.0018,0.0,0.0,0.0022,0.052,0.0132,0.0,0.0102,0.0922,0.0399,0.0161,0.0007,0.0004,0.004,0.0,0.0,0.0088,0.0018,0.0,0.0117,0.0,0.0,,,,,,18.88713247950988
glamap,0.1667,-23.0,,0.009,,,,0.0,0.0,,0.0069999999999999,0.041,0.0,,,0.0,,0.291,,,0.0,0.103,0.032,0.005,,0.085,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,22.83804843502483
glamap,5.385,-21.7517,,0.0069999999999999,,,,0.0,0.003,,0.051,0.003,0.009,,,0.0,,0.193,,,0.017,0.015,0.03,0.0,,0.015,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,24.26749744380338
glamap,5.335,-22.0533,,0.01,,,,0.0,0.039,,0.064,0.0,0.013,,,0.011,,0.116,,,0.005,0.013,0.02,0.0,,0.072,,,,,,,,0.0,0.003,,,,,0.0,0.0,,,,24.177211408301936
glamap,5.335,-22.0533,,0.02,,,,0.0,0.015,,0.026,0.0,0.018,,,0.011,,0.116,,,0.0,0.023,0.042,0.0,,0.036,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,24.177211408301936
glamap,5.335,-22.0533,,0.023,,,,0.0,0.018,,0.045,0.005,0.005,,,0.008,,0.121,,,0.0,0.014,0.03,0.0,,0.032,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,24.177211408301936
glamap,5.335,-22.0533,,0.011,,,,0.0,0.022,,0.045,0.0,0.0069999999999999,,,0.013,,0.109,,,0.0,0.013,0.023,0.002,,0.058,,,,,,,,0.0,0.002,,,,,0.0,0.0,,,,24.177211408301936
glamap,5.335,-22.055,,0.008,,,,0.0,0.03,,0.039,0.0,0.001,,,0.001,,0.037,,,0.014,0.003,0.018,0.0,,0.074,,,,,,,,0.0,0.0,,,,,0.0,0.011,,,,24.177211408301936
glamap,5.335,-22.055,,0.02,,,,0.0,0.039,,0.041,0.0,0.001,,,0.0,,0.038,,,0.009,0.002,0.009,0.0,,0.084,,,,,,,,0.0,0.002,,,,,0.0,0.01,,,,24.177211408301936
glamap,5.335,-22.055,,0.008,,,,0.001,0.042,,0.042,0.0,0.0069999999999999,,,0.0,,0.042,,,0.015,0.0,0.003,0.0,,0.057,,,,,,,,0.0,0.0,,,,,0.0,0.026,,,,24.177211408301936
glamap,78.8553,-4.7812,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.983,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7583855957808625
glamap,78.8553,-4.7812,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.986,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7583855957808625
glamap,78.8553,-4.7812,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.982,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7583855957808625
glamap,82.0317,15.1908,,0.0,,,,0.0,0.0,,0.002,0.0,0.0,,,0.967,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7874656704301852
glamap,82.0317,15.1908,,0.0,,,,0.0,0.0,,0.013,0.0,0.0,,,0.954,,0.0,,,0.0,0.0,0.0,0.0,,0.001,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7874656704301852
glamap,82.0317,15.1908,,0.0,,,,0.0,0.0,,0.015,0.0,0.0,,,0.963,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7874656704301852
glamap,82.3967,40.9083,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.98,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.8125963953141495
glamap,82.3967,40.9083,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.977,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.8125963953141495
glamap,82.3967,40.9083,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.983,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.8125963953141495
glamap,82.3967,40.9083,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.976,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.8125963953141495
glamap,70.1165,-17.6943,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.986,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.768059136696001
glamap,70.1165,-17.6943,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.994,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.768059136696001
glamap,70.1165,-17.6943,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.996,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.768059136696001
glamap,74.9967,-11.8267,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.995,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7574828746031201
glamap,74.9967,-11.8267,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.991,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7574828746031201
glamap,75.0003,-8.771,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.983,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7501721873530212
glamap,75.0003,-8.771,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.977,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7501721873530212
glamap,75.0003,-8.771,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.976,,0.0,,,0.0,0.0,0.0,0.0,,0.002,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7501721873530212
glamap,75.0003,-8.771,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.973,,0.0,,,0.0,0.0,0.0,0.0,,0.001,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7501721873530212
glamap,71.4967,-17.1483,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.994,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.780082633177194
glamap,71.4967,-17.1483,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.999,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.780082633177194
glamap,71.4967,-17.1483,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.991,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.780082633177194
glamap,71.4967,-17.1483,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.992,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.780082633177194
glamap,68.8417,-20.825,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.965,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.6489158307526408
glamap,68.8417,-20.825,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.985,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.6489158307526408
glamap,68.8417,-20.825,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.982,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.6489158307526408
glamap,68.8417,-20.825,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.989,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.6489158307526408
glamap,81.3667,17.4717,,0.0,,,,0.0,0.0,,0.002,0.0,0.0,,,0.963,,0.0,,,0.0,0.0,0.0,0.0,,0.005,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7931528159449073
glamap,81.3667,17.4717,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.976,,0.0,,,0.0,0.0,0.0,0.0,,0.003,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7931528159449073
glamap,81.3667,17.4717,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.97,,0.0,,,0.0,0.0,0.0,0.0,,0.006,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7931528159449073
glamap,81.535,30.5933,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.997,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,
glamap,81.535,30.5933,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.968,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,
glamap,81.535,30.5933,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.969,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,
glamap,81.535,30.5933,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.964,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,
glamap,81.535,30.5933,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.98,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,
glamap,74.1767,-0.48,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.97,,0.0,,,0.0,0.0,0.0,0.0,,0.001,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.537679026498968
glamap,74.1767,-0.48,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.973,,0.0,,,0.0,0.0,0.0,0.0,,0.001,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.537679026498968
glamap,74.1767,-0.48,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.957,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.537679026498968
glamap,67.8667,-21.765,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.967,,0.0,,,0.0,0.0,0.0,0.0,,0.004,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.0070176870370326
glamap,67.8667,-21.765,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.963,,0.0,,,0.0,0.0,0.0,0.0,,0.004,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.0070176870370326
glamap,67.8667,-21.765,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.993,,0.0,,,0.0,0.0,0.0,0.0,,0.001,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.0070176870370326
glamap,67.8667,-21.765,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.995,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.0070176870370326
glamap,81.2333,2.3817,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.978,,0.0,,,0.0,0.0,0.0,0.0,,0.004,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7866055055396426
glamap,81.2333,2.3817,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.973,,0.0,,,0.0,0.0,0.0,0.0,,0.003,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7866055055396426
glamap,81.2333,2.3817,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.978,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7866055055396426
glamap,81.759,-9.4355,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.967,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,
glamap,81.759,-9.4355,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.967,,0.0,,,0.0,0.0,0.0,0.0,,0.002,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,
glamap,81.759,-9.4355,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.969,,0.0,,,0.0,0.0,0.0,0.0,,0.001,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,
glamap,81.759,-9.4355,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.968,,0.0,,,0.0,0.0,0.0,0.0,,0.006,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,
glamap,81.759,-9.4355,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.957,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,
glamap,79.6,-4.6077,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.972,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7778836573713597
glamap,79.6,-4.6077,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.967,,0.0,,,0.0,0.0,0.0,0.0,,0.001,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7778836573713597
glamap,79.6,-4.6077,,0.0,,,,0.0,0.0,,0.0,0.0,0.0,,,0.977,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,-1.7778836573713597
glamap,37.767,-10.183,,0.0,,,,0.0,0.003,,0.259,0.014,0.0,,,0.048,,0.0,,,0.0,0.082,0.0,0.0,,0.143,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,14.307510387124964
glamap,37.767,-10.183,,0.0,,,,0.0,0.01,,0.166,0.006,0.0,,,0.006,,0.0,,,0.0,0.117,0.0,0.0,,0.169,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,14.307510387124964
glamap,37.767,-10.183,,0.0,,,,0.0,0.016,,0.192,0.0,0.0,,,0.006,,0.0,,,0.0,0.099,0.0,0.0,,0.109,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,14.307510387124964
glamap,37.767,-10.183,,0.0,,,,0.0,0.005,,0.12,0.0,0.0,,,0.005,,0.0,,,0.0,0.122,0.0,0.0,,0.114,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,14.307510387124964
glamap,37.767,-10.183,,0.0,,,,0.0,0.022,,0.111,0.0,0.0,,,0.01,,0.0,,,0.0,0.118,0.0,0.0,,0.182,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,14.307510387124964
glamap,37.767,-10.183,,0.0,,,,0.0,0.012,,0.262,0.0,0.0,,,0.003,,0.0,,,0.0,0.135,0.0,0.0,,0.069,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,14.307510387124964
glamap,37.767,-10.183,,0.0,,,,0.0,0.01,,0.36,0.0,0.0,,,0.003,,0.0,,,0.0,0.059,0.0,0.0,,0.147,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,14.307510387124964
glamap,37.767,-10.183,,0.0,,,,0.0,0.006,,0.146,0.0,0.0,,,0.006,,0.0,,,0.0,0.211,0.0,0.0,,0.062,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,14.307510387124964
glamap,37.767,-10.183,,0.0,,,,0.0,0.003,,0.207,0.0,0.003,,,0.006,,0.0,,,0.0,0.23,0.0,0.0,,0.097,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,14.307510387124964
glamap,37.767,-10.183,,0.0,,,,0.0,0.0,,0.17,0.006,0.0,,,0.006,,0.0,,,0.0,0.16,0.0,0.0,,0.093,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,14.307510387124964
glamap,37.767,-10.183,,0.0,,,,0.0,0.011,,0.248,0.0,0.0,,,0.004,,0.0,,,0.0,0.164,0.0,0.0,,0.111,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,14.307510387124964
glamap,43.465,-30.66,,0.0,,,,0.0,0.004,,0.349,0.045,0.0,,,0.112,,0.0,,,0.149,0.0,0.145,0.0,,0.0,,,,,,,,0.03,0.0,,,,,0.0,0.0,,,,10.908854205896404
glamap,43.465,-30.66,,0.0,,,,0.0,0.0,,0.341,0.031,0.0,,,0.076,,0.0,,,0.097,0.0,0.069,0.0,,0.0,,,,,,,,0.145,0.0,,,,,0.0,0.0,,,,10.908854205896404
glamap,58.6288,-19.4349,,0.0,,,,0.0,0.0,,0.015,0.0,0.0,,,0.935,,0.0,,,0.0,0.003,0.0,0.0,,0.015,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,7.280443264769496
glamap,58.6288,-19.4349,,0.0,,,,0.0,0.0,,0.024,0.0,0.0,,,0.865,,0.0,,,0.0,0.0,0.0,0.0,,0.036,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,7.280443264769496
glamap,58.6288,-19.4349,,0.0,,,,0.0,0.0,,0.055,0.0,0.0,,,0.813,,0.0,,,0.0,0.0,0.0,0.0,,0.029,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,7.280443264769496
glamap,58.6288,-19.4349,,0.0,,,,0.0,0.0,,0.026,0.0,0.0,,,0.859,,0.0,,,0.0,0.0,0.0,0.0,,0.033,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,7.280443264769496
glamap,58.001,-16.5014,,0.0,,,,0.0,0.0,,0.034,0.0,0.0,,,0.904,,0.0,,,0.0,0.0,0.0,0.0,,0.028,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,7.2754264608490296
glamap,58.001,-16.5014,,0.0,,,,0.0,0.0,,0.02,0.0,0.0,,,0.921,,0.0,,,0.0,0.0,0.0,0.0,,0.031,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,7.2754264608490296
glamap,58.001,-16.5014,,0.0,,,,0.0,0.0,,0.021,0.0,0.0,,,0.911,,0.0,,,0.0,0.0,0.0,0.0,,0.03,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,7.2754264608490296
glamap,58.001,-16.5014,,0.0,,,,0.0,0.0,,0.031,0.0,0.0,,,0.881,,0.0,,,0.0,0.0,0.0,0.0,,0.043,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,7.2754264608490296
glamap,58.001,-16.5014,,0.0,,,,0.0,0.0,,0.014,0.0,0.0,,,0.902,,0.0,,,0.0,0.0,0.0,0.0,,0.037,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,7.2754264608490296
glamap,50.6876,-21.8635,,0.0,,,,0.0,0.0,,0.008,0.0,0.0,,,0.975,,0.0,,,0.0,0.0,0.0,0.0,,0.002,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,6.38668982069759
glamap,50.6876,-21.8635,,0.0,,,,0.0,0.0,,0.01,0.0,0.0,,,0.901,,0.0,,,0.0,0.0,0.0,0.0,,0.0069999999999999,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,6.38668982069759
glamap,50.6876,-21.8635,,0.0,,,,0.0,0.0,,0.014,0.0,0.0,,,0.925,,0.0,,,0.0,0.0,0.0,0.0,,0.017,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,6.38668982069759
glamap,50.6876,-21.8635,,0.0,,,,0.0,0.0,,0.021,0.0,0.0,,,0.926,,0.0,,,0.0,0.0,0.0,0.0,,0.016,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,6.38668982069759
glamap,50.6876,-21.8635,,0.0,,,,0.0,0.0,,0.0069999999999999,0.0,0.0,,,0.951,,0.0,,,0.0,0.0,0.0,0.01,,0.002,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,6.38668982069759
glamap,50.6876,-21.8635,,0.0,,,,0.0,0.0,,0.017,0.0,0.0,,,0.948,,0.0,,,0.0,0.0,0.0,0.0,,0.002,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,6.38668982069759
glamap,50.6876,-21.8635,,0.0,,,,0.0,0.0,,0.002,0.0,0.0,,,0.928,,0.0,,,0.0,0.0,0.0,0.004,,0.022,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,6.38668982069759
glamap,50.6876,-21.8635,,0.0,,,,0.0,0.0,,0.019,0.0,0.0,,,0.919,,0.0,,,0.0,0.002,0.0,0.0,,0.005,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,6.38668982069759
glamap,50.6876,-21.8635,,0.0,,,,0.0,0.0,,0.027,0.0,0.0,,,0.901,,0.0,,,0.0,0.0,0.0,0.003,,0.019,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,6.38668982069759
glamap,52.5033,-22.0623,,0.0,,,,0.0,0.0,,0.003,0.0,0.0,,,0.975,,0.0,,,0.0,0.003,0.0,0.0,,0.006,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,6.8096755504224795
glamap,52.5033,-22.0623,,0.0,,,,0.0,0.0,,0.008,0.0,0.0,,,0.966,,0.0,,,0.0,0.002,0.0,0.0,,0.002,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,6.8096755504224795
glamap,52.5033,-22.0623,,0.0,,,,0.0,0.0,,0.01,0.0,0.0,,,0.96,,0.0,,,0.0,0.003,0.0,0.003,,0.01,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,6.8096755504224795
