Core,Coring device,Latitude,Longitude,Water depth (m),Ocean,Sample depth - upper (m),Species,Relative Abundance
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. ruber albus,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. tenellus,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,T. sacculifer,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,S. dehiscens,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. adamsi,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. siphonifera,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. calida,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. bulloides,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. falconensis,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,B. digitata,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. rubescens,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,T. humilis,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,T. quinqueloba,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,N. pachyderma,0.988
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,N. incompta,0.012
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,N. dutertrei,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. conglomerata,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. hexagonus,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,P. obliquiloculata,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. inflata,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. truncatulinoides,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. crassaformis,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. hirsuta,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. scitula,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,D. anfracta,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. cultrata,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. tumida,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,C. nitida,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. glutinata,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. eastropacia,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,T. iota,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.7,G. uvula,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,O. universa,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. conglobatus,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. ruber ruber,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. ruber albus,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. tenellus,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,T. sacculifer,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,S. dehiscens,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. adamsi,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. siphonifera,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. calida,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. bulloides,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. falconensis,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,B. digitata,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. rubescens,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,T. humilis,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,T. quinqueloba,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,N. pachyderma,0.967
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,N. incompta,0.033
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,N. dutertrei,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. conglomerata,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. hexagonus,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,P. obliquiloculata,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. inflata,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. truncatulinoides,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. crassaformis,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. hirsuta,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. scitula,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,D. anfracta,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. cultrata,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. tumida,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,C. nitida,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. glutinata,0
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. eastropacia,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,T. iota,
V28-56,,68.033,-6.117,-2941,North Atlantic,0.8,G. uvula,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,O. universa,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. conglobatus,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. ruber ruber,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. ruber albus,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. tenellus,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,T. sacculifer,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,S. dehiscens,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. adamsi,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. siphonifera,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. calida,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. bulloides,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. falconensis,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,B. digitata,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. rubescens,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,T. humilis,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,T. quinqueloba,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,N. pachyderma,0.993
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,N. incompta,0.005
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,N. dutertrei,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. conglomerata,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. hexagonus,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,P. obliquiloculata,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. inflata,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. truncatulinoides,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. crassaformis,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. hirsuta,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. scitula,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,D. anfracta,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. cultrata,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. tumida,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,C. nitida,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. glutinata,0.001
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. eastropacia,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,T. iota,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.13,G. uvula,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,O. universa,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. conglobatus,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. ruber ruber,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. ruber albus,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. tenellus,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,T. sacculifer,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,S. dehiscens,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. adamsi,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. siphonifera,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. calida,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. bulloides,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. falconensis,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,B. digitata,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. rubescens,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,T. humilis,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,T. quinqueloba,0.002
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,N. pachyderma,0.995
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,N. incompta,0.004
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,N. dutertrei,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. conglomerata,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. hexagonus,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,P. obliquiloculata,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. inflata,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. truncatulinoides,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. crassaformis,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. hirsuta,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. scitula,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,D. anfracta,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. cultrata,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. tumida,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,C. nitida,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. glutinata,0
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. eastropacia,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,T. iota,
PS2644-5,,67.8667,-21.765,-777,North Atlantic,1.17,G. uvula,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,O. universa,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. conglobatus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. ruber ruber,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. ruber albus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. tenellus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,T. sacculifer,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,S. dehiscens,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. adamsi,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. siphonifera,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. calida,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. bulloides,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. falconensis,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,B. digitata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. rubescens,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,T. humilis,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,T. quinqueloba,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,N. pachyderma,0.967
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,N. incompta,0.031
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,N. dutertrei,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. conglomerata,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. hexagonus,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,P. obliquiloculata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. inflata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. truncatulinoides,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. crassaformis,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. hirsuta,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. scitula,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,D. anfracta,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. cultrata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. tumida,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,C. nitida,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. glutinata,0.002
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. eastropacia,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,T. iota,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.17,G. uvula,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,O. universa,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. conglobatus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. ruber ruber,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. ruber albus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. tenellus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,T. sacculifer,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,S. dehiscens,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. adamsi,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. siphonifera,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. calida,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. bulloides,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. falconensis,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,B. digitata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. rubescens,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,T. humilis,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,T. quinqueloba,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,N. pachyderma,0.967
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,N. incompta,0.033
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,N. dutertrei,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. conglomerata,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. hexagonus,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,P. obliquiloculata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. inflata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. truncatulinoides,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. crassaformis,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. hirsuta,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. scitula,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,D. anfracta,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. cultrata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. tumida,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,C. nitida,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. glutinata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. eastropacia,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,T. iota,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.18,G. uvula,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,O. universa,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. conglobatus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. ruber ruber,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. ruber albus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. tenellus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,T. sacculifer,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,S. dehiscens,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. adamsi,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. siphonifera,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. calida,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. bulloides,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. falconensis,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,B. digitata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. rubescens,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,T. humilis,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,T. quinqueloba,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,N. pachyderma,0.985
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,N. incompta,0.015
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,N. dutertrei,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. conglomerata,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. hexagonus,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,P. obliquiloculata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. inflata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. truncatulinoides,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. crassaformis,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. hirsuta,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. scitula,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,D. anfracta,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. cultrata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. tumida,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,C. nitida,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. glutinata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. eastropacia,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,T. iota,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.2,G. uvula,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,O. universa,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. conglobatus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. ruber ruber,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. ruber albus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. tenellus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,T. sacculifer,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,S. dehiscens,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. adamsi,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. siphonifera,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. calida,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. bulloides,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. falconensis,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,B. digitata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. rubescens,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,T. humilis,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,T. quinqueloba,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,N. pachyderma,0.979
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,N. incompta,0.021
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,N. dutertrei,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. conglomerata,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. hexagonus,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,P. obliquiloculata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. inflata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. truncatulinoides,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. crassaformis,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. hirsuta,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. scitula,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,D. anfracta,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. cultrata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. tumida,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,C. nitida,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. glutinata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. eastropacia,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,T. iota,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.28,G. uvula,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,O. universa,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. conglobatus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. ruber ruber,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. ruber albus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. tenellus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,T. sacculifer,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,S. dehiscens,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. adamsi,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. siphonifera,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. calida,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. bulloides,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. falconensis,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,B. digitata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. rubescens,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,T. humilis,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,T. quinqueloba,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,N. pachyderma,0.968
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,N. incompta,0.032
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,N. dutertrei,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. conglomerata,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. hexagonus,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,P. obliquiloculata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. inflata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. truncatulinoides,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. crassaformis,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. hirsuta,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. scitula,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,D. anfracta,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. cultrata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. tumida,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,C. nitida,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. glutinata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. eastropacia,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,T. iota,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.29,G. uvula,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,O. universa,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. conglobatus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. ruber ruber,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. ruber albus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. tenellus,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,T. sacculifer,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,S. dehiscens,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. adamsi,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. siphonifera,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. calida,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. bulloides,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. falconensis,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,B. digitata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. rubescens,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,T. humilis,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,T. quinqueloba,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,N. pachyderma,0.975
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,N. incompta,0.024
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,N. dutertrei,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. conglomerata,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. hexagonus,
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,P. obliquiloculata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. inflata,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. truncatulinoides,0
GIK23071-3,,67.085,2.9083,-1308,North Atlantic,1.3,G. crassaformis,
