Event,Latitude,Longitude,Elevation,Depth sed,Species,Absolute Abundance
RC13-159,14.695,-77.17,-4027,0.83,G. inflata,
RC13-159,14.695,-77.17,-4027,0.83,G. crassaformis,
RC13-159,14.695,-77.17,-4027,0.83,G. hirsuta,
RC13-159,14.695,-77.17,-4027,0.83,G. scitula,
RC13-159,14.695,-77.17,-4027,0.83,G. glutinata,
RC13-159,14.695,-77.17,-4027,0.83,G. truncatulinoides,
RC13-17,19.087,-170.1,-3374,0.3,O. universa,
RC13-17,19.087,-170.1,-3374,0.3,G. conglobatus,
RC13-17,19.087,-170.1,-3374,0.3,G. ruber albus,
RC13-17,19.087,-170.1,-3374,0.3,G. tenellus,
RC13-17,19.087,-170.1,-3374,0.3,T. sacculifer,
RC13-17,19.087,-170.1,-3374,0.3,S. dehiscens,
RC13-17,19.087,-170.1,-3374,0.3,G. siphonifera,
RC13-17,19.087,-170.1,-3374,0.3,G. calida,
RC13-17,19.087,-170.1,-3374,0.3,G. bulloides,
RC13-17,19.087,-170.1,-3374,0.3,G. falconensis,
RC13-17,19.087,-170.1,-3374,0.3,B. digitata,
RC13-17,19.087,-170.1,-3374,0.3,G. rubescens,
RC13-17,19.087,-170.1,-3374,0.3,T. quinqueloba,
RC13-17,19.087,-170.1,-3374,0.3,N. pachyderma,
RC13-17,19.087,-170.1,-3374,0.3,N. incompta,
RC13-17,19.087,-170.1,-3374,0.3,N. dutertrei,
RC13-17,19.087,-170.1,-3374,0.3,G. conglomerata,
RC13-17,19.087,-170.1,-3374,0.3,G. hexagonus,
RC13-17,19.087,-170.1,-3374,0.3,P. obliquiloculata,
RC13-17,19.087,-170.1,-3374,0.3,G. inflata,
RC13-17,19.087,-170.1,-3374,0.3,G. crassaformis,
RC13-17,19.087,-170.1,-3374,0.3,G. hirsuta,
RC13-17,19.087,-170.1,-3374,0.3,G. scitula,
RC13-17,19.087,-170.1,-3374,0.3,G. glutinata,
RC13-17,19.087,-170.1,-3374,0.3,G. truncatulinoides,
RC13-184,3.86,-43.31,-3446,0.55,O. universa,
RC13-184,3.86,-43.31,-3446,0.55,G. conglobatus,
RC13-184,3.86,-43.31,-3446,0.55,G. ruber albus,
RC13-184,3.86,-43.31,-3446,0.55,G. tenellus,
RC13-184,3.86,-43.31,-3446,0.55,T. sacculifer,
RC13-184,3.86,-43.31,-3446,0.55,S. dehiscens,
RC13-184,3.86,-43.31,-3446,0.55,G. siphonifera,
RC13-184,3.86,-43.31,-3446,0.55,G. calida,
RC13-184,3.86,-43.31,-3446,0.55,G. bulloides,
RC13-184,3.86,-43.31,-3446,0.55,G. falconensis,
RC13-184,3.86,-43.31,-3446,0.55,B. digitata,
RC13-184,3.86,-43.31,-3446,0.55,G. rubescens,
RC13-184,3.86,-43.31,-3446,0.55,T. quinqueloba,
RC13-184,3.86,-43.31,-3446,0.55,N. pachyderma,
RC13-184,3.86,-43.31,-3446,0.55,N. incompta,
RC13-184,3.86,-43.31,-3446,0.55,N. dutertrei,
RC13-184,3.86,-43.31,-3446,0.55,G. conglomerata,
RC13-184,3.86,-43.31,-3446,0.55,G. hexagonus,
RC13-184,3.86,-43.31,-3446,0.55,P. obliquiloculata,
RC13-184,3.86,-43.31,-3446,0.55,G. inflata,
RC13-184,3.86,-43.31,-3446,0.55,G. crassaformis,
RC13-184,3.86,-43.31,-3446,0.55,G. hirsuta,
RC13-184,3.86,-43.31,-3446,0.55,G. scitula,
RC13-184,3.86,-43.31,-3446,0.55,G. glutinata,
RC13-184,3.86,-43.31,-3446,0.55,G. truncatulinoides,
RC13-189,1.863,-30,-3233,0.675,O. universa,
RC13-189,1.863,-30,-3233,0.675,G. conglobatus,
RC13-189,1.863,-30,-3233,0.675,G. ruber albus,
RC13-189,1.863,-30,-3233,0.675,G. tenellus,
RC13-189,1.863,-30,-3233,0.675,T. sacculifer,
RC13-189,1.863,-30,-3233,0.675,S. dehiscens,
RC13-189,1.863,-30,-3233,0.675,G. siphonifera,
RC13-189,1.863,-30,-3233,0.675,G. calida,
RC13-189,1.863,-30,-3233,0.675,G. bulloides,
RC13-189,1.863,-30,-3233,0.675,G. falconensis,
RC13-189,1.863,-30,-3233,0.675,B. digitata,
RC13-189,1.863,-30,-3233,0.675,G. rubescens,
RC13-189,1.863,-30,-3233,0.675,T. quinqueloba,
RC13-189,1.863,-30,-3233,0.675,N. pachyderma,
RC13-189,1.863,-30,-3233,0.675,N. incompta,
RC13-189,1.863,-30,-3233,0.675,N. dutertrei,
RC13-189,1.863,-30,-3233,0.675,G. conglomerata,
RC13-189,1.863,-30,-3233,0.675,G. hexagonus,
RC13-189,1.863,-30,-3233,0.675,P. obliquiloculata,
RC13-189,1.863,-30,-3233,0.675,G. inflata,
RC13-189,1.863,-30,-3233,0.675,G. crassaformis,
RC13-189,1.863,-30,-3233,0.675,G. hirsuta,
RC13-189,1.863,-30,-3233,0.675,G. scitula,
RC13-189,1.863,-30,-3233,0.675,G. glutinata,
RC13-189,1.863,-30,-3233,0.675,G. truncatulinoides,
RC13-197,4.517,-0.717,-2904,1.1,O. universa,
RC13-197,4.517,-0.717,-2904,1.1,G. conglobatus,
RC13-197,4.517,-0.717,-2904,1.1,G. ruber albus,
RC13-197,4.517,-0.717,-2904,1.1,G. tenellus,
RC13-197,4.517,-0.717,-2904,1.1,T. sacculifer,
RC13-197,4.517,-0.717,-2904,1.1,S. dehiscens,
RC13-197,4.517,-0.717,-2904,1.1,G. siphonifera,
RC13-197,4.517,-0.717,-2904,1.1,G. calida,
RC13-197,4.517,-0.717,-2904,1.1,G. bulloides,
RC13-197,4.517,-0.717,-2904,1.1,G. falconensis,
RC13-197,4.517,-0.717,-2904,1.1,B. digitata,
RC13-197,4.517,-0.717,-2904,1.1,G. rubescens,
RC13-197,4.517,-0.717,-2904,1.1,T. quinqueloba,
RC13-197,4.517,-0.717,-2904,1.1,N. pachyderma,
RC13-197,4.517,-0.717,-2904,1.1,N. incompta,
RC13-197,4.517,-0.717,-2904,1.1,N. dutertrei,
RC13-197,4.517,-0.717,-2904,1.1,G. conglomerata,
RC13-197,4.517,-0.717,-2904,1.1,G. hexagonus,
RC13-197,4.517,-0.717,-2904,1.1,P. obliquiloculata,
RC13-197,4.517,-0.717,-2904,1.1,G. inflata,
RC13-197,4.517,-0.717,-2904,1.1,G. crassaformis,
RC13-197,4.517,-0.717,-2904,1.1,G. hirsuta,
RC13-197,4.517,-0.717,-2904,1.1,G. scitula,
RC13-197,4.517,-0.717,-2904,1.1,G. glutinata,
RC13-197,4.517,-0.717,-2904,1.1,G. truncatulinoides,
RC13-205,-2.288,5.183,-3731,0.5,O. universa,
RC13-205,-2.288,5.183,-3731,0.5,G. conglobatus,
RC13-205,-2.288,5.183,-3731,0.5,G. ruber albus,
RC13-205,-2.288,5.183,-3731,0.5,G. tenellus,
RC13-205,-2.288,5.183,-3731,0.5,T. sacculifer,
RC13-205,-2.288,5.183,-3731,0.5,S. dehiscens,
RC13-205,-2.288,5.183,-3731,0.5,G. siphonifera,
RC13-205,-2.288,5.183,-3731,0.5,G. calida,
RC13-205,-2.288,5.183,-3731,0.5,G. bulloides,
RC13-205,-2.288,5.183,-3731,0.5,G. falconensis,
RC13-205,-2.288,5.183,-3731,0.5,B. digitata,
RC13-205,-2.288,5.183,-3731,0.5,G. rubescens,
RC13-205,-2.288,5.183,-3731,0.5,T. quinqueloba,
RC13-205,-2.288,5.183,-3731,0.5,N. pachyderma,
RC13-205,-2.288,5.183,-3731,0.5,N. incompta,
RC13-205,-2.288,5.183,-3731,0.5,N. dutertrei,
RC13-205,-2.288,5.183,-3731,0.5,G. conglomerata,
RC13-205,-2.288,5.183,-3731,0.5,G. hexagonus,
RC13-205,-2.288,5.183,-3731,0.5,P. obliquiloculata,
RC13-205,-2.288,5.183,-3731,0.5,G. inflata,
RC13-205,-2.288,5.183,-3731,0.5,G. crassaformis,
RC13-205,-2.288,5.183,-3731,0.5,G. hirsuta,
RC13-205,-2.288,5.183,-3731,0.5,G. scitula,
RC13-205,-2.288,5.183,-3731,0.5,G. glutinata,
RC13-205,-2.288,5.183,-3731,0.5,G. truncatulinoides,
RC13-210,-9.142,-10.61,-3658,0.4,O. universa,
RC13-210,-9.142,-10.61,-3658,0.4,G. conglobatus,
RC13-210,-9.142,-10.61,-3658,0.4,G. ruber albus,
RC13-210,-9.142,-10.61,-3658,0.4,G. tenellus,
RC13-210,-9.142,-10.61,-3658,0.4,T. sacculifer,
RC13-210,-9.142,-10.61,-3658,0.4,S. dehiscens,
RC13-210,-9.142,-10.61,-3658,0.4,G. siphonifera,
RC13-210,-9.142,-10.61,-3658,0.4,G. calida,
RC13-210,-9.142,-10.61,-3658,0.4,G. bulloides,
RC13-210,-9.142,-10.61,-3658,0.4,G. falconensis,
RC13-210,-9.142,-10.61,-3658,0.4,B. digitata,
RC13-210,-9.142,-10.61,-3658,0.4,G. rubescens,
RC13-210,-9.142,-10.61,-3658,0.4,T. quinqueloba,
RC13-210,-9.142,-10.61,-3658,0.4,N. pachyderma,
RC13-210,-9.142,-10.61,-3658,0.4,N. incompta,
RC13-210,-9.142,-10.61,-3658,0.4,N. dutertrei,
RC13-210,-9.142,-10.61,-3658,0.4,G. conglomerata,
RC13-210,-9.142,-10.61,-3658,0.4,G. hexagonus,
RC13-210,-9.142,-10.61,-3658,0.4,P. obliquiloculata,
RC13-210,-9.142,-10.61,-3658,0.4,G. inflata,
RC13-210,-9.142,-10.61,-3658,0.4,G. crassaformis,
RC13-210,-9.142,-10.61,-3658,0.4,G. hirsuta,
RC13-210,-9.142,-10.61,-3658,0.4,G. scitula,
RC13-210,-9.142,-10.61,-3658,0.4,G. glutinata,
RC13-210,-9.142,-10.61,-3658,0.4,G. truncatulinoides,
RC13-227,-21.88,8.872,-4301,0.4,O. universa,
RC13-227,-21.88,8.872,-4301,0.4,G. conglobatus,
RC13-227,-21.88,8.872,-4301,0.4,G. ruber albus,
RC13-227,-21.88,8.872,-4301,0.4,G. tenellus,
RC13-227,-21.88,8.872,-4301,0.4,T. sacculifer,
RC13-227,-21.88,8.872,-4301,0.4,S. dehiscens,
RC13-227,-21.88,8.872,-4301,0.4,G. siphonifera,
RC13-227,-21.88,8.872,-4301,0.4,G. calida,
RC13-227,-21.88,8.872,-4301,0.4,G. bulloides,
RC13-227,-21.88,8.872,-4301,0.4,G. falconensis,
RC13-227,-21.88,8.872,-4301,0.4,B. digitata,
RC13-227,-21.88,8.872,-4301,0.4,G. rubescens,
RC13-227,-21.88,8.872,-4301,0.4,T. quinqueloba,
RC13-227,-21.88,8.872,-4301,0.4,N. pachyderma,
RC13-227,-21.88,8.872,-4301,0.4,N. incompta,
RC13-227,-21.88,8.872,-4301,0.4,N. dutertrei,
RC13-227,-21.88,8.872,-4301,0.4,G. conglomerata,
RC13-227,-21.88,8.872,-4301,0.4,G. hexagonus,
RC13-227,-21.88,8.872,-4301,0.4,P. obliquiloculata,
RC13-227,-21.88,8.872,-4301,0.4,G. inflata,
RC13-227,-21.88,8.872,-4301,0.4,G. crassaformis,
RC13-227,-21.88,8.872,-4301,0.4,G. hirsuta,
RC13-227,-21.88,8.872,-4301,0.4,G. scitula,
RC13-227,-21.88,8.872,-4301,0.4,G. glutinata,
RC13-227,-21.88,8.872,-4301,0.4,G. truncatulinoides,
RC13-229,-25.49,11.307,-4191,0.8,O. universa,
RC13-229,-25.49,11.307,-4191,0.8,G. conglobatus,
RC13-229,-25.49,11.307,-4191,0.8,G. ruber albus,
RC13-229,-25.49,11.307,-4191,0.8,G. tenellus,
RC13-229,-25.49,11.307,-4191,0.8,T. sacculifer,
RC13-229,-25.49,11.307,-4191,0.8,S. dehiscens,
RC13-229,-25.49,11.307,-4191,0.8,G. siphonifera,
RC13-229,-25.49,11.307,-4191,0.8,G. calida,
RC13-229,-25.49,11.307,-4191,0.8,G. bulloides,
RC13-229,-25.49,11.307,-4191,0.8,G. falconensis,
RC13-229,-25.49,11.307,-4191,0.8,B. digitata,
RC13-229,-25.49,11.307,-4191,0.8,G. rubescens,
RC13-229,-25.49,11.307,-4191,0.8,T. quinqueloba,
RC13-229,-25.49,11.307,-4191,0.8,N. pachyderma,
RC13-229,-25.49,11.307,-4191,0.8,N. incompta,
RC13-229,-25.49,11.307,-4191,0.8,N. dutertrei,
RC13-229,-25.49,11.307,-4191,0.8,G. conglomerata,
RC13-229,-25.49,11.307,-4191,0.8,G. hexagonus,
RC13-229,-25.49,11.307,-4191,0.8,P. obliquiloculata,
RC13-229,-25.49,11.307,-4191,0.8,G. inflata,
RC13-229,-25.49,11.307,-4191,0.8,G. crassaformis,
RC13-229,-25.49,11.307,-4191,0.8,G. hirsuta,
RC13-229,-25.49,11.307,-4191,0.8,G. scitula,
RC13-229,-25.49,11.307,-4191,0.8,G. glutinata,
RC13-229,-25.49,11.307,-4191,0.8,G. truncatulinoides,
RC13-81,-19.02,-124.2,-3751,0.1,O. universa,
RC13-81,-19.02,-124.2,-3751,0.1,G. conglobatus,
RC13-81,-19.02,-124.2,-3751,0.1,G. ruber albus,
RC13-81,-19.02,-124.2,-3751,0.1,G. tenellus,
RC13-81,-19.02,-124.2,-3751,0.1,T. sacculifer,
RC13-81,-19.02,-124.2,-3751,0.1,S. dehiscens,
RC13-81,-19.02,-124.2,-3751,0.1,G. siphonifera,
RC13-81,-19.02,-124.2,-3751,0.1,G. calida,
RC13-81,-19.02,-124.2,-3751,0.1,G. bulloides,
RC13-81,-19.02,-124.2,-3751,0.1,G. falconensis,
RC13-81,-19.02,-124.2,-3751,0.1,B. digitata,
RC13-81,-19.02,-124.2,-3751,0.1,G. rubescens,
RC13-81,-19.02,-124.2,-3751,0.1,T. quinqueloba,
RC13-81,-19.02,-124.2,-3751,0.1,N. pachyderma,
RC13-81,-19.02,-124.2,-3751,0.1,N. incompta,
RC13-81,-19.02,-124.2,-3751,0.1,N. dutertrei,
RC13-81,-19.02,-124.2,-3751,0.1,G. conglomerata,
RC13-81,-19.02,-124.2,-3751,0.1,G. hexagonus,
RC13-81,-19.02,-124.2,-3751,0.1,P. obliquiloculata,
RC13-81,-19.02,-124.2,-3751,0.1,G. inflata,
RC13-81,-19.02,-124.2,-3751,0.1,G. crassaformis,
RC13-81,-19.02,-124.2,-3751,0.1,G. hirsuta,
RC13-81,-19.02,-124.2,-3751,0.1,G. scitula,
RC13-81,-19.02,-124.2,-3751,0.1,G. glutinata,
RC13-81,-19.02,-124.2,-3751,0.1,G. truncatulinoides,
RC14-29,-10.92,88.315,-2869,0.2,O. universa,10
RC14-29,-10.92,88.315,-2869,0.2,G. conglobatus,6
RC14-29,-10.92,88.315,-2869,0.2,G. ruber albus,92
RC14-29,-10.92,88.315,-2869,0.2,G. tenellus,14
RC14-29,-10.92,88.315,-2869,0.2,T. sacculifer,47
RC14-29,-10.92,88.315,-2869,0.2,S. dehiscens,0
RC14-29,-10.92,88.315,-2869,0.2,G. siphonifera,5
RC14-29,-10.92,88.315,-2869,0.2,G. calida,2
RC14-29,-10.92,88.315,-2869,0.2,G. bulloides,11
RC14-29,-10.92,88.315,-2869,0.2,G. falconensis,0
RC14-29,-10.92,88.315,-2869,0.2,B. digitata,0
RC14-29,-10.92,88.315,-2869,0.2,G. rubescens,11
RC14-29,-10.92,88.315,-2869,0.2,T. quinqueloba,0
RC14-29,-10.92,88.315,-2869,0.2,N. pachyderma,0
RC14-29,-10.92,88.315,-2869,0.2,N. incompta,3
RC14-29,-10.92,88.315,-2869,0.2,N. dutertrei,45
RC14-29,-10.92,88.315,-2869,0.2,G. conglomerata,3
RC14-29,-10.92,88.315,-2869,0.2,G. hexagonus,2
RC14-29,-10.92,88.315,-2869,0.2,P. obliquiloculata,11
RC14-29,-10.92,88.315,-2869,0.2,G. inflata,3
RC14-29,-10.92,88.315,-2869,0.2,G. crassaformis,3
RC14-29,-10.92,88.315,-2869,0.2,G. hirsuta,0
RC14-29,-10.92,88.315,-2869,0.2,G. scitula,59
RC14-29,-10.92,88.315,-2869,0.2,G. glutinata,0
RC14-29,-10.92,88.315,-2869,0.2,G. truncatulinoides,0
RC14-35,-0.833,89.95,-3021,0.35,O. universa,2
RC14-35,-0.833,89.95,-3021,0.35,G. conglobatus,2
RC14-35,-0.833,89.95,-3021,0.35,G. ruber albus,76
RC14-35,-0.833,89.95,-3021,0.35,G. tenellus,0
RC14-35,-0.833,89.95,-3021,0.35,T. sacculifer,33
RC14-35,-0.833,89.95,-3021,0.35,S. dehiscens,0
RC14-35,-0.833,89.95,-3021,0.35,G. siphonifera,7
RC14-35,-0.833,89.95,-3021,0.35,G. calida,9
RC14-35,-0.833,89.95,-3021,0.35,G. bulloides,23
RC14-35,-0.833,89.95,-3021,0.35,G. falconensis,1
RC14-35,-0.833,89.95,-3021,0.35,B. digitata,0
RC14-35,-0.833,89.95,-3021,0.35,G. rubescens,6
RC14-35,-0.833,89.95,-3021,0.35,T. quinqueloba,0
RC14-35,-0.833,89.95,-3021,0.35,N. pachyderma,0
RC14-35,-0.833,89.95,-3021,0.35,N. incompta,0
RC14-35,-0.833,89.95,-3021,0.35,N. dutertrei,29
RC14-35,-0.833,89.95,-3021,0.35,G. conglomerata,14
RC14-35,-0.833,89.95,-3021,0.35,G. hexagonus,3
RC14-35,-0.833,89.95,-3021,0.35,P. obliquiloculata,27
RC14-35,-0.833,89.95,-3021,0.35,G. inflata,0
RC14-35,-0.833,89.95,-3021,0.35,G. crassaformis,5
RC14-35,-0.833,89.95,-3021,0.35,G. hirsuta,0
RC14-35,-0.833,89.95,-3021,0.35,G. scitula,34
RC14-35,-0.833,89.95,-3021,0.35,G. glutinata,0
RC14-35,-0.833,89.95,-3021,0.35,G. truncatulinoides,0
RC14-35,-0.833,89.95,-3021,0.35,O. universa,3
RC14-35,-0.833,89.95,-3021,0.35,G. conglobatus,3
RC14-35,-0.833,89.95,-3021,0.35,G. ruber albus,119
RC14-35,-0.833,89.95,-3021,0.35,G. tenellus,0
RC14-35,-0.833,89.95,-3021,0.35,T. sacculifer,51
RC14-35,-0.833,89.95,-3021,0.35,S. dehiscens,0
RC14-35,-0.833,89.95,-3021,0.35,G. siphonifera,11
RC14-35,-0.833,89.95,-3021,0.35,G. calida,15
RC14-35,-0.833,89.95,-3021,0.35,G. bulloides,36
RC14-35,-0.833,89.95,-3021,0.35,G. falconensis,1
RC14-35,-0.833,89.95,-3021,0.35,B. digitata,0
RC14-35,-0.833,89.95,-3021,0.35,G. rubescens,9
RC14-35,-0.833,89.95,-3021,0.35,T. quinqueloba,0
RC14-35,-0.833,89.95,-3021,0.35,N. pachyderma,0
RC14-35,-0.833,89.95,-3021,0.35,N. incompta,0
RC14-35,-0.833,89.95,-3021,0.35,N. dutertrei,45
RC14-35,-0.833,89.95,-3021,0.35,G. conglomerata,23
RC14-35,-0.833,89.95,-3021,0.35,G. hexagonus,5
RC14-35,-0.833,89.95,-3021,0.35,P. obliquiloculata,43
RC14-35,-0.833,89.95,-3021,0.35,G. inflata,0
RC14-35,-0.833,89.95,-3021,0.35,G. crassaformis,8
RC14-35,-0.833,89.95,-3021,0.35,G. hirsuta,0
RC14-35,-0.833,89.95,-3021,0.35,G. scitula,53
RC14-35,-0.833,89.95,-3021,0.35,G. glutinata,0
RC14-35,-0.833,89.95,-3021,0.35,G. truncatulinoides,0
RC14-35,-0.833,89.95,-3021,0.35,O. universa,2
RC14-35,-0.833,89.95,-3021,0.35,G. conglobatus,2
RC14-35,-0.833,89.95,-3021,0.35,G. ruber albus,69
RC14-35,-0.833,89.95,-3021,0.35,G. tenellus,0
RC14-35,-0.833,89.95,-3021,0.35,T. sacculifer,30
RC14-35,-0.833,89.95,-3021,0.35,S. dehiscens,0
RC14-35,-0.833,89.95,-3021,0.35,G. siphonifera,6
RC14-35,-0.833,89.95,-3021,0.35,G. calida,8
RC14-35,-0.833,89.95,-3021,0.35,G. bulloides,21
RC14-35,-0.833,89.95,-3021,0.35,G. falconensis,1
RC14-35,-0.833,89.95,-3021,0.35,B. digitata,0
RC14-35,-0.833,89.95,-3021,0.35,G. rubescens,5
RC14-35,-0.833,89.95,-3021,0.35,T. quinqueloba,0
RC14-35,-0.833,89.95,-3021,0.35,N. pachyderma,0
RC14-35,-0.833,89.95,-3021,0.35,N. incompta,0
RC14-35,-0.833,89.95,-3021,0.35,N. dutertrei,26
RC14-35,-0.833,89.95,-3021,0.35,G. conglomerata,13
RC14-35,-0.833,89.95,-3021,0.35,G. hexagonus,3
RC14-35,-0.833,89.95,-3021,0.35,P. obliquiloculata,25
RC14-35,-0.833,89.95,-3021,0.35,G. inflata,0
RC14-35,-0.833,89.95,-3021,0.35,G. crassaformis,4
RC14-35,-0.833,89.95,-3021,0.35,G. hirsuta,0
RC14-35,-0.833,89.95,-3021,0.35,G. scitula,31
RC14-35,-0.833,89.95,-3021,0.35,G. glutinata,0
RC14-35,-0.833,89.95,-3021,0.35,G. truncatulinoides,0
RC14-35,-0.833,89.95,-3021,0.35,O. universa,3
RC14-35,-0.833,89.95,-3021,0.35,G. conglobatus,3
RC14-35,-0.833,89.95,-3021,0.35,G. ruber albus,112
RC14-35,-0.833,89.95,-3021,0.35,G. tenellus,0
RC14-35,-0.833,89.95,-3021,0.35,T. sacculifer,48
RC14-35,-0.833,89.95,-3021,0.35,S. dehiscens,0
RC14-35,-0.833,89.95,-3021,0.35,G. siphonifera,11
RC14-35,-0.833,89.95,-3021,0.35,G. calida,14
RC14-35,-0.833,89.95,-3021,0.35,G. bulloides,34
RC14-35,-0.833,89.95,-3021,0.35,G. falconensis,1
RC14-35,-0.833,89.95,-3021,0.35,B. digitata,0
RC14-35,-0.833,89.95,-3021,0.35,G. rubescens,9
RC14-35,-0.833,89.95,-3021,0.35,T. quinqueloba,0
RC14-35,-0.833,89.95,-3021,0.35,N. pachyderma,0
RC14-35,-0.833,89.95,-3021,0.35,N. incompta,0
RC14-35,-0.833,89.95,-3021,0.35,N. dutertrei,42
RC14-35,-0.833,89.95,-3021,0.35,G. conglomerata,22
RC14-35,-0.833,89.95,-3021,0.35,G. hexagonus,4
RC14-35,-0.833,89.95,-3021,0.35,P. obliquiloculata,41
RC14-35,-0.833,89.95,-3021,0.35,G. inflata,0
RC14-35,-0.833,89.95,-3021,0.35,G. crassaformis,7
RC14-35,-0.833,89.95,-3021,0.35,G. hirsuta,0
RC14-35,-0.833,89.95,-3021,0.35,G. scitula,50
RC14-35,-0.833,89.95,-3021,0.35,G. glutinata,0
RC14-35,-0.833,89.95,-3021,0.35,G. truncatulinoides,0
RC14-35,-0.833,89.95,-3021,0.35,O. universa,2
RC14-35,-0.833,89.95,-3021,0.35,G. conglobatus,2
RC14-35,-0.833,89.95,-3021,0.35,G. ruber albus,101
RC14-35,-0.833,89.95,-3021,0.35,G. tenellus,0
RC14-35,-0.833,89.95,-3021,0.35,T. sacculifer,44
RC14-35,-0.833,89.95,-3021,0.35,S. dehiscens,0
RC14-35,-0.833,89.95,-3021,0.35,G. siphonifera,9
RC14-35,-0.833,89.95,-3021,0.35,G. calida,12
RC14-35,-0.833,89.95,-3021,0.35,G. bulloides,31
RC14-35,-0.833,89.95,-3021,0.35,G. falconensis,1
RC14-35,-0.833,89.95,-3021,0.35,B. digitata,0
RC14-35,-0.833,89.95,-3021,0.35,G. rubescens,8
RC14-35,-0.833,89.95,-3021,0.35,T. quinqueloba,0
RC14-35,-0.833,89.95,-3021,0.35,N. pachyderma,0
RC14-35,-0.833,89.95,-3021,0.35,N. incompta,0
RC14-35,-0.833,89.95,-3021,0.35,N. dutertrei,38
RC14-35,-0.833,89.95,-3021,0.35,G. conglomerata,19
RC14-35,-0.833,89.95,-3021,0.35,G. hexagonus,4
RC14-35,-0.833,89.95,-3021,0.35,P. obliquiloculata,37
RC14-35,-0.833,89.95,-3021,0.35,G. inflata,0
RC14-35,-0.833,89.95,-3021,0.35,G. crassaformis,7
RC14-35,-0.833,89.95,-3021,0.35,G. hirsuta,0
RC14-35,-0.833,89.95,-3021,0.35,G. scitula,45
RC14-35,-0.833,89.95,-3021,0.35,G. glutinata,0
RC14-35,-0.833,89.95,-3021,0.35,G. truncatulinoides,0
RC14-35,-0.833,89.95,-3021,0.35,O. universa,4
RC14-35,-0.833,89.95,-3021,0.35,G. conglobatus,4
RC14-35,-0.833,89.95,-3021,0.35,G. ruber albus,144
RC14-35,-0.833,89.95,-3021,0.35,G. tenellus,0
RC14-35,-0.833,89.95,-3021,0.35,T. sacculifer,63
RC14-35,-0.833,89.95,-3021,0.35,S. dehiscens,0
RC14-35,-0.833,89.95,-3021,0.35,G. siphonifera,14
RC14-35,-0.833,89.95,-3021,0.35,G. calida,18
RC14-35,-0.833,89.95,-3021,0.35,G. bulloides,44
RC14-35,-0.833,89.95,-3021,0.35,G. falconensis,2
RC14-35,-0.833,89.95,-3021,0.35,B. digitata,0
RC14-35,-0.833,89.95,-3021,0.35,G. rubescens,12
RC14-35,-0.833,89.95,-3021,0.35,T. quinqueloba,0
RC14-35,-0.833,89.95,-3021,0.35,N. pachyderma,0
RC14-35,-0.833,89.95,-3021,0.35,N. incompta,0
RC14-35,-0.833,89.95,-3021,0.35,N. dutertrei,55
RC14-35,-0.833,89.95,-3021,0.35,G. conglomerata,28
RC14-35,-0.833,89.95,-3021,0.35,G. hexagonus,6
RC14-35,-0.833,89.95,-3021,0.35,P. obliquiloculata,53
RC14-35,-0.833,89.95,-3021,0.35,G. inflata,0
RC14-35,-0.833,89.95,-3021,0.35,G. crassaformis,9
RC14-35,-0.833,89.95,-3021,0.35,G. hirsuta,0
RC14-35,-0.833,89.95,-3021,0.35,G. scitula,65
RC14-35,-0.833,89.95,-3021,0.35,G. glutinata,0
RC14-35,-0.833,89.95,-3021,0.35,G. truncatulinoides,0
RC14-35,-0.833,89.95,-3021,0.35,O. universa,2
RC14-35,-0.833,89.95,-3021,0.35,G. conglobatus,2
RC14-35,-0.833,89.95,-3021,0.35,G. ruber albus,94
RC14-35,-0.833,89.95,-3021,0.35,G. tenellus,0
RC14-35,-0.833,89.95,-3021,0.35,T. sacculifer,41
RC14-35,-0.833,89.95,-3021,0.35,S. dehiscens,0
RC14-35,-0.833,89.95,-3021,0.35,G. siphonifera,9
RC14-35,-0.833,89.95,-3021,0.35,G. calida,12
RC14-35,-0.833,89.95,-3021,0.35,G. bulloides,29
RC14-35,-0.833,89.95,-3021,0.35,G. falconensis,1
RC14-35,-0.833,89.95,-3021,0.35,B. digitata,0
RC14-35,-0.833,89.95,-3021,0.35,G. rubescens,7
RC14-35,-0.833,89.95,-3021,0.35,T. quinqueloba,0
RC14-35,-0.833,89.95,-3021,0.35,N. pachyderma,0
RC14-35,-0.833,89.95,-3021,0.35,N. incompta,0
RC14-35,-0.833,89.95,-3021,0.35,N. dutertrei,36
RC14-35,-0.833,89.95,-3021,0.35,G. conglomerata,18
RC14-35,-0.833,89.95,-3021,0.35,G. hexagonus,4
RC14-35,-0.833,89.95,-3021,0.35,P. obliquiloculata,34
RC14-35,-0.833,89.95,-3021,0.35,G. inflata,0
RC14-35,-0.833,89.95,-3021,0.35,G. crassaformis,6
RC14-35,-0.833,89.95,-3021,0.35,G. hirsuta,0
RC14-35,-0.833,89.95,-3021,0.35,G. scitula,42
RC14-35,-0.833,89.95,-3021,0.35,G. glutinata,0
RC14-35,-0.833,89.95,-3021,0.35,G. truncatulinoides,0
RC14-35,-0.833,89.95,-3021,0.35,O. universa,4
RC14-35,-0.833,89.95,-3021,0.35,G. conglobatus,4
RC14-35,-0.833,89.95,-3021,0.35,G. ruber albus,137
RC14-35,-0.833,89.95,-3021,0.35,G. tenellus,0
RC14-35,-0.833,89.95,-3021,0.35,T. sacculifer,60
RC14-35,-0.833,89.95,-3021,0.35,S. dehiscens,0
