Latitude,Longitude,Event,Elevation [m],Depth [m],Species,Relative Abundance
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. scitula,0.0094
-15.68,-9.455,GeoB1413-4,-3789,0.19,O. universa,0.0107
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. aequilateralis,0.0197
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. calida,0.0077
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. falconensis,0.0737
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. glutinata,0.0857
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. hirsuta,4e-04
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. menardii,0
-15.68,-9.455,GeoB1413-4,-3789,0.19,H. pelagica,0
-15.68,-9.455,GeoB1413-4,-3789,0.19,T. quinqueloba,0.0034
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. ruber ruber,0
-15.68,-9.455,GeoB1413-4,-3789,0.19,T. sacculifer,0.0912
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. tumida,9e-04
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. tenellus,0.0188
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. truncatulinoides,0.0561
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. conglobatus,0.0069
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. conglomerata,0
-15.68,-9.455,GeoB1413-4,-3789,0.19,S. dehiscens,0
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. digitata,0.0026
-15.68,-9.455,GeoB1413-4,-3789,0.19,T. humilis,0
-15.68,-9.455,GeoB1413-4,-3789,0.19,C. nitida,0
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. rubescens,0.0206
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. hexagonus,0
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. uvula,0
-15.68,-9.455,GeoB1413-4,-3789,0.19,P. obliquiloculata,4e-04
-15.68,-9.455,GeoB1413-4,-3789,0.19,D. anfracta,0
-15.68,-9.455,GeoB1413-4,-3789,0.19,G. theyeri,0
-15.68,-9.455,GeoB1413-4,-3789,0.19,T. iota,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. bulloides,0.1047
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. crassaformis,0.0291
-15.68,-9.455,GeoB1413-4,-3789,0.23,N. dutertrei,0.0129
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. inflata,0.1601
-15.68,-9.455,GeoB1413-4,-3789,0.23,N. incompta,0.075
-15.68,-9.455,GeoB1413-4,-3789,0.23,N. pachyderma,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. ruber albus,0.1965
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. scitula,0.0157
-15.68,-9.455,GeoB1413-4,-3789,0.23,O. universa,0.0157
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. aequilateralis,0.0286
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. calida,0.0067
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. falconensis,0.0806
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. glutinata,0.0784
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. hirsuta,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. menardii,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,H. pelagica,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,T. quinqueloba,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. ruber ruber,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,T. sacculifer,0.0661
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. tumida,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. tenellus,0.0358
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. truncatulinoides,0.075
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. conglobatus,0.0039
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. conglomerata,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,S. dehiscens,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. digitata,0.0022
-15.68,-9.455,GeoB1413-4,-3789,0.23,T. humilis,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,C. nitida,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. rubescens,0.0045
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. hexagonus,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. uvula,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,P. obliquiloculata,0.0039
-15.68,-9.455,GeoB1413-4,-3789,0.23,D. anfracta,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,G. theyeri,0
-15.68,-9.455,GeoB1413-4,-3789,0.23,T. iota,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. bulloides,0.1849
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. crassaformis,0.0177
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,N. dutertrei,0.0101
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. inflata,0.085
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,N. incompta,0.0532
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,N. pachyderma,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. ruber albus,0.2433
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. scitula,0.0258
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,O. universa,0.0093
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. aequilateralis,0.0274
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. calida,0.0044
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. falconensis,0.0153
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. glutinata,0.0781
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. hirsuta,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. menardii,8e-04
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,H. pelagica,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,T. quinqueloba,0.0032
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. ruber ruber,0.0085
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,T. sacculifer,0.0644
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. tumida,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. tenellus,0.0258
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. truncatulinoides,0.0632
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. conglobatus,0.0056
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. conglomerata,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,S. dehiscens,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. digitata,0.0016
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,T. humilis,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,C. nitida,0.0016
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. rubescens,0.0548
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. hexagonus,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. uvula,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,P. obliquiloculata,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,D. anfracta,0.0064
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,G. theyeri,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.33,T. iota,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. bulloides,0.1707
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. crassaformis,0.0187
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,N. dutertrei,0.0078
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. inflata,0.1195
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,N. incompta,0.0156
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,N. pachyderma,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. ruber albus,0.2428
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. scitula,0.0104
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,O. universa,0.01
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. aequilateralis,0.0222
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. calida,0.0113
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. falconensis,0.0252
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. glutinata,0.0947
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. hirsuta,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. menardii,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,H. pelagica,4e-04
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,T. quinqueloba,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. ruber ruber,0.0078
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,T. sacculifer,0.0825
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. tumida,4e-04
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. tenellus,0.0243
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. truncatulinoides,0.0639
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. conglobatus,0.0122
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. conglomerata,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,S. dehiscens,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. digitata,0.0061
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,T. humilis,0.0035
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,C. nitida,0.0022
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. rubescens,0.04
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. hexagonus,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. uvula,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,P. obliquiloculata,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,D. anfracta,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,G. theyeri,0
-20.3667,-12.7067,GeoB1417-1,-2845,0.38,T. iota,0.0035
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. bulloides,0.1379
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. crassaformis,0.0139
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,N. dutertrei,0.0044
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. inflata,0.0822
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,N. incompta,0.0015
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,N. pachyderma,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. ruber albus,0.3573
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. scitula,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,O. universa,0.011
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. aequilateralis,0.0161
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. calida,7e-04
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. falconensis,0.0279
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. glutinata,0.0682
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. hirsuta,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. menardii,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,H. pelagica,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,T. quinqueloba,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. ruber ruber,0.0044
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,T. sacculifer,0.1335
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. tumida,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. tenellus,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. truncatulinoides,0.0366
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. conglobatus,0.0103
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. conglomerata,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,S. dehiscens,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. digitata,0.0066
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,T. humilis,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,C. nitida,0.0022
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. rubescens,0.0778
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. hexagonus,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. uvula,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,P. obliquiloculata,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,D. anfracta,0.0029
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,G. theyeri,0
-15.5367,-17.0683,GeoB1419-2,-4024,0.23,T. iota,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. bulloides,0.0157
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. crassaformis,0.0031
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,N. dutertrei,0.0772
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. inflata,0.0252
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,N. incompta,0.0504
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,N. pachyderma,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. ruber albus,0.2835
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. scitula,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,O. universa,0.0142
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. aequilateralis,0.0346
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. calida,0.0016
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. falconensis,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. glutinata,0.0598
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. hirsuta,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. menardii,0.0047
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,H. pelagica,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,T. quinqueloba,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. ruber ruber,0.0157
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,T. sacculifer,0.2551
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. tumida,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. tenellus,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. truncatulinoides,0.1496
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. conglobatus,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. conglomerata,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,S. dehiscens,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. digitata,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,T. humilis,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,C. nitida,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. rubescens,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. hexagonus,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. uvula,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,P. obliquiloculata,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,D. anfracta,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,G. theyeri,0.0079
-3.6783,-32.0067,GeoB1501-4,-4257,0.33,T. iota,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. bulloides,0.0164
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. crassaformis,0.0138
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,N. dutertrei,0.0856
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. inflata,0.019
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,N. incompta,0.0527
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,N. pachyderma,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. ruber albus,0.2913
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. scitula,0.0035
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,O. universa,0.0078
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. aequilateralis,0.0225
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. calida,0.0078
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. falconensis,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. glutinata,0.051
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. hirsuta,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. menardii,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,H. pelagica,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,T. quinqueloba,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. ruber ruber,0.0017
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,T. sacculifer,0.3328
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. tumida,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. tenellus,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. truncatulinoides,0.0838
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. conglobatus,0.0035
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. conglomerata,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,S. dehiscens,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. digitata,0.0017
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,T. humilis,0.0017
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,C. nitida,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. rubescens,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. hexagonus,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. uvula,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,P. obliquiloculata,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,D. anfracta,0
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,G. theyeri,0.0035
-3.6783,-32.0067,GeoB1501-4,-4257,0.38,T. iota,0
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. bulloides,0.0452
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. crassaformis,0.0079
2.3117,-30.6467,GeoB1503-1,-2306,0.28,N. dutertrei,0.131
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. inflata,0.0231
2.3117,-30.6467,GeoB1503-1,-2306,0.28,N. incompta,0.0991
2.3117,-30.6467,GeoB1503-1,-2306,0.28,N. pachyderma,0
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. ruber albus,0.1642
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. scitula,0.0101
2.3117,-30.6467,GeoB1503-1,-2306,0.28,O. universa,0.0022
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. aequilateralis,0.0114
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. calida,0.0098
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. falconensis,0.0447
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. glutinata,0.1699
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. hirsuta,0
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. menardii,0.0014
2.3117,-30.6467,GeoB1503-1,-2306,0.28,H. pelagica,0
2.3117,-30.6467,GeoB1503-1,-2306,0.28,T. quinqueloba,0.0044
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. ruber ruber,0.0648
2.3117,-30.6467,GeoB1503-1,-2306,0.28,T. sacculifer,0.0877
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. tumida,0
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. tenellus,0.0065
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. truncatulinoides,0.0577
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. conglobatus,0.0016
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. conglomerata,0
2.3117,-30.6467,GeoB1503-1,-2306,0.28,S. dehiscens,0
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. digitata,0.0076
2.3117,-30.6467,GeoB1503-1,-2306,0.28,T. humilis,0
2.3117,-30.6467,GeoB1503-1,-2306,0.28,C. nitida,0.0049
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. rubescens,0.0436
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. hexagonus,0
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. uvula,0
2.3117,-30.6467,GeoB1503-1,-2306,0.28,P. obliquiloculata,0.0014
2.3117,-30.6467,GeoB1503-1,-2306,0.28,D. anfracta,0
2.3117,-30.6467,GeoB1503-1,-2306,0.28,G. theyeri,0
2.3117,-30.6467,GeoB1503-1,-2306,0.28,T. iota,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. bulloides,0.0817
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. crassaformis,0.0217
2.3117,-30.6467,GeoB1503-1,-2306,0.33,N. dutertrei,0.104
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. inflata,0.0341
2.3117,-30.6467,GeoB1503-1,-2306,0.33,N. incompta,0.1152
2.3117,-30.6467,GeoB1503-1,-2306,0.33,N. pachyderma,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. ruber albus,0.2074
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. scitula,0.0149
2.3117,-30.6467,GeoB1503-1,-2306,0.33,O. universa,0.0025
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. aequilateralis,0.0111
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. calida,0.005
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. falconensis,0.0136
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. glutinata,0.1449
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. hirsuta,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. menardii,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,H. pelagica,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,T. quinqueloba,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. ruber ruber,0.0625
2.3117,-30.6467,GeoB1503-1,-2306,0.33,T. sacculifer,0.0798
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. tumida,0.0019
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. tenellus,0.0062
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. truncatulinoides,0.0359
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. conglobatus,0.0025
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. conglomerata,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,S. dehiscens,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. digitata,6e-04
2.3117,-30.6467,GeoB1503-1,-2306,0.33,T. humilis,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,C. nitida,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. rubescens,0.0471
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. hexagonus,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. uvula,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,P. obliquiloculata,6e-04
2.3117,-30.6467,GeoB1503-1,-2306,0.33,D. anfracta,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,G. theyeri,0
2.3117,-30.6467,GeoB1503-1,-2306,0.33,T. iota,0
2.27,-33.01,GeoB1505-1,-3705,0.48,G. bulloides,0.0399
2.27,-33.01,GeoB1505-1,-3705,0.48,G. crassaformis,0.0239
2.27,-33.01,GeoB1505-1,-3705,0.48,N. dutertrei,0.0929
2.27,-33.01,GeoB1505-1,-3705,0.48,G. inflata,0.0256
2.27,-33.01,GeoB1505-1,-3705,0.48,N. incompta,0.092
2.27,-33.01,GeoB1505-1,-3705,0.48,N. pachyderma,0.0035
2.27,-33.01,GeoB1505-1,-3705,0.48,G. ruber albus,0.3403
2.27,-33.01,GeoB1505-1,-3705,0.48,G. scitula,0
2.27,-33.01,GeoB1505-1,-3705,0.48,O. universa,0.0017
2.27,-33.01,GeoB1505-1,-3705,0.48,G. aequilateralis,0.0122
2.27,-33.01,GeoB1505-1,-3705,0.48,G. calida,0
2.27,-33.01,GeoB1505-1,-3705,0.48,G. falconensis,0.0035
2.27,-33.01,GeoB1505-1,-3705,0.48,G. glutinata,0.1389
2.27,-33.01,GeoB1505-1,-3705,0.48,G. hirsuta,0
2.27,-33.01,GeoB1505-1,-3705,0.48,G. menardii,0
2.27,-33.01,GeoB1505-1,-3705,0.48,H. pelagica,0
2.27,-33.01,GeoB1505-1,-3705,0.48,T. quinqueloba,0
2.27,-33.01,GeoB1505-1,-3705,0.48,G. ruber ruber,0
2.27,-33.01,GeoB1505-1,-3705,0.48,T. sacculifer,0.1298
2.27,-33.01,GeoB1505-1,-3705,0.48,G. tumida,0
2.27,-33.01,GeoB1505-1,-3705,0.48,G. tenellus,0
2.27,-33.01,GeoB1505-1,-3705,0.48,G. truncatulinoides,0.063
2.27,-33.01,GeoB1505-1,-3705,0.48,G. conglobatus,0.0035
2.27,-33.01,GeoB1505-1,-3705,0.48,G. conglomerata,0
2.27,-33.01,GeoB1505-1,-3705,0.48,S. dehiscens,0
2.27,-33.01,GeoB1505-1,-3705,0.48,G. digitata,0.0026
2.27,-33.01,GeoB1505-1,-3705,0.48,T. humilis,0
2.27,-33.01,GeoB1505-1,-3705,0.48,C. nitida,9e-04
2.27,-33.01,GeoB1505-1,-3705,0.48,G. rubescens,0.0139
2.27,-33.01,GeoB1505-1,-3705,0.48,G. hexagonus,0
2.27,-33.01,GeoB1505-1,-3705,0.48,G. uvula,0
2.27,-33.01,GeoB1505-1,-3705,0.48,P. obliquiloculata,9e-04
2.27,-33.01,GeoB1505-1,-3705,0.48,D. anfracta,0.0017
2.27,-33.01,GeoB1505-1,-3705,0.48,G. theyeri,0
2.27,-33.01,GeoB1505-1,-3705,0.48,T. iota,0
2.27,-33.01,GeoB1505-1,-3705,0.53,G. bulloides,0.026
2.27,-33.01,GeoB1505-1,-3705,0.53,G. crassaformis,0.0236
2.27,-33.01,GeoB1505-1,-3705,0.53,N. dutertrei,0.0992
2.27,-33.01,GeoB1505-1,-3705,0.53,G. inflata,0.0354
2.27,-33.01,GeoB1505-1,-3705,0.53,N. incompta,0.0826
2.27,-33.01,GeoB1505-1,-3705,0.53,N. pachyderma,0
2.27,-33.01,GeoB1505-1,-3705,0.53,G. ruber albus,0.3223
2.27,-33.01,GeoB1505-1,-3705,0.53,G. scitula,0.0071
2.27,-33.01,GeoB1505-1,-3705,0.53,O. universa,0.0071
2.27,-33.01,GeoB1505-1,-3705,0.53,G. aequilateralis,0.0142
2.27,-33.01,GeoB1505-1,-3705,0.53,G. calida,0
2.27,-33.01,GeoB1505-1,-3705,0.53,G. falconensis,0.0094
2.27,-33.01,GeoB1505-1,-3705,0.53,G. glutinata,0.0992
2.27,-33.01,GeoB1505-1,-3705,0.53,G. hirsuta,0
2.27,-33.01,GeoB1505-1,-3705,0.53,G. menardii,0.0012
